Team1,Team2,Year,Team1Win,ROUND,TP,OP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,eFG%,TOV%,ORB%,FT/FGA,+-,SEED,SRS
Kentucky,Notre Dame,2015,1,E8,-3.6147098515519502,-11.455465587044529,-1.836707152496622,0.8913630229419738,-0.04099999999999998,-2.7422402159244266,-5.47165991902834,-0.041000000000000036,2.800944669365723,4.284750337381915,-0.016000000000000014,1.2523616734143062,4.352901484480432,5.60526315789474,-0.9784075573549238,-0.2496626180836703,3.2402159244264506,1.066801619433198,2.8407557354925768,0.09999999999999432,-4.900000000000006,0.07200000000000001,-0.10499999999999998,-0.05399999999999994,0.050999999999999934,0.001000000000000112,-0.06799999999999995,0.007000000000000006,0.1160000000000001,0.046999999999999986,7.8407557354925785,-2.0,9.489999999999998
Gonzaga,Duke,2015,0,E8,-0.5985155195681529,-2.4959514170040578,0.3468286099865061,-1.36369770580297,0.018000000000000016,-0.30904183535762453,-1.4008097165991913,0.013000000000000012,-0.9831309041835361,-1.1740890688259036,-0.008000000000000007,2.2213225371120124,-1.120782726045885,1.1005398110661346,1.2388663967611322,-1.1808367071524968,-0.5047233468286101,-0.34750337381916374,1.1990553306342786,-0.7000000000000028,0.8999999999999915,-0.01100000000000001,-0.017000000000000015,0.013000000000000012,0.016000000000000014,0.03700000000000003,0.018000000000000016,0.0,-0.01699999999999996,-0.01100000000000001,1.897435897435905,1.0,-3.849999999999998
Wisconsin,Arizona,2015,1,E8,-4.10526315789474,-1.5092105263157904,-1.2026315789473685,-1.5460526315789522,-0.009000000000000008,2.121052631578948,5.644736842105264,0.0050000000000000044,-3.821052631578949,-6.506578947368421,0.04400000000000004,-2.125,-1.2407894736842113,-3.3657894736842096,-1.294736842105264,-2.886842105263157,-0.2723684210526316,-3.626315789473683,-5.396052631578948,-7.0,6.3999999999999915,-0.10899999999999999,0.11499999999999999,0.010000000000000009,-0.020999999999999908,-0.026000000000000023,0.013000000000000012,-0.03499999999999999,-0.023999999999999966,-0.062,-2.5960526315789494,-1.0,0.28000000000000114
Michigan State,Duke,2015,0,F4,-8.15384615384616,-0.5128205128205181,-2.179487179487179,-0.2564102564102626,-0.03699999999999998,0.28205128205128194,0.7948717948717992,-0.0020000000000000018,-4.076923076923077,-4.076923076923077,-0.06699999999999995,0.7948717948717956,-0.23076923076922995,0.5641025641025692,1.487179487179489,-1.9230769230769234,0.6923076923076921,0.5128205128205128,3.3589743589743595,-2.9000000000000057,-9.700000000000003,-0.07100000000000001,0.01599999999999996,-0.04299999999999993,0.0,0.10199999999999998,-0.03399999999999992,0.009999999999999981,-0.024000000000000077,-0.07100000000000004,-7.641025641025642,6.0,-7.509999999999998
Wisconsin,Kentucky,2015,1,F4,-1.8589743589743648,3.8673076923076906,-0.44487179487179773,-2.2532051282051313,0.010999999999999954,1.994871794871795,4.826923076923077,0.016000000000000014,-2.964102564102566,-5.054487179487179,0.03700000000000003,-1.5352564102564088,-3.01474358974359,-4.549999999999997,-1.579487179487181,-2.1371794871794876,-3.6967948717948715,-3.0615384615384613,-4.526282051282051,-4.299999999999997,5.599999999999994,-0.07700000000000001,0.10299999999999998,0.026999999999999913,-0.0019999999999998908,-0.05300000000000005,0.03300000000000003,-0.029000000000000012,-0.07400000000000001,-0.04299999999999998,-5.726282051282055,0.0,-4.109999999999999
Wisconsin,Duke,2015,0,Champions,-6.756410256410263,-5.978846153846163,-2.8294871794871774,-3.3044871794871824,-0.02300000000000002,-0.05641025641025621,0.98076923076923,-0.02200000000000002,-1.0410256410256409,-3.2596153846153832,0.06400000000000006,-1.5352564102564088,-1.8352564102564113,-3.3705128205128148,-2.476923076923077,-2.778205128205129,-0.6455128205128209,-3.3948717948717952,-3.0391025641025635,-6.400000000000006,1.6999999999999886,-0.03600000000000003,0.03999999999999998,-0.008000000000000007,0.008000000000000007,-0.038000000000000034,-0.017999999999999905,-0.032000000000000015,-0.03699999999999998,-0.0020000000000000018,-0.7775641025640994,0.0,-0.35999999999999943
Florida Gulf Coast,Fairleigh Dickinson,2016,1,R68,-0.2865800865800878,-8.130735930735923,0.6484848484848484,-1.3134199134199065,0.020999999999999963,-1.8978354978354979,-4.851948051948055,-0.009000000000000008,0.3142857142857167,2.137662337662338,-0.052999999999999936,5.683982683982684,1.3688311688311732,7.0528138528138555,-0.5030303030303038,-1.004329004329005,1.3922077922077927,-0.3038961038961041,-2.5610389610389603,-2.700000000000003,2.299999999999997,0.04199999999999998,-0.07400000000000001,0.0,0.07200000000000012,-0.029000000000000026,0.006000000000000005,-0.0030000000000000027,0.04299999999999993,0.009999999999999981,7.844155844155836,0.0,10.11
Tulsa,Michigan,2016,0,R68,-0.15277777777777146,2.2048611111111143,-0.6493055555555607,0.8923611111111143,-0.018000000000000016,-2.65625,-4.059027777777779,-0.05399999999999999,3.802083333333334,7.038194444444445,-0.06099999999999994,1.0555555555555571,2.0381944444444446,3.09375,-1.322916666666666,1.1111111111111107,0.5,1.145833333333334,2.09375,3.0999999999999943,-5.800000000000011,0.11699999999999999,-0.07700000000000001,-0.03699999999999992,-0.0050000000000000044,-0.03700000000000003,-0.04300000000000004,0.0050000000000000044,0.031000000000000028,0.06300000000000003,-2.3576388888888857,0.0,-3.960000000000001
Wichita State,Vanderbilt,2016,1,R68,-3.510822510822507,-8.39567099567099,-1.1982683982684001,0.8606060606060595,-0.027000000000000024,-1.1298701298701301,0.39220779220778823,-0.057999999999999996,0.015584415584413591,-0.6935064935064972,0.02200000000000002,-3.46233766233766,2.172294372294372,-1.2900432900432932,-0.7861471861471863,3.0735930735930737,-1.9437229437229435,-1.8112554112554093,0.9913419913419901,-3.1000000000000085,-0.20000000000000284,-0.018000000000000016,0.0010000000000000009,-0.030000000000000027,0.02300000000000002,-0.0040000000000000036,-0.039000000000000035,-0.01999999999999999,0.044999999999999984,-0.0040000000000000036,4.884848484848483,0.0,0.19000000000000128
Southern,Holy Cross,2016,0,R68,7.628571428571433,-1.1142857142857139,3.828571428571429,4.771428571428572,0.03200000000000003,-1.1428571428571432,-4.5428571428571445,0.019999999999999962,1.114285714285712,2.1714285714285744,-0.017000000000000015,3.428571428571434,2.4571428571428573,5.885714285714286,-2.8285714285714274,1.1142857142857139,1.057142857142857,0.14285714285714235,2.7142857142857117,4.900000000000006,5.799999999999997,0.008000000000000007,-0.11099999999999999,0.01200000000000001,0.033999999999999975,-0.2,0.017000000000000015,-0.00899999999999998,0.05799999999999997,-0.0010000000000000009,8.742857142857147,0.0,3.5199999999999996
North Carolina,Florida Gulf Coast,2016,1,R64,5.546428571428578,-0.6321428571428527,2.0749999999999993,3.828571428571429,0.0030000000000000027,0.2857142857142856,2.067857142857145,-0.025999999999999968,1.110714285714284,-1.5785714285714292,0.10299999999999998,-2.3142857142857167,2.285714285714283,-0.028571428571432023,3.8999999999999986,0.15357142857142847,0.39642857142857135,-1.7392857142857139,-1.307142857142857,0.5,9.900000000000006,-0.045999999999999985,0.018000000000000016,0.015000000000000013,0.02399999999999991,0.09399999999999997,0.0030000000000000027,-0.022999999999999993,0.07400000000000001,0.0030000000000000027,6.178571428571431,-15.0,24.23
Southern California,Providence,2016,0,R64,6.871428571428567,4.474789915966397,3.7109243697479,3.082352941176474,0.038000000000000034,0.7092436974789917,-1.93613445378152,0.066,-1.2596638655462193,-0.2554621848739558,-0.04899999999999993,2.9294117647058826,0.3084033613445385,3.237815126050414,-0.8907563025210052,-0.21932773109243708,1.8092436974789914,0.8630252100840323,0.46722689075630086,2.700000000000003,5.0,-0.02200000000000002,-0.04899999999999999,0.026000000000000023,0.017000000000000015,-0.11099999999999999,0.04200000000000004,0.003999999999999976,0.018000000000000016,-0.03300000000000003,2.3966386554621693,-1.0,1.58
Indiana,Chattanooga,2016,1,R64,6.828571428571422,2.3714285714285666,3.542857142857141,2.028571428571425,0.044999999999999984,2.371428571428572,2.9142857142857146,0.055999999999999994,-2.628571428571428,-3.5142857142857125,-0.0020000000000000018,0.3999999999999986,0.9428571428571431,1.3428571428571416,1.5999999999999996,-0.9428571428571431,-0.8000000000000003,1.0571428571428587,1.4571428571428555,1.0,8.700000000000003,-0.07499999999999996,0.03799999999999998,0.04700000000000004,0.025999999999999912,-0.014000000000000123,0.06299999999999994,0.009999999999999898,0.043999999999999984,-0.055999999999999994,4.4571428571428555,-7.0,16.35
Stony Brook,Kentucky,2016,0,R64,-3.2601010101010104,-3.992424242424235,-0.2828282828282802,0.669191919191924,-0.009999999999999953,-0.11111111111111072,-0.3787878787878789,0.0020000000000000018,-2.583333333333334,-3.280303030303024,-0.016999999999999904,0.9318181818181799,0.07575757575757436,1.0075757575757578,2.171717171717175,0.45959595959595934,-1.2045454545454541,0.6792929292929291,-4.56818181818182,-0.29999999999999716,-3.5999999999999943,-0.057999999999999996,-0.010000000000000009,-0.015999999999999903,0.017999999999999905,0.08199999999999996,-0.01100000000000001,0.00899999999999998,-0.013000000000000012,-0.04600000000000001,0.7323232323232247,9.0,-16.48
Notre Dame,Michigan,2016,1,R64,1.3333333333333428,3.194444444444443,0.6944444444444393,-0.1666666666666643,0.013999999999999957,-2.2222222222222223,-5.583333333333336,-0.006000000000000005,2.166666666666668,2.833333333333334,0.0040000000000000036,0.6111111111111178,2.5277777777777786,3.1388888888888857,-1.5833333333333321,-0.16666666666666696,1.7222222222222223,0.3055555555555536,-0.3888888888888893,-0.7000000000000028,3.299999999999997,0.05099999999999999,-0.09699999999999998,0.0,0.019000000000000017,-0.07300000000000006,-0.006000000000000005,0.0010000000000000009,0.0759999999999999,0.03900000000000001,-1.8611111111111,-5.0,0.34999999999999964
West Virginia,Stephen F. Austin,2016,0,R64,-1.6924369747899135,3.3907563025210052,-1.6453781512605055,0.2924369747899149,-0.02899999999999997,-1.9403361344537808,-3.4226890756302524,-0.03799999999999998,3.5386554621848756,7.15378151260504,-0.061999999999999944,0.45630252100839996,4.031092436974793,4.487394957983199,-4.105042016806722,0.6823529411764735,-0.9310924369747902,2.1403361344537792,2.81176470588235,1.1000000000000085,-5.0,0.11700000000000005,-0.059,-0.040999999999999925,0.04200000000000004,-0.11199999999999999,-0.04700000000000004,0.015000000000000013,0.07300000000000001,0.057999999999999996,-5.083193277310919,-11.0,12.379999999999999
Wisconsin,Pittsburgh,2016,1,R64,-7.230303030303034,-3.472727272727269,-3.291774891774889,-3.3800865800865765,-0.03200000000000003,0.36103896103896105,0.894372294372296,0.0030000000000000027,-1.0077922077922086,0.012121212121211755,-0.049000000000000044,-1.740259740259738,-1.2649350649350648,-3.0051948051948045,-5.1471861471861455,0.9480519480519476,-0.4095238095238094,-0.6077922077922082,-0.8060606060606048,-2.3000000000000114,-7.1000000000000085,0.02300000000000002,0.03500000000000003,-0.027000000000000024,-0.029000000000000026,-0.133,-0.026000000000000023,0.0,-0.03899999999999998,-0.0020000000000000018,-3.757575757575765,-3.0,-2.0700000000000003
Weber State,Xavier,2016,0,R64,-4.442857142857136,-3.381512605042019,-1.3512605042016794,-6.554621848739515,0.02999999999999997,0.814285714285715,1.781512605042014,0.008000000000000007,-2.554621848739494,-1.748739495798322,-0.05399999999999994,0.486554621848736,-4.252100840336137,-3.765546218487394,-2.489075630252101,-2.235294117647059,0.42941176470588216,0.5823529411764721,-2.4840336134453835,-3.8000000000000114,-1.7999999999999972,0.019000000000000017,0.07399999999999995,0.028999999999999915,-0.02299999999999991,-0.06599999999999995,0.04500000000000004,0.020999999999999908,-0.08699999999999997,-0.01100000000000001,-1.061344537815117,13.0,-18.4
Virginia,Hampton,2016,1,R64,-2.8707770270270316,-14.008445945945944,0.7415540540540526,-8.38766891891892,0.07900000000000001,-0.3834459459459456,-6.133445945945946,0.09800000000000003,-3.9704391891891895,-8.441722972972972,0.09299999999999997,-3.938344594594593,-5.23902027027027,-9.177364864864863,2.985641891891891,0.09712837837837807,-0.4400337837837842,-4.425675675675675,-4.173141891891891,-10.200000000000003,14.0,-0.09299999999999997,-0.061,0.07799999999999996,0.0010000000000000009,0.10200000000000009,0.08400000000000002,-0.024999999999999994,-0.04799999999999999,-0.03200000000000003,11.137668918918912,-15.0,30.78
Texas Tech,Butler,2016,0,R64,-7.908143939393938,-1.1553030303030312,-3.2869318181818166,-4.854166666666657,-0.018000000000000016,-1.3702651515151514,-1.524621212121211,-0.04700000000000004,0.03598484848484773,-0.29829545454545325,0.01100000000000001,-1.15909090909091,-0.9034090909090917,-2.0625,-1.1193181818181817,-0.9412878787878789,0.9450757575757578,1.8797348484848477,-1.1695075757575708,-3.0999999999999943,-7.3999999999999915,0.02899999999999997,-0.0010000000000000009,-0.016999999999999904,-0.02200000000000002,0.02200000000000002,-0.026000000000000023,0.03,-0.009000000000000008,0.027000000000000024,-6.7528409090909065,-1.0,-4.050000000000001
Little Rock,Purdue,2016,1,R64,-6.828571428571422,-4.342857142857149,-2.1142857142857068,-2.3999999999999986,-0.01699999999999996,-0.05714285714285783,-1.085714285714289,0.017000000000000015,-2.5428571428571427,-3.057142857142857,-0.015000000000000013,-4.714285714285712,-2.37142857142857,-7.085714285714282,-4.685714285714287,2.371428571428571,-1.685714285714286,-1.8285714285714292,0.9428571428571431,-3.299999999999997,-4.700000000000003,-0.03899999999999998,-0.0040000000000000036,-0.017999999999999905,-0.07199999999999995,-0.1319999999999999,-0.016000000000000014,-0.012999999999999984,-0.07000000000000006,-0.034,-2.4857142857142733,7.0,-13.05
Iona,Utah,2016,0,R64,2.469696969696969,4.772727272727266,0.7095959595959584,5.3838383838383805,-0.03199999999999997,2.3257575757575752,6.0656565656565675,0.0040000000000000036,-1.2752525252525242,-1.4949494949494948,-0.010000000000000009,-1.0808080808080796,0.9065656565656539,-0.1742424242424292,1.2247474747474758,1.987373737373738,-0.047979797979798455,0.26010101010100684,4.204545454545453,4.799999999999997,-3.0,-0.057999999999999996,0.067,-0.02200000000000002,-0.03500000000000003,0.030000000000000027,-0.019000000000000017,-0.006000000000000005,-0.010000000000000009,-0.04600000000000001,-2.3030303030302974,10.0,-11.91
Gonzaga,Seton Hall,2016,1,R64,4.712418300653596,-2.238562091503269,1.8480392156862777,-0.9885620915032689,0.03999999999999998,1.7467320261437909,3.029411764705884,0.03400000000000003,-0.7303921568627452,-4.098039215686278,0.09999999999999998,2.0294117647058805,-2.271241830065362,-0.2418300653594656,0.5343137254901933,-2.2712418300653603,-1.4754901960784315,-2.1830065359477135,-1.4003267973856204,-2.6000000000000085,10.900000000000006,-0.064,0.057999999999999996,0.05799999999999994,0.028000000000000025,-0.014000000000000012,0.05500000000000005,-0.016999999999999904,-0.024000000000000077,-0.008000000000000007,6.950980392156865,5.0,2.2600000000000016
Fresno State,Iowa State,2016,0,R64,-6.628571428571433,-4.285714285714292,-4.600000000000001,-0.9428571428571431,-0.067,-2.1142857142857148,-3.4285714285714306,-0.043999999999999984,4.685714285714285,6.914285714285715,-0.008000000000000007,-1.6000000000000014,2.9999999999999982,1.3999999999999986,-3.1714285714285673,2.2,-0.11428571428571388,-0.5714285714285712,6.342857142857143,-1.4000000000000057,-7.3999999999999915,0.118,-0.05099999999999999,-0.06599999999999995,0.007000000000000006,-0.028000000000000025,-0.08399999999999996,-0.009999999999999981,0.04999999999999999,0.08000000000000002,-2.3428571428571416,11.0,-11.66
Syracuse,Dayton,2016,1,R64,-2.542178542178547,-0.8312858312858253,-1.4414414414414374,0.5798525798525844,-0.030000000000000027,1.8165438165438168,4.190827190827196,0.016000000000000014,-1.4758394758394768,-2.805077805077797,0.019999999999999907,-4.802620802620805,2.117936117936118,-2.68468468468469,-1.2211302211302186,2.1687141687141693,-0.015561015561015523,-1.0475020475020482,-2.8075348075348074,-3.6999999999999886,2.200000000000003,-0.05399999999999999,0.07100000000000001,-0.013000000000000012,-0.039000000000000035,-0.016000000000000014,-0.015000000000000013,-0.010000000000000009,0.04699999999999993,-0.029000000000000026,-1.7108927108927219,3.0,3.2799999999999994
Michigan State,Middle Tennessee,2016,0,R64,7.257142857142853,-4.714285714285722,2.8571428571428577,1.5142857142857267,0.03699999999999998,1.1999999999999993,0.6571428571428655,0.043999999999999984,0.3428571428571434,-2.714285714285719,0.11299999999999999,3.2285714285714207,1.6571428571428548,4.885714285714279,7.5428571428571445,-1.685714285714286,1.5428571428571427,-0.3714285714285719,-0.8285714285714292,-2.299999999999997,13.899999999999991,-0.05499999999999999,0.0020000000000000018,0.050999999999999934,0.06599999999999995,0.21199999999999997,0.04499999999999993,-0.0040000000000000036,0.07900000000000001,0.0,11.971428571428575,-13.0,19.93
Kansas,Austin Peay,2016,1,R64,5.178362573099406,-9.173976608187132,2.486842105263161,1.1622807017543977,0.033999999999999975,1.8055555555555554,1.2412280701754348,0.07200000000000001,-1.6008771929824572,-3.815789473684209,0.04299999999999993,2.283625730994153,-1.1432748538011683,1.1403508771929864,2.5891812865497084,-0.28654970760233933,1.3523391812865495,-1.3654970760233933,1.3377192982456165,-0.7999999999999972,8.599999999999994,-0.07500000000000001,0.015000000000000013,0.04299999999999993,0.02100000000000002,0.04599999999999993,0.04799999999999993,-0.013000000000000012,-0.007000000000000117,-0.033999999999999975,14.352339181286538,-15.0,29.91
Colorado,Connecticut,2016,0,R64,2.6813725490196134,7.321895424836605,-0.7810457516339824,1.9542483660130756,-0.028000000000000025,0.3284313725490202,-0.3872549019607838,0.02400000000000002,3.9150326797385606,6.681372549019613,-0.05800000000000005,2.336601307189543,3.728758169934638,6.065359477124176,-0.02450980392156943,-0.6274509803921564,-0.1437908496732021,2.658496732026144,0.5147058823529456,4.700000000000003,-2.700000000000003,0.10200000000000004,-0.017000000000000015,-0.02100000000000002,0.04600000000000004,0.014999999999999902,-0.028000000000000025,0.017999999999999988,0.068,0.057999999999999996,-4.640522875816991,-1.0,-3.8500000000000014
Maryland,South Dakota State,2016,1,R64,-0.5114379084967311,-1.4509803921568647,0.4003267973856204,-3.43627450980393,0.035999999999999976,-0.08333333333333304,-0.5016339869281055,0.0040000000000000036,-1.2287581699346397,-2.334967320261441,0.025000000000000022,0.5049019607843164,-2.344771241830065,-1.8398692810457504,2.3496732026143796,0.8627450980392153,2.9183006535947715,0.9869281045751617,-2.9003267973856204,-1.5,1.2999999999999972,-0.018000000000000016,0.014000000000000012,0.03599999999999992,-0.018000000000000016,0.08300000000000002,0.040000000000000036,0.019000000000000017,-0.039000000000000035,-0.0030000000000000027,0.9395424836601336,-7.0,11.27
California,Hawaii,2016,0,R64,-2.205882352941174,0.6470588235294201,-0.08823529411765207,-0.44117647058823195,0.0020000000000000018,-0.02941176470588136,-2.5294117647058805,0.04099999999999998,-2.0,-1.970588235294116,-0.028000000000000025,1.617647058823529,0.7058823529411775,2.32352941176471,-2.7941176470588243,-3.470588235294117,1.0294117647058822,-0.705882352941174,0.3235294117647065,-3.3999999999999915,1.2000000000000028,-0.03200000000000003,-0.04199999999999998,-0.0050000000000000044,0.015000000000000013,-0.10499999999999998,0.0020000000000000018,-0.0050000000000000044,0.015000000000000013,-0.032999999999999974,-2.852941176470594,-9.0,6.360000000000001
Wichita State,Arizona,2016,1,R64,-8.012605042016801,-9.853781512605032,-3.052100840336138,-0.1411764705882348,-0.05099999999999999,0.6428571428571432,4.969747899159664,-0.056999999999999995,-2.5512605042016805,-3.439495798319328,-0.0040000000000000036,-3.018487394957983,0.06890756302520806,-2.9495798319327733,-0.2932773109243705,2.46218487394958,-1.1638655462184868,-3.114285714285714,1.8781512605041968,-3.700000000000003,-4.0,-0.057999999999999996,0.08700000000000002,-0.04399999999999993,-0.03399999999999992,0.050999999999999934,-0.04600000000000004,-0.03,-0.03199999999999997,-0.043999999999999984,1.8411764705882305,5.0,-1.3999999999999986
Buffalo,Miami (FL),2016,0,R64,2.171428571428578,7.857142857142847,0.22857142857142776,5.74285714285714,-0.04199999999999998,0.6285714285714281,3.8000000000000007,-0.035999999999999976,1.0857142857142854,2.7142857142857117,-0.039000000000000035,1.7428571428571438,2.7142857142857135,4.4571428571428555,0.08571428571428541,0.7142857142857135,-0.0857142857142863,2.6285714285714263,4.771428571428569,6.3999999999999915,-7.3999999999999915,0.007000000000000006,0.030999999999999972,-0.041999999999999926,0.0,-0.0010000000000000009,-0.04300000000000004,0.014000000000000012,0.02300000000000002,-0.01100000000000001,-5.685714285714269,11.0,-17.18
Iowa,Temple,2016,1,R64,8.909090909090907,1.7272727272727195,2.545454545454543,0.18181818181817988,0.040000000000000036,0.42424242424242564,-1.1515151515151487,0.03699999999999998,3.393939393939391,3.969696969696976,0.03299999999999992,0.33333333333333215,0.6363636363636385,0.9696969696969688,2.3636363636363633,1.5151515151515156,1.6060606060606073,1.0303030303030294,0.09090909090909349,3.299999999999997,9.099999999999994,0.064,-0.020000000000000018,0.04800000000000004,0.013000000000000012,0.03600000000000003,0.04300000000000004,0.008000000000000007,0.027000000000000024,0.05499999999999999,7.181818181818187,-3.0,9.32
UNC Asheville,Villanova,2016,0,R64,-2.891176470588235,4.454411764705881,-0.7382352941176471,1.854411764705894,-0.02799999999999997,-2.939705882352942,-6.239705882352943,-0.03899999999999998,1.5250000000000004,4.614705882352947,-0.08800000000000008,0.09117647058823763,2.872058823529411,2.963235294117645,-3.5132352941176492,2.126470588235292,-0.1058823529411761,2.0588235294117645,0.23970588235294343,3.1000000000000085,-9.600000000000009,0.06899999999999995,-0.121,-0.05599999999999994,0.0030000000000000027,-0.1170000000000001,-0.05600000000000005,0.015000000000000013,0.03899999999999998,0.01699999999999996,-7.345588235294116,13.0,-22.979999999999997
Oregon,Holy Cross,2016,1,R64,13.912781954887222,-1.0676691729323409,5.251879699248121,4.998496240601504,0.05500000000000005,-0.329323308270677,-2.0240601503759414,0.017000000000000015,3.738345864661653,4.47067669172932,0.027999999999999914,2.6511278195488757,3.660150375939848,6.311278195488725,-0.10902255639097724,0.9796992481202995,3.3586466165413533,0.3135338345864671,1.0488721804511272,4.900000000000006,14.399999999999991,0.04500000000000004,-0.06899999999999995,0.04700000000000004,0.068,-0.122,0.04600000000000004,-0.009999999999999981,0.11100000000000002,0.04299999999999998,14.980451127819563,-15.0,29.25
Cincinnati,Saint Joseph's,2016,0,R64,-3.9494949494949623,-6.722222222222221,-1.3232323232323218,0.19444444444444287,-0.02300000000000002,0.6641414141414144,0.6641414141414081,0.020999999999999963,-1.967171717171718,-2.4494949494949516,-0.01100000000000001,-2.4090909090909065,3.2525252525252526,0.8434343434343461,0.5606060606060606,2.6767676767676774,2.5126262626262625,1.1388888888888893,-0.6489898989898997,-4.599999999999994,-0.7999999999999972,-0.04199999999999998,0.010000000000000009,-0.02100000000000002,0.013000000000000012,0.04999999999999993,-0.019000000000000017,0.013999999999999901,0.08400000000000002,-0.034,2.772727272727259,1.0,3.09
Yale,Baylor,2016,1,R64,-2.154901960784315,-5.788235294117655,-0.9411764705882391,-2.478431372549032,0.003999999999999948,0.15686274509803866,0.6098039215686271,-0.0040000000000000036,-0.4294117647058844,1.1823529411764717,-0.05499999999999994,3.1705882352941153,-0.16862745098039156,3.0019607843137237,-2.6686274509803916,-2.2450980392156863,0.5960784313725487,0.5607843137254918,-1.7450980392156836,-0.6999999999999886,-1.2999999999999972,0.03799999999999998,0.02300000000000002,0.0,0.02199999999999991,-0.07699999999999996,0.008000000000000007,0.008999999999999897,-0.007000000000000117,0.0040000000000000036,3.63333333333334,7.0,-7.049999999999999
UNC Wilmington,Duke,2016,0,R64,-1.7171717171717233,-0.38131313131313505,0.8156565656565604,2.4545454545454533,-0.0050000000000000044,-2.141414141414141,-3.12373737373737,-0.044999999999999984,-1.2070707070707059,-1.0252525252525295,-0.020000000000000018,1.2878787878787854,0.19696969696969724,1.4848484848484773,-0.005050505050508747,1.1767676767676765,0.05555555555555536,1.5,7.280303030303031,2.8999999999999915,-7.700000000000003,-0.03200000000000003,-0.066,-0.026999999999999913,0.01100000000000001,-0.014000000000000012,-0.025000000000000022,0.013000000000000012,-0.008000000000000007,-0.030999999999999972,-1.3358585858585883,9.0,-12.98
Northern Iowa,Texas,2016,1,R64,-2.6136363636363598,-4.300505050505045,-1.0833333333333393,-5.313131313131315,0.02300000000000002,1.2474747474747483,1.4747474747474705,0.032999999999999974,-1.6944444444444446,-4.931818181818187,0.09099999999999997,1.3737373737373701,-5.583333333333333,-4.209595959595962,0.4924242424242422,0.6060606060606064,-1.7525252525252522,-0.41666666666666785,-5.292929292929292,-2.700000000000003,0.10000000000000853,-0.05399999999999999,0.066,0.04599999999999993,-0.023000000000000076,0.04200000000000009,0.041000000000000036,0.009999999999999981,-0.131,-0.006000000000000005,1.686868686868685,5.0,-6.020000000000001
Green Bay,Texas A&M,2016,0,R64,7.262012012012008,13.567567567567565,2.3273273273273283,5.602102102102094,-0.0030000000000000027,-0.5112612612612617,-1.9924924924924916,0.007999999999999952,3.118618618618619,5.242492492492492,-0.015000000000000013,-0.8445945945946001,-0.16966966966967156,-1.0142642642642556,-2.6238738738738743,2.9174174174174174,1.016516516516516,0.5202702702702702,2.057057057057058,8.700000000000003,-2.9000000000000057,0.04799999999999999,-0.062,-0.009000000000000008,-0.04300000000000004,-0.14,-0.01200000000000001,-0.00799999999999998,-0.03699999999999998,0.025999999999999968,-6.305555555555557,11.0,-17.29
Virginia Commonwealth,Oregon State,2016,1,R64,5.34375,-2.3472222222222285,2.7118055555555607,4.572916666666657,0.01100000000000001,0.4652777777777777,2.350694444444443,-0.019000000000000017,-0.5451388888888893,-1.4409722222222214,0.020999999999999908,1.09375,1.885416666666666,2.979166666666657,0.8055555555555554,1.208333333333334,0.4375,-0.03125,-0.4513888888888893,1.3999999999999915,4.900000000000006,-0.05099999999999999,0.014000000000000012,0.009000000000000008,0.03700000000000003,-0.02299999999999991,0.01100000000000001,-0.0069999999999999785,0.040000000000000036,-0.026999999999999996,7.6909722222222285,3.0,3.4399999999999995
Cal State Bakersfield,Oklahoma,2016,0,R64,-6.796887796887802,-7.296478296478291,-0.9983619983619931,-1.377559377559379,-0.007000000000000006,-4.900081900081901,-8.607698607698607,-0.07999999999999996,0.0999180999180993,2.1621621621621614,-0.06599999999999995,-1.5970515970515962,1.5454545454545432,-0.051597051597049415,1.1228501228501226,1.2940212940212943,-0.0810810810810807,-0.8083538083538091,4.397215397215398,-2.5999999999999943,-5.200000000000003,0.043999999999999984,-0.13699999999999996,-0.04599999999999993,0.014000000000000012,0.061999999999999944,-0.04600000000000004,-0.007000000000000006,0.035999999999999976,0.007000000000000006,0.4995904995904894,13.0,-17.18
North Carolina,Providence,2016,1,R32,9.146428571428572,-0.11785714285713311,5.703571428571429,4.200000000000003,0.061,-1.5142857142857142,-5.046428571428571,0.006000000000000005,-0.7464285714285701,-1.6642857142857217,0.02200000000000002,1.7999999999999972,2.7142857142857135,4.5142857142857125,1.9857142857142858,0.18214285714285694,0.9107142857142856,-0.5678571428571431,1.0642857142857132,0.4000000000000057,13.599999999999994,-0.04999999999999999,-0.10299999999999998,0.038000000000000034,0.06499999999999995,-0.051000000000000045,0.04600000000000004,-0.01200000000000001,0.09999999999999992,-0.029000000000000026,9.264285714285705,-8.0,11.500000000000002
Kentucky,Indiana,2016,0,R32,-3.1277777777777658,-1.8309523809523824,-0.6158730158730101,1.580158730158729,-0.02400000000000002,-3.07936507936508,-5.242857142857144,-0.04899999999999999,1.1833333333333336,2.9261904761904702,-0.04300000000000004,0.9452380952380963,1.0047619047619047,1.9500000000000028,-1.7777777777777803,-1.106349206349206,1.8357142857142859,-2.737301587301589,1.9309523809523839,-1.0,-3.6000000000000085,0.03999999999999998,-0.09899999999999998,-0.04800000000000004,-0.0129999999999999,-0.04999999999999993,-0.051999999999999935,-0.03399999999999989,0.0030000000000000027,0.013000000000000012,-1.2968253968253833,-1.0,0.6400000000000006
