,Rk,School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
101,102,George Mason,33,16,17,.485,-2.97,0.85,9,9,10,7,5,7,2371,2497,1345,841,1949,.432,230,705,.326,459,619,.742,329,1213,378,200,96,425,541,69.6,101.4,.318,.362,.529,50.8,44.9,8.6,8.0,.491,15.9,27.9,.236
102,103,George Washington,33,15,18,.455,-0.72,2.13,7,11,13,5,1,10,2225,2319,1320,832,1861,.447,180,561,.321,381,537,.709,350,1120,440,189,163,419,486,66.3,101.8,.289,.301,.526,50.8,52.9,8.6,13.1,.495,16.5,31.7,.205
103,104,Georgetown,30,15,15,.500,7.16,5.29,5,13,11,8,4,6,2350,2294,1235,800,1763,.454,226,618,.366,524,676,.775,327,1151,522,164,110,458,531,71.6,106.2,.383,.351,.564,53.3,65.3,7.4,9.8,.518,18.0,31.2,.297
104,105,Georgia Southern,33,21,12,.636,-0.54,-3.28,11,7,10,3,8,7,2504,2315,1325,857,1992,.430,267,784,.341,523,789,.663,401,1248,333,227,120,372,633,70.5,107.2,.396,.394,.529,49.5,38.9,9.7,10.4,.497,13.6,31.1,.263
105,106,Georgia State NCAA,35,24,11,.686,3.22,-2.78,12,6,11,3,9,6,2614,2356,1415,937,2033,.461,323,839,.385,417,615,.678,309,1182,455,256,160,395,639,67.9,108.8,.303,.413,.562,47.7,48.6,10.7,15.1,.540,14.5,26.0,.205
106,107,Georgia Tech,32,13,19,.406,5.25,7.46,6,12,12,7,1,10,2101,2172,1285,753,1770,.425,156,490,.318,439,616,.713,334,1084,409,221,171,411,533,66.5,98.4,.348,.277,.509,50.0,54.3,10.3,14.3,.469,16.6,30.8,.248
107,108,Georgia,33,18,15,.545,10.24,8.87,7,11,11,4,4,9,2247,2202,1340,767,1825,.420,201,632,.318,512,732,.699,406,1301,402,126,156,420,533,65.3,102.7,.401,.346,.517,53.6,52.4,5.8,12.7,.475,16.2,34.8,.281
108,109,Gonzaga NCAA,37,32,5,.865,18.44,2.60,17,1,15,1,10,1,3091,2505,1500,1125,2261,.498,328,891,.368,513,725,.708,413,1477,564,234,134,420,631,69.7,118.2,.321,.394,.593,56.0,50.1,8.9,9.6,.570,13.9,32.9,.227
109,110,Grambling,31,17,14,.548,-12.97,-10.30,13,5,6,4,11,10,2257,2321,1250,777,1852,.420,154,470,.328,547,769,.711,378,1193,342,239,113,477,674,73.8,97.8,.415,.254,.509,50.7,44.0,10.4,9.7,.461,17.7,32.0,.295
110,111,Grand Canyon,34,22,12,.647,3.78,-4.80,9,5,16,3,3,7,2512,2213,1370,855,1992,.429,251,779,.322,551,785,.702,405,1310,540,211,134,450,685,70.3,104.3,.394,.391,.531,51.4,63.2,8.8,10.1,.492,16.0,31.5,.277
111,112,Green Bay,33,13,20,.394,-8.51,-4.08,7,11,10,6,2,13,2517,2499,1330,859,2027,.424,295,813,.363,504,670,.752,334,1241,459,226,100,453,635,74.1,102.2,.331,.401,.537,48.7,53.4,9.2,7.8,.497,16.2,26.3,.249
112,113,Hampton,34,18,16,.529,-9.37,-9.56,11,4,11,3,5,11,2703,2603,1370,970,2173,.446,198,627,.316,565,727,.777,385,1372,518,183,123,440,672,75.0,105.2,.335,.289,.537,50.9,53.4,7.1,8.9,.492,14.9,29.6,.260
113,114,Hartford,33,19,14,.576,-5.54,-5.26,11,5,9,7,9,6,2326,2318,1325,835,1840,.454,270,783,.345,386,569,.678,278,1100,433,200,123,402,601,67.7,103.7,.309,.426,.551,48.9,51.9,8.9,11.2,.527,16.0,25.2,.210
114,115,Harvard,32,18,14,.563,-0.28,-1.70,12,2,10,2,6,11,2182,2129,1305,764,1775,.430,257,729,.353,397,512,.775,284,1115,406,173,118,445,575,66.5,100.6,.288,.411,.541,52.0,53.1,8.0,11.4,.503,18.1,26.7,.224
115,116,Hawaii,30,17,13,.567,-2.33,-2.51,8,8,13,7,4,5,2104,2071,1215,721,1630,.442,202,613,.330,460,670,.687,266,995,428,169,59,402,584,68.9,100.5,.411,.376,.540,50.8,59.4,8.1,5.7,.504,17.1,26.6,.282
116,117,High Point,30,14,16,.467,-6.75,-6.38,9,9,11,4,3,11,2126,1993,1205,775,1691,.458,163,456,.357,413,588,.702,324,1039,353,222,82,375,545,67.1,105.2,.348,.270,.540,51.6,45.5,11.0,8.5,.507,16.0,31.9,.244
117,118,Hofstra,31,19,12,.613,-0.53,-1.60,12,6,9,4,9,4,2464,2397,1245,868,1868,.465,260,693,.375,468,686,.682,341,1103,413,156,83,334,576,70.3,112.6,.367,.371,.562,51.4,47.6,7.1,7.0,.534,13.2,31.0,.251
118,119,Holy Cross,31,12,19,.387,-9.92,-5.82,8,10,6,7,6,10,1972,2099,1250,724,1569,.461,203,623,.326,321,465,.690,178,880,421,193,105,381,537,63.7,99.0,.296,.397,.551,45.0,58.1,9.7,11.4,.526,17.6,19.3,.205
119,120,Houston Christian,31,6,25,.194,-16.14,-3.97,2,16,5,8,1,16,2382,2617,1250,860,2058,.418,219,677,.323,443,710,.624,477,1219,432,206,90,438,605,75.5,100.9,.345,.329,.497,50.9,50.2,8.7,7.5,.471,15.5,35.6,.215
120,121,Houston NCAA,35,27,8,.771,15.99,4.16,14,4,15,0,6,5,2685,2271,1400,952,2066,.461,297,768,.387,484,674,.718,408,1352,505,218,106,418,737,68.5,112.0,.326,.372,.563,54.6,53.0,9.1,9.0,.533,14.9,33.6,.234
121,122,Howard,33,10,23,.303,-17.26,-9.74,7,9,7,4,2,18,2449,2654,1345,847,1997,.424,268,772,.347,487,688,.708,372,1153,407,178,93,442,676,71.3,102.2,.345,.387,.527,46.8,48.1,7.4,7.3,.491,16.0,29.5,.244
122,123,Idaho State,30,14,16,.467,-5.76,-3.69,9,9,9,5,5,10,2211,2232,1200,778,1639,.475,252,637,.396,403,594,.678,204,962,354,169,72,408,525,70.8,104.0,.362,.389,.575,48.0,45.5,8.0,6.1,.552,17.5,21.3,.246
123,124,Idaho,31,22,9,.710,0.82,-3.94,14,4,11,2,9,4,2330,2134,1245,819,1749,.468,277,679,.408,415,565,.735,309,1138,459,135,80,411,553,68.0,110.1,.323,.388,.577,54.8,56.0,6.4,7.8,.547,16.9,31.4,.237
124,125,Illinois-Chicago,36,20,16,.556,-2.91,-4.21,12,6,11,7,9,8,2708,2597,1445,951,2115,.450,242,697,.347,564,768,.734,371,1384,451,244,242,544,687,73.6,101.9,.363,.330,.546,50.9,47.4,9.2,16.1,.507,18.0,28.8,.267
125,126,Illinois State,33,18,15,.545,1.07,3.67,10,8,11,3,3,10,2364,2418,1350,813,1917,.424,301,883,.341,437,640,.683,317,1171,468,216,131,438,677,69.3,101.0,.334,.461,.532,47.6,57.6,9.2,11.2,.503,16.5,25.9,.228
126,127,Illinois,32,14,18,.438,8.50,7.53,4,14,12,6,1,10,2426,2362,1295,856,1949,.439,236,705,.335,478,653,.732,398,1053,442,240,69,425,720,70.8,105.8,.335,.362,.537,49.8,51.6,10.5,6.3,.500,15.8,34.1,.245
127,128,Incarnate Word,28,7,21,.250,-17.71,-5.04,2,16,6,9,1,12,1978,2163,1120,671,1566,.428,166,493,.337,470,630,.746,280,976,311,169,143,442,521,72.5,97.4,.402,.315,.530,47.6,46.3,8.3,12.3,.481,19.2,28.3,.300
128,129,Indiana State,31,13,18,.419,1.53,2.43,8,10,8,7,5,7,2248,2253,1275,762,1803,.423,270,748,.361,454,644,.705,322,1124,360,233,105,445,614,70.1,100.6,.357,.415,.533,51.1,47.2,10.4,9.7,.498,17.4,28.2,.252
129,130,Indiana,31,16,15,.516,9.89,8.25,9,9,12,6,3,8,2229,2178,1255,806,1767,.456,194,602,.322,423,644,.657,345,1099,435,199,134,386,561,67.5,105.2,.364,.341,.538,51.0,54.0,9.4,12.1,.511,15.7,31.8,.239
130,131,Iona NCAA,34,20,14,.588,0.75,-2.19,11,7,8,3,7,8,2702,2602,1385,957,2076,.461,324,846,.383,462,626,.738,291,1146,542,229,103,395,587,71.5,109.2,.302,.408,.569,47.2,56.6,9.3,7.6,.539,14.3,24.4,.223
131,132,Iowa State,31,13,18,.419,6.88,9.49,4,14,9,7,0,10,2258,2339,1250,817,1870,.437,234,653,.358,390,557,.700,338,1134,423,149,129,369,508,69.6,103.9,.298,.349,.529,49.5,51.8,6.9,11.1,.499,14.7,29.6,.209
132,133,Iowa,33,14,19,.424,8.13,7.13,4,14,9,6,1,10,2630,2597,1330,946,1975,.479,252,672,.375,486,699,.695,391,1258,602,172,134,441,548,71.0,111.4,.354,.340,.570,53.5,63.6,7.3,10.3,.543,16.0,34.1,.246
133,134,Purdue-Fort Wayne,33,18,15,.545,-1.48,-3.24,7,7,13,3,4,10,2716,2535,1325,953,2073,.460,339,925,.366,471,654,.720,316,1157,484,264,110,391,538,74.6,109.9,.315,.446,.570,49.6,50.8,10.7,8.8,.541,14.1,26.2,.227
134,135,IUPUI,30,11,19,.367,-9.82,-3.53,8,10,9,4,2,14,2047,2180,1205,731,1723,.424,213,600,.355,372,559,.665,346,1022,385,205,103,427,562,68.7,98.9,.324,.348,.515,50.0,52.7,9.9,10.2,.486,17.7,31.7,.216
135,136,Jackson State,32,12,20,.375,-17.66,-10.50,9,9,9,2,2,17,1991,2161,1295,714,1921,.372,238,724,.329,325,497,.654,401,1087,350,235,89,368,651,65.4,94.0,.259,.377,.462,47.5,49.0,11.1,8.8,.434,14.6,31.0,.169
136,137,Jacksonville State,36,23,13,.639,-0.30,-4.87,11,7,12,4,9,8,2587,2369,1450,954,2091,.456,211,650,.325,468,657,.712,412,1371,542,220,176,469,624,67.8,105.2,.314,.311,.538,54.0,56.8,8.9,14.9,.507,16.3,33.1,.224
137,138,Jacksonville,33,15,18,.455,-13.39,-6.12,8,6,10,6,3,12,2405,2482,1345,897,1993,.450,202,601,.336,409,622,.658,330,1180,415,226,112,472,536,72.4,98.8,.312,.302,.525,49.2,46.3,9.3,8.9,.501,17.1,27.3,.205
138,139,James Madison,32,10,22,.313,-5.47,-2.15,6,12,7,7,3,11,2341,2414,1310,812,1933,.420,231,695,.332,486,667,.729,361,1148,388,228,104,383,670,69.4,103.0,.345,.360,.520,49.8,47.8,10.0,9.5,.480,14.5,29.8,.251
139,140,Kansas State NCAA,37,25,12,.676,12.85,8.74,10,8,14,3,6,5,2630,2478,1485,937,2025,.463,254,745,.341,502,684,.734,304,1136,510,294,110,423,684,66.6,106.4,.338,.368,.560,47.4,54.4,11.9,9.3,.525,15.3,25.8,.248
140,141,Kansas NCAA,39,31,8,.795,21.39,11.88,13,5,14,3,8,3,3174,2803,1565,1165,2366,.492,391,974,.401,453,640,.708,381,1388,649,254,160,456,597,70.2,115.5,.270,.412,.594,50.3,55.7,9.2,10.9,.575,14.6,29.3,.191
141,142,Kennesaw State,30,10,20,.333,-11.17,-4.31,6,8,8,6,2,14,2182,2328,1205,805,1771,.455,160,438,.365,412,597,.690,307,987,446,216,93,409,540,71.4,101.4,.337,.247,.531,48.3,55.4,10.0,7.8,.500,16.6,29.6,.233
142,143,Kent State,34,17,17,.500,-3.73,-1.76,9,9,13,3,2,11,2482,2502,1370,871,2049,.425,255,782,.326,485,666,.728,390,1220,393,201,122,442,638,70.3,103.2,.325,.382,.525,50.5,45.1,8.4,9.7,.487,15.7,31.7,.237
143,144,Kentucky NCAA,37,26,11,.703,17.24,10.73,10,8,16,2,4,6,2840,2599,1485,998,2115,.472,195,546,.357,649,930,.698,441,1431,489,208,176,480,702,69.8,109.6,.440,.258,.555,53.6,49.0,8.0,13.7,.518,15.8,35.5,.307
144,145,La Salle,32,13,19,.406,1.70,2.54,7,11,10,4,2,10,2333,2360,1315,817,1905,.429,234,710,.330,465,591,.787,293,1124,410,189,90,374,546,69.0,102.8,.310,.373,.534,49.7,50.2,8.3,7.3,.490,14.6,25.5,.244
145,146,Lafayette,31,10,21,.323,-9.77,-6.04,7,11,8,6,2,14,2207,2307,1245,777,1709,.455,263,708,.371,390,507,.769,210,1026,386,131,103,411,515,68.9,102.9,.297,.414,.566,48.5,49.7,6.1,8.8,.532,17.4,21.1,.228
146,147,Lamar,33,19,14,.576,-5.19,-7.23,11,7,11,4,8,7,2500,2296,1340,873,2026,.431,257,750,.343,497,757,.657,426,1246,449,281,75,430,654,71.1,105.0,.374,.370,.524,51.4,51.4,11.8,6.4,.494,15.3,32.8,.245
147,148,Lehigh,30,16,14,.533,-6.41,-5.65,11,7,9,6,7,8,2336,2333,1230,835,1845,.453,293,721,.406,373,480,.777,269,1074,428,184,53,380,553,71.0,107.0,.260,.391,.563,49.9,51.3,8.4,5.1,.532,15.5,25.4,.202
148,149,Liberty,37,22,15,.595,-2.68,-6.24,9,9,13,7,7,6,2621,2353,1510,899,1948,.461,300,805,.373,523,660,.792,271,1239,521,218,94,438,613,64.1,108.3,.339,.413,.579,53.1,58.0,9.0,9.1,.539,16.2,24.0,.268
149,150,Lipscomb NCAA,33,23,10,.697,-2.10,-3.80,10,4,13,2,10,7,2708,2564,1340,924,2040,.453,267,813,.328,593,826,.718,346,1276,517,216,102,493,656,77.0,105.0,.405,.399,.557,52.2,56.0,8.4,8.0,.518,16.9,28.3,.291
150,151,Long Beach State,33,15,18,.455,-3.76,0.89,9,7,8,5,6,10,2485,2586,1330,866,1917,.452,196,558,.351,557,765,.728,381,1195,419,218,119,501,592,72.3,103.4,.399,.291,.545,51.2,48.4,9.1,8.9,.503,18.0,32.5,.291
151,152,Long Island University NCAA,35,18,17,.514,-8.60,-8.19,10,8,12,4,5,11,2696,2674,1405,935,2055,.455,279,815,.342,547,786,.696,370,1327,442,194,111,496,687,72.9,105.4,.382,.397,.555,51.0,47.3,7.6,7.6,.523,17.0,29.7,.266
152,153,Longwood,33,7,26,.212,-18.31,-4.31,3,15,5,11,2,13,2088,2445,1320,728,1764,.413,226,691,.327,406,591,.687,262,1070,327,218,103,516,575,69.7,90.7,.335,.392,.511,46.2,44.9,9.5,9.1,.477,20.2,22.9,.230
153,154,Louisiana,34,27,7,.794,7.58,-2.55,16,2,14,1,10,4,2829,2408,1365,971,2093,.464,297,818,.363,590,775,.761,435,1325,591,255,147,455,648,72.7,114.1,.370,.391,.575,54.7,60.9,10.3,11.1,.535,15.6,36.1,.282
154,155,Louisiana-Monroe,32,16,16,.500,-6.28,-3.31,9,9,12,4,3,11,2235,2187,1290,811,1863,.435,288,801,.360,325,453,.717,297,1077,446,207,42,380,535,67.0,103.4,.243,.430,.538,49.3,55.0,9.6,4.1,.513,15.5,27.1,.174
155,156,Louisiana State,33,18,15,.545,10.93,8.02,8,10,14,4,3,8,2559,2463,1325,916,1926,.476,268,774,.346,459,628,.731,317,1101,467,252,110,382,585,69.4,111.3,.326,.402,.575,49.4,51.0,11.0,9.7,.545,14.7,29.2,.238
156,157,Louisiana Tech,33,17,16,.515,1.33,-0.12,7,11,11,5,2,10,2468,2331,1325,838,1877,.446,287,765,.375,505,697,.725,314,1137,470,196,132,405,568,69.1,107.7,.371,.408,.559,49.6,56.1,8.6,10.4,.523,15.5,27.6,.269
157,158,Louisville,36,22,14,.611,14.30,9.07,9,9,16,6,4,7,2721,2533,1460,969,2140,.453,280,754,.371,503,683,.736,358,1317,489,251,217,425,585,69.7,106.9,.319,.352,.552,49.7,50.5,9.9,15.0,.518,14.7,28.6,.235
158,159,Loyola (IL) NCAA,38,32,6,.842,10.37,1.80,15,3,14,1,9,4,2721,2377,1520,995,1963,.507,277,700,.396,454,626,.725,238,1222,594,241,90,472,528,65.9,108.6,.319,.357,.602,51.3,59.7,9.6,6.8,.577,17.3,22.4,.231
159,160,Loyola Marymount,31,11,20,.355,-4.34,1.09,5,13,7,7,3,12,2226,2369,1250,803,1813,.443,200,574,.348,421,593,.710,375,1011,439,216,72,407,607,67.8,105.0,.327,.317,.531,50.4,54.7,10.2,7.1,.498,16.3,34.3,.232
160,161,Loyola (MD),31,9,22,.290,-12.71,-5.25,6,12,8,6,1,16,2154,2326,1255,797,1820,.438,163,509,.320,397,608,.653,332,1076,360,218,97,414,614,69.7,98.5,.334,.280,.511,50.3,45.2,10.0,8.9,.483,16.4,29.4,.218
161,162,Maine,32,6,26,.188,-14.64,-3.27,3,13,4,8,2,16,2140,2408,1295,765,1873,.408,225,745,.302,385,559,.689,306,1131,378,206,94,496,624,71.6,92.4,.298,.398,.500,47.8,49.4,8.9,8.3,.468,18.8,25.6,.206
162,163,Manhattan,31,14,17,.452,-5.04,-4.13,9,9,8,3,5,8,2147,2175,1260,737,1661,.444,239,598,.400,434,625,.694,319,1030,433,186,121,482,616,67.5,101.0,.376,.360,.548,49.6,58.8,8.7,11.4,.516,19.8,31.0,.261
163,164,Marist,31,6,25,.194,-12.48,-3.57,4,14,4,9,2,10,2239,2515,1260,761,1710,.445,280,802,.349,437,612,.714,233,1041,369,130,77,488,547,71.5,99.5,.358,.469,.560,47.8,48.5,5.8,6.4,.527,19.6,22.6,.256
164,165,Marquette,35,21,14,.600,12.50,9.70,9,9,13,7,5,5,2846,2748,1415,989,2081,.475,385,924,.417,483,600,.805,315,1114,551,214,128,431,679,70.4,114.3,.288,.444,.601,49.0,55.7,8.6,9.6,.568,15.4,27.6,.232
165,166,Marshall NCAA,36,25,11,.694,4.21,0.44,12,6,15,2,6,8,3017,2849,1455,1042,2232,.467,362,1012,.358,571,747,.764,293,1287,615,252,209,476,617,76.3,108.7,.335,.453,.583,46.7,59.0,9.1,12.7,.548,15.5,22.5,.256
166,167,Maryland-Baltimore County NCAA,36,25,11,.694,-2.02,-3.84,12,4,15,2,9,7,2630,2466,1440,926,2088,.443,364,940,.387,414,641,.646,348,1245,547,269,87,440,592,69.2,105.6,.307,.450,.550,49.1,59.1,10.8,7.3,.531,15.5,26.8,.198
167,168,Maryland-Eastern Shore,32,7,25,.219,-24.63,-7.56,3,13,6,5,0,18,1992,2473,1280,710,1844,.385,206,725,.284,366,542,.675,348,1065,347,151,57,417,548,67.6,92.1,.294,.393,.474,45.8,48.9,7.0,5.0,.441,16.6,28.2,.198
168,169,Maryland,32,19,13,.594,13.78,7.94,8,10,15,3,2,8,2338,2140,1285,811,1696,.478,229,617,.371,487,645,.755,305,1149,452,138,137,438,512,66.6,109.4,.380,.364,.584,53.6,55.7,6.5,11.6,.546,17.9,31.6,.287
169,170,Massachusetts-Lowell,30,12,18,.400,-9.53,-5.77,6,10,9,7,3,11,2286,2356,1205,791,1719,.460,215,621,.346,489,690,.709,281,969,435,210,86,405,538,72.1,105.2,.401,.361,.558,47.0,55.0,9.7,7.2,.523,16.5,26.7,.284
170,171,Massachusetts,33,13,20,.394,-1.65,1.10,5,13,11,6,1,11,2374,2465,1350,861,1918,.449,293,732,.400,359,481,.746,300,1084,505,159,98,423,595,67.3,104.4,.251,.382,.553,48.9,58.7,7.0,7.7,.525,16.5,27.2,.187
171,172,McNeese State,29,12,17,.414,-12.06,-6.10,8,10,7,5,5,12,2184,2209,1170,780,1787,.436,205,597,.343,419,590,.710,326,1144,327,156,133,416,505,73.5,101.6,.330,.334,.528,50.6,41.9,7.3,10.6,.494,16.8,30.1,.234
172,173,Memphis,34,21,13,.618,1.81,2.16,10,8,14,5,5,5,2408,2420,1380,828,1832,.452,201,634,.317,551,798,.690,391,1166,443,201,129,467,583,66.3,105.3,.436,.346,.545,51.1,53.5,8.8,11.3,.507,17.4,35.1,.301
173,174,Mercer,34,19,15,.559,-0.87,-3.50,11,7,11,3,7,9,2561,2373,1380,878,1854,.474,288,749,.385,517,680,.760,330,1176,490,182,55,424,582,65.8,112.9,.367,.404,.588,54.1,55.8,8.0,5.7,.551,16.3,31.4,.279
174,175,Miami (FL) NCAA,32,22,10,.688,12.83,6.96,11,7,11,3,8,4,2361,2173,1290,875,1881,.465,247,678,.364,362,547,.662,318,1113,424,210,130,367,518,67.8,108.0,.291,.360,.551,50.6,48.5,9.6,11.0,.531,14.6,29.1,.192
175,176,Miami (OH),34,16,18,.471,-3.56,-1.15,8,10,9,5,6,11,2449,2404,1390,886,2006,.442,301,878,.343,376,548,.686,339,1232,453,257,88,453,569,68.7,102.6,.273,.438,.540,51.2,51.1,10.8,7.0,.517,16.7,28.1,.187
176,177,Michigan State NCAA,35,30,5,.857,22.41,7.10,16,2,16,1,8,1,2807,2271,1405,991,1996,.496,290,725,.400,535,716,.747,405,1439,670,143,251,459,640,68.1,117.3,.359,.363,.601,57.6,67.6,6.0,18.5,.569,16.4,37.0,.268
177,178,Michigan NCAA,41,33,8,.805,19.03,9.41,13,5,15,1,6,5,3019,2596,1655,1092,2335,.468,361,1011,.357,474,717,.661,345,1367,585,261,126,379,643,65.7,111.0,.307,.433,.564,50.3,53.6,9.6,8.1,.545,12.4,25.4,.203
178,179,Middle Tennessee,33,25,8,.758,10.29,2.83,16,2,12,2,12,2,2479,2188,1330,902,1914,.471,241,648,.372,434,585,.742,346,1182,468,201,76,413,651,67.8,109.9,.306,.339,.565,54.1,51.9,8.9,7.1,.534,15.9,31.2,.227
179,180,Milwaukee,33,16,17,.485,-4.15,-4.25,8,10,9,7,6,9,2259,2260,1330,834,1872,.446,235,704,.334,356,528,.674,291,1146,429,196,125,412,545,67.5,100.6,.282,.376,.532,50.8,51.4,8.7,10.7,.508,16.3,25.6,.190
180,181,Minnesota,32,15,17,.469,7.00,6.91,4,14,11,6,2,9,2405,2402,1295,850,1971,.431,218,630,.346,487,692,.704,371,1221,467,181,163,352,492,70.2,105.8,.351,.320,.523,50.0,54.9,8.0,12.7,.487,13.3,29.9,.247
181,182,Mississippi State,37,25,12,.676,11.71,6.82,9,9,19,2,4,8,2716,2507,1490,1000,2151,.465,256,802,.319,460,666,.691,398,1335,491,243,198,483,614,68.4,106.6,.310,.373,.550,51.4,49.1,9.5,14.8,.524,16.4,31.8,.214
182,183,Mississippi Valley State,32,4,28,.125,-21.41,-8.13,4,14,3,6,1,21,2075,2500,1300,758,1979,.383,171,568,.301,388,575,.675,395,1138,327,186,56,421,658,69.9,91.4,.291,.287,.461,47.2,43.1,8.2,5.2,.426,15.7,29.8,.196
183,184,Mississippi,32,12,20,.375,6.85,9.16,5,13,10,8,1,10,2426,2500,1300,841,1999,.421,251,788,.319,493,675,.730,395,1215,468,200,131,365,609,70.7,105.5,.338,.394,.523,49.7,55.6,8.7,11.2,.483,13.6,31.3,.247
184,185,Kansas City,32,10,22,.313,-10.19,-1.02,5,9,6,8,3,11,2251,2447,1285,756,1859,.407,284,845,.336,455,640,.711,260,1018,354,202,81,411,681,72.4,96.8,.344,.455,.520,44.0,46.8,8.7,6.7,.483,16.0,21.7,.245
185,186,Missouri State,33,18,15,.545,3.06,0.43,7,11,10,5,4,8,2313,2197,1325,851,1953,.436,234,707,.331,377,527,.715,390,1276,425,153,134,382,575,66.2,105.5,.270,.362,.525,54.0,49.9,7.0,11.2,.496,14.8,33.2,.193
186,187,Missouri NCAA,33,20,13,.606,13.81,9.19,10,8,13,3,5,6,2399,2246,1330,794,1765,.450,306,799,.383,505,688,.734,333,1225,443,170,140,469,594,67.3,107.1,.390,.453,.573,53.2,55.8,7.6,11.3,.537,18.3,31.2,.286
187,188,Monmouth,31,11,20,.355,-2.41,-1.25,7,11,6,6,4,12,2336,2372,1280,787,1718,.458,223,574,.389,539,758,.711,276,1115,399,197,73,473,674,71.0,102.9,.441,.334,.562,51.0,50.7,8.7,7.4,.523,18.5,26.6,.314
188,189,Montana State,32,13,19,.406,-8.69,-3.52,6,12,8,6,3,12,2434,2524,1295,817,1929,.424,257,731,.352,543,746,.728,358,1168,401,176,66,399,645,72.1,104.2,.387,.379,.533,50.1,49.1,7.5,5.6,.490,14.9,29.0,.281
189,190,Montana NCAA,34,26,8,.765,6.29,-2.24,16,2,14,0,8,6,2625,2329,1380,944,2021,.467,186,549,.339,551,780,.706,402,1258,428,264,114,422,716,69.9,108.8,.386,.272,.549,53.3,45.3,10.9,9.2,.513,15.0,33.3,.273
190,191,Morehead State,29,8,21,.276,-10.65,-1.91,4,14,7,6,1,15,2043,2204,1165,712,1655,.430,204,631,.323,415,592,.701,339,1041,344,165,86,456,598,70.6,99.3,.358,.381,.528,51.4,48.3,8.0,8.8,.492,19.1,32.6,.251
191,192,Morgan State,31,13,18,.419,-15.11,-11.98,7,8,8,2,3,15,2273,2338,1260,787,1883,.418,161,478,.337,538,742,.725,424,1187,389,222,88,435,628,71.4,101.1,.394,.254,.508,51.3,49.4,9.9,8.1,.461,16.3,34.9,.286
192,193,Mount St. Mary's,32,18,14,.563,-8.13,-8.03,12,6,12,3,6,11,2331,2301,1295,809,1778,.455,323,853,.379,390,532,.733,214,918,449,221,125,351,492,67.1,107.4,.299,.480,.574,43.3,55.5,10.2,10.7,.546,14.7,20.5,.219
193,194,Murray State NCAA,32,26,6,.813,6.87,-3.53,16,2,14,2,10,3,2515,2117,1280,870,1803,.483,271,719,.377,504,687,.734,341,1186,471,216,104,384,559,68.1,115.3,.381,.399,.591,54.1,54.1,9.9,8.7,.558,15.3,33.0,.280
194,195,Navy,32,20,12,.625,-6.91,-7.20,11,7,9,6,9,6,2199,2125,1285,771,1737,.444,206,622,.331,451,627,.719,346,1113,450,206,41,453,553,66.9,102.3,.361,.358,.540,54.2,58.4,9.6,4.2,.503,18.2,32.3,.260
195,196,Omaha,31,9,22,.290,-9.88,0.33,4,10,8,4,1,15,2373,2588,1260,877,1913,.458,254,694,.366,365,517,.706,282,1044,405,177,83,409,498,72.6,103.8,.270,.363,.550,47.9,46.2,7.7,6.7,.525,15.9,25.6,.191
196,197,Nebraska,33,22,11,.667,10.99,7.33,13,5,16,1,4,8,2386,2265,1325,820,1906,.430,232,670,.346,514,716,.718,356,1191,446,200,183,362,565,68.1,105.7,.376,.352,.531,48.7,54.4,8.9,12.8,.491,13.9,30.1,.270
197,198,Nevada-Las Vegas,33,20,13,.606,7.20,1.87,8,10,13,6,5,6,2753,2577,1345,978,2000,.489,185,554,.334,612,868,.705,395,1333,535,184,146,473,580,73.7,111.1,.434,.277,.571,53.7,54.7,7.4,9.7,.535,16.4,34.6,.306
198,199,Nevada NCAA,37,29,8,.784,14.44,4.93,15,3,14,1,11,3,3055,2703,1500,1049,2238,.469,354,904,.392,603,812,.743,342,1316,598,230,150,357,630,70.5,115.5,.363,.404,.582,49.4,57.0,8.7,10.9,.548,12.0,26.4,.269
199,200,New Hampshire,31,10,21,.323,-8.38,-4.31,6,10,8,7,2,12,2103,2085,1240,725,1803,.402,252,776,.325,401,544,.737,357,1189,368,111,56,362,555,66.6,101.9,.302,.430,.510,53.9,50.8,5.4,5.6,.472,14.9,30.9,.222
200,201,New Mexico State NCAA,34,28,6,.824,9.06,-1.10,12,2,14,1,8,3,2572,2183,1365,963,2104,.458,258,773,.334,388,603,.643,427,1402,481,189,103,429,604,70.1,107.5,.287,.367,.538,56.0,49.9,7.9,8.6,.519,15.2,34.2,.184
201,202,New Mexico,34,19,15,.559,5.81,3.30,12,6,13,4,4,8,2795,2641,1365,939,2065,.455,367,979,.375,550,708,.777,317,1073,539,251,96,422,696,73.6,111.3,.343,.474,.582,46.9,57.4,10.0,7.3,.544,14.9,26.4,.266
202,203,New Orleans,33,16,17,.485,-9.01,-5.78,11,7,10,3,5,13,2297,2322,1325,815,1798,.453,159,444,.358,508,755,.673,374,1128,483,238,116,498,622,68.7,100.9,.420,.247,.533,51.2,59.3,10.5,9.9,.497,18.8,33.2,.283
