School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Auburn,27,13,14,0.481,10.02,9.28,7.0,11.0,8.0,5.0,3.0,8.0,77.18518518518519,76.44444444444444,1090.0,26.333333333333332,60.2962962962963,0.437,9.074074074074074,27.814814814814813,0.326,15.444444444444445,21.814814814814813,0.708,26.48148148148148,12.88888888888889,39.370370370370374,14.814814814814815,6.222222222222222,6.037037037037037,16.22222222222222,17.85185185185185,73.4,104.1,0.362,0.461,0.546,52.0,56.3,8.4,14.8,0.512,18.7,34.8,0.256,,,
Austin Peay,27,14,13,0.519,-6.66,-8.22,10.0,10.0,8.0,5.0,4.0,6.0,74.33333333333333,70.0,1090.0,27.14814814814815,59.888888888888886,0.453,7.185185185185185,21.22222222222222,0.339,12.851851851851851,17.11111111111111,0.751,21.85185185185185,12.62962962962963,34.48148148148148,13.222222222222221,6.777777777777778,2.0,14.703703703703704,17.48148148148148,69.0,106.6,0.286,0.354,0.546,52.1,48.7,9.7,5.9,0.513,17.8,36.0,0.215,,,
Ball State,23,10,13,0.435,-1.96,-1.22,8.0,9.0,7.0,4.0,3.0,8.0,74.73913043478261,75.47826086956522,930.0,26.652173913043477,60.17391304347826,0.443,8.478260869565217,24.782608695652176,0.342,12.956521739130435,17.26086956521739,0.751,26.91304347826087,9.956521739130435,36.869565217391305,13.826086956521738,5.478260869565218,2.391304347826087,14.347826086956522,19.17391304347826,72.0,102.7,0.287,0.412,0.547,49.4,51.9,7.5,6.2,0.513,17.3,27.8,0.215,,,
Baylor,30,28,2,0.933,24.83,7.4,13.0,1.0,11.0,0.0,7.0,1.0,82.9,65.46666666666667,1205.0,30.566666666666666,62.86666666666667,0.486,9.966666666666667,24.133333333333333,0.413,11.8,16.666666666666668,0.708,23.5,12.466666666666667,35.96666666666667,16.9,8.9,3.7,11.5,17.1,69.6,118.7,0.265,0.384,0.586,53.2,55.3,12.7,10.3,0.565,14.0,36.4,0.188,1.0,Champions,SOUTH
Bellarmine,22,14,8,0.636,-1.76,-5.56,10.0,3.0,6.0,4.0,7.0,2.0,74.27272727272727,66.18181818181819,880.0,27.954545454545453,55.04545454545455,0.508,6.5,17.318181818181817,0.375,11.863636363636363,15.681818181818182,0.757,22.545454545454547,7.7727272727272725,30.318181818181817,15.545454545454545,7.2727272727272725,2.272727272727273,11.136363636363637,15.545454545454545,65.8,112.9,0.285,0.315,0.594,50.8,55.6,11.1,8.3,0.567,15.1,26.8,0.216,,,
Belmont,30,26,4,0.867,3.46,-8.71,18.0,2.0,11.0,1.0,10.0,2.0,81.3,69.13333333333334,1205.0,29.8,60.96666666666667,0.489,9.033333333333333,26.233333333333334,0.344,12.666666666666666,17.166666666666668,0.738,26.933333333333334,8.8,35.733333333333334,18.233333333333334,7.733333333333333,2.9,12.033333333333333,14.6,71.9,112.7,0.282,0.43,0.588,50.4,61.2,10.7,7.5,0.563,14.8,26.1,0.208,,,
Binghamton,18,4,14,0.222,-12.24,-5.35,4.0,10.0,1.0,9.0,3.0,5.0,65.44444444444444,72.33333333333333,735.0,23.88888888888889,57.72222222222222,0.414,8.666666666666666,26.22222222222222,0.331,9.0,13.38888888888889,0.672,25.055555555555557,10.61111111111111,35.666666666666664,11.055555555555555,5.0,3.0555555555555554,13.88888888888889,17.055555555555557,66.2,96.9,0.232,0.454,0.511,50.2,46.3,7.4,8.3,0.489,17.8,29.1,0.156,,,
Boise State,28,19,9,0.679,9.75,1.71,14.0,6.0,11.0,1.0,6.0,6.0,75.78571428571429,66.71428571428571,1125.0,26.535714285714285,58.357142857142854,0.455,7.857142857142857,22.678571428571427,0.346,14.857142857142858,20.214285714285715,0.735,26.5,9.035714285714286,35.535714285714285,13.5,6.535714285714286,2.857142857142857,11.714285714285714,17.071428571428573,70.2,107.4,0.346,0.389,0.558,52.1,50.9,9.3,7.7,0.522,14.7,26.8,0.255,,,
Boston College,20,4,16,0.2,0.82,8.97,2.0,11.0,3.0,5.0,0.0,7.0,71.35,79.5,805.0,25.0,59.25,0.422,9.0,27.3,0.33,12.35,17.6,0.702,24.1,9.15,33.25,11.5,7.2,3.85,13.7,16.2,71.8,98.7,0.297,0.461,0.528,47.2,46.0,10.0,10.0,0.498,16.8,25.0,0.208,,,
Boston University,18,7,11,0.389,-3.71,0.84,6.0,10.0,2.0,6.0,5.0,5.0,69.38888888888889,73.94444444444444,720.0,25.055555555555557,57.5,0.436,6.944444444444445,21.833333333333332,0.318,12.333333333333334,16.444444444444443,0.75,25.27777777777778,10.055555555555555,35.333333333333336,10.555555555555555,5.388888888888889,3.111111111111111,12.5,16.944444444444443,67.9,102.2,0.286,0.38,0.531,51.2,42.1,7.9,8.2,0.496,16.1,28.8,0.214,,,
Bowling Green State,26,14,12,0.538,-0.17,-2.37,10.0,8.0,4.0,7.0,10.0,3.0,77.5,74.57692307692308,1050.0,27.846153846153847,66.61538461538461,0.418,8.192307692307692,25.653846153846153,0.319,13.615384615384615,18.5,0.736,25.807692307692307,12.5,38.30769230769231,12.615384615384615,7.076923076923077,2.1923076923076925,9.846153846153847,17.0,71.9,106.8,0.278,0.385,0.514,49.4,45.3,9.8,5.9,0.48,11.5,30.5,0.204,,,
Bradley,28,12,16,0.429,0.32,1.17,6.0,12.0,8.0,6.0,2.0,9.0,69.57142857142857,66.57142857142857,1130.0,26.285714285714285,58.42857142857143,0.45,6.857142857142857,21.535714285714285,0.318,10.142857142857142,14.035714285714286,0.723,26.75,10.142857142857142,36.892857142857146,13.642857142857142,5.142857142857143,3.5714285714285716,12.357142857142858,16.25,66.4,103.9,0.24,0.369,0.534,52.3,51.9,7.7,11.3,0.509,16.0,29.3,0.174,,,
Brigham Young,27,20,7,0.741,15.19,7.23,10.0,3.0,11.0,2.0,7.0,2.0,78.11111111111111,68.62962962962963,1095.0,28.74074074074074,59.55555555555556,0.483,8.74074074074074,23.444444444444443,0.373,11.88888888888889,16.40740740740741,0.725,29.74074074074074,9.444444444444445,39.18518518518518,16.14814814814815,4.592592592592593,2.814814814814815,13.185185185185185,18.0,70.2,109.8,0.275,0.394,0.58,54.7,56.2,6.5,7.2,0.556,16.4,28.6,0.2,6.0,R64,EAST
Brown,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryant,22,15,7,0.682,-1.37,-7.27,10.0,4.0,10.0,1.0,5.0,5.0,83.77272727272727,75.63636363636364,880.0,29.0,62.36363636363637,0.465,9.454545454545455,24.818181818181817,0.381,16.318181818181817,21.454545454545453,0.761,29.636363636363637,10.181818181818182,39.81818181818182,15.272727272727273,6.909090909090909,3.5454545454545454,15.136363636363637,16.59090909090909,77.2,108.5,0.344,0.398,0.577,50.8,52.7,8.9,8.6,0.541,17.3,28.2,0.262,,,
Bucknell,12,5,7,0.417,-7.78,-5.36,4.0,6.0,2.0,3.0,3.0,4.0,74.91666666666667,77.33333333333333,480.0,25.916666666666668,56.916666666666664,0.455,7.333333333333333,22.25,0.33,15.75,20.666666666666668,0.762,27.0,6.5,33.5,12.0,5.833333333333333,3.5,12.666666666666666,17.416666666666668,73.1,102.5,0.363,0.391,0.561,47.6,46.3,8.0,8.1,0.52,16.0,19.8,0.277,,,
Buffalo,25,16,9,0.64,6.5,-1.58,12.0,5.0,8.0,3.0,5.0,3.0,81.36,72.92,1010.0,30.64,66.48,0.461,7.0,20.72,0.338,13.08,19.48,0.671,28.96,14.8,43.76,15.88,7.96,4.12,13.88,17.68,74.2,108.6,0.293,0.312,0.537,55.1,51.8,10.6,9.6,0.514,15.5,37.2,0.197,,,
Butler,25,10,15,0.4,4.76,9.92,8.0,12.0,8.0,4.0,1.0,9.0,63.52,68.68,1015.0,22.88,55.72,0.411,7.16,22.16,0.323,10.6,16.4,0.646,23.08,9.2,32.28,12.32,5.56,2.04,11.44,16.24,65.1,96.1,0.294,0.398,0.5,48.8,53.8,8.4,6.0,0.475,15.3,26.0,0.19,,,
Cal Poly,24,4,20,0.167,-13.69,-1.56,1.0,15.0,3.0,8.0,0.0,11.0,61.458333333333336,70.83333333333333,965.0,21.625,54.791666666666664,0.395,6.541666666666667,20.458333333333332,0.32,11.666666666666666,16.166666666666668,0.722,24.625,7.791666666666667,32.416666666666664,12.416666666666666,6.208333333333333,3.5,13.875,18.625,68.5,89.3,0.295,0.373,0.492,46.4,57.4,9.0,9.3,0.454,18.2,22.1,0.213,,,
Cal State Bakersfield,26,15,11,0.577,-0.13,-2.38,11.0,7.0,9.0,2.0,6.0,8.0,69.65384615384616,64.03846153846153,1045.0,26.307692307692307,58.88461538461539,0.447,5.615384615384615,15.923076923076923,0.353,11.423076923076923,16.0,0.714,23.5,13.384615384615385,36.88461538461539,14.038461538461538,6.423076923076923,3.0,13.0,19.192307692307693,65.7,105.6,0.272,0.27,0.524,56.2,53.4,9.7,10.1,0.494,16.4,39.3,0.194,,,
Cal State Fullerton,16,6,10,0.375,-6.32,-3.05,5.0,9.0,5.0,4.0,1.0,5.0,77.0,78.5625,645.0,26.875,59.4375,0.452,8.1875,21.3125,0.384,15.0625,20.375,0.739,24.125,8.75,32.875,13.625,6.6875,2.0,12.8125,16.9375,72.7,105.1,0.343,0.359,0.557,47.6,50.7,9.1,5.0,0.521,15.6,25.0,0.253,,,
Cal State Northridge,22,9,13,0.409,-8.69,-1.97,5.0,9.0,4.0,7.0,4.0,4.0,72.0909090909091,77.68181818181819,885.0,25.454545454545453,60.13636363636363,0.423,7.7272727272727275,22.863636363636363,0.338,13.454545454545455,18.5,0.727,23.727272727272727,9.454545454545455,33.18181818181818,13.318181818181818,6.363636363636363,2.1363636363636362,11.863636363636363,17.40909090909091,70.9,101.1,0.308,0.38,0.523,47.0,52.3,8.9,6.1,0.488,14.7,25.3,0.224,,,
California,29,9,20,0.31,4.89,9.75,3.0,17.0,6.0,8.0,1.0,11.0,65.41379310344827,69.24137931034483,1160.0,22.79310344827586,52.96551724137931,0.43,7.0344827586206895,21.448275862068964,0.328,12.793103448275861,18.344827586206897,0.697,23.517241379310345,8.10344827586207,31.620689655172413,11.931034482758621,4.344827586206897,2.2413793103448274,12.758620689655173,17.79310344827586,66.3,98.7,0.346,0.405,0.53,49.4,52.3,6.6,6.2,0.497,17.1,24.6,0.242,,,
California Baptist,23,13,10,0.565,-5.25,-5.04,6.0,6.0,11.0,4.0,2.0,5.0,79.1304347826087,72.78260869565217,925.0,27.565217391304348,58.0,0.475,9.347826086956522,23.782608695652176,0.393,14.652173913043478,19.869565217391305,0.737,27.47826086956522,9.608695652173912,37.08695652173913,17.52173913043478,5.043478260869565,2.4782608695652173,13.478260869565217,19.73913043478261,71.1,110.6,0.343,0.41,0.587,53.1,63.6,7.1,6.3,0.556,16.7,29.0,0.253,,,
Campbell,27,17,10,0.63,-6.82,-7.34,11.0,6.0,9.0,3.0,6.0,7.0,71.0,68.14814814814815,1095.0,25.88888888888889,52.18518518518518,0.496,7.222222222222222,19.25925925925926,0.375,12.0,17.703703703703702,0.678,22.296296296296298,6.111111111111111,28.40740740740741,14.333333333333334,6.111111111111111,2.259259259259259,12.11111111111111,17.0,65.8,106.4,0.339,0.369,0.586,46.2,55.4,9.2,6.7,0.565,16.7,20.7,0.23,,,
Canisius,13,7,6,0.538,-8.61,-7.84,7.0,5.0,3.0,1.0,4.0,4.0,70.38461538461539,71.15384615384616,520.0,24.692307692307693,60.46153846153846,0.408,7.461538461538462,25.153846153846153,0.297,13.538461538461538,19.076923076923077,0.71,24.615384615384617,10.0,34.61538461538461,12.692307692307692,5.615384615384615,3.4615384615384617,12.0,18.0,71.5,98.4,0.316,0.416,0.506,48.6,51.4,7.8,8.7,0.47,14.7,26.6,0.224,,,
Central Arkansas,24,5,19,0.208,-14.86,-1.99,4.0,12.0,4.0,5.0,1.0,14.0,70.875,80.54166666666667,960.0,25.25,57.833333333333336,0.437,7.083333333333333,19.5,0.363,13.291666666666666,18.541666666666668,0.717,26.791666666666668,10.25,37.041666666666664,13.416666666666666,5.041666666666667,2.6666666666666665,17.458333333333332,18.041666666666668,74.0,95.8,0.321,0.337,0.532,51.1,53.1,6.8,6.8,0.498,20.8,28.9,0.23,,,
Central Connecticut State,21,5,16,0.238,-15.12,-6.27,5.0,13.0,3.0,6.0,2.0,9.0,68.52380952380952,77.38095238095238,840.0,24.857142857142858,58.57142857142857,0.424,7.142857142857143,22.047619047619047,0.324,11.666666666666666,16.571428571428573,0.704,23.095238095238095,8.523809523809524,31.61904761904762,12.857142857142858,6.904761904761905,2.5714285714285716,14.19047619047619,17.095238095238095,72.0,95.2,0.283,0.376,0.516,44.7,51.7,9.6,7.1,0.485,17.6,23.4,0.199,,,
Central Florida,23,11,12,0.478,5.94,8.15,8.0,10.0,6.0,3.0,4.0,8.0,67.21739130434783,69.43478260869566,925.0,23.565217391304348,54.869565217391305,0.429,7.826086956521739,22.043478260869566,0.355,12.26086956521739,16.82608695652174,0.729,23.869565217391305,9.391304347826088,33.26086956521739,12.391304347826088,6.826086956521739,3.4347826086956523,14.782608695652174,16.91304347826087,68.0,98.3,0.307,0.402,0.535,48.9,52.6,10.0,9.8,0.501,19.0,28.2,0.223,,,
Central Michigan,23,7,16,0.304,-12.34,-4.19,3.0,13.0,5.0,7.0,2.0,9.0,76.78260869565217,79.78260869565217,920.0,27.434782608695652,61.608695652173914,0.445,6.608695652173913,20.08695652173913,0.329,15.304347826086957,22.73913043478261,0.673,25.73913043478261,10.478260869565217,36.21739130434783,10.695652173913043,8.173913043478262,2.9130434782608696,13.347826086956522,17.217391304347824,74.9,102.5,0.369,0.326,0.53,48.3,39.0,10.9,7.6,0.499,15.6,27.7,0.248,,,
Charleston Southern,21,3,18,0.143,-16.72,-6.22,2.0,15.0,1.0,9.0,2.0,8.0,65.47619047619048,73.80952380952381,845.0,22.857142857142858,56.285714285714285,0.406,7.619047619047619,24.095238095238095,0.316,12.142857142857142,17.0,0.714,26.857142857142858,10.19047619047619,37.04761904761905,10.380952380952381,6.142857142857143,3.857142857142857,16.476190476190474,18.333333333333332,70.2,92.7,0.302,0.428,0.509,49.5,45.4,8.7,10.3,0.474,20.4,28.2,0.216,,,
Charlotte,25,9,16,0.36,-5.68,-2.43,5.0,11.0,6.0,7.0,3.0,8.0,63.48,66.72,1025.0,21.8,50.44,0.432,5.72,17.64,0.324,14.16,19.36,0.731,24.24,6.88,31.12,11.28,5.44,2.92,13.4,14.56,64.6,95.9,0.384,0.35,0.532,49.4,51.7,8.2,8.6,0.489,18.3,22.2,0.281,,,
Chattanooga,26,18,8,0.692,-1.54,-2.92,9.0,7.0,9.0,3.0,9.0,4.0,72.61538461538461,69.26923076923077,1050.0,25.653846153846153,58.53846153846154,0.438,8.384615384615385,23.346153846153847,0.359,12.923076923076923,16.5,0.783,25.53846153846154,8.346153846153847,33.88461538461539,12.26923076923077,6.846153846153846,1.8461538461538463,11.115384615384615,14.23076923076923,68.6,104.8,0.282,0.399,0.547,49.3,47.8,9.9,4.9,0.51,14.3,23.9,0.221,,,
Chicago State,9,0,9,0.0,-31.82,1.41,,,,,0.0,7.0,55.44444444444444,88.66666666666667,360.0,20.0,55.22222222222222,0.362,5.666666666666667,22.555555555555557,0.251,9.777777777777779,14.0,0.698,20.0,6.0,26.0,9.88888888888889,5.444444444444445,1.4444444444444444,15.555555555555555,19.77777777777778,71.2,77.8,0.254,0.408,0.448,38.0,49.4,7.6,3.7,0.413,20.1,16.6,0.177,,,
Cincinnati,23,12,11,0.522,3.99,7.21,8.0,6.0,5.0,5.0,5.0,5.0,68.91304347826087,72.1304347826087,920.0,24.608695652173914,58.21739130434783,0.423,7.086956521739131,22.782608695652176,0.311,12.608695652173912,19.217391304347824,0.656,25.52173913043478,10.652173913043478,36.17391304347826,14.956521739130435,6.739130434782608,3.782608695652174,14.608695652173912,18.91304347826087,71.3,96.6,0.33,0.391,0.512,51.1,60.8,9.5,10.3,0.484,17.8,29.1,0.217,,,
Clemson,24,16,8,0.667,12.49,9.49,10.0,6.0,11.0,1.0,2.0,5.0,64.91666666666667,61.916666666666664,965.0,23.416666666666668,55.125,0.425,8.25,23.916666666666668,0.345,9.833333333333334,12.791666666666666,0.769,24.041666666666668,8.583333333333334,32.625,13.291666666666666,6.083333333333333,2.875,12.625,15.583333333333334,64.9,99.6,0.232,0.434,0.53,49.9,56.8,9.3,9.2,0.5,17.1,26.4,0.178,7.0,R64,MIDWEST
Cleveland State,27,19,8,0.704,-5.12,-4.82,16.0,4.0,9.0,2.0,8.0,5.0,70.88888888888889,71.18518518518519,1105.0,25.962962962962962,57.7037037037037,0.45,6.37037037037037,19.814814814814813,0.321,12.592592592592593,18.77777777777778,0.671,24.074074074074073,10.518518518518519,34.592592592592595,13.74074074074074,6.962962962962963,2.5555555555555554,12.88888888888889,19.40740740740741,67.6,102.6,0.325,0.343,0.532,49.4,52.9,10.1,7.8,0.505,16.2,30.5,0.218,15.0,R64,MIDWEST
Coastal Carolina,26,18,8,0.692,-2.74,-7.6,9.0,5.0,12.0,1.0,3.0,5.0,79.5,68.1923076923077,1050.0,28.153846153846153,61.69230769230769,0.456,8.5,23.76923076923077,0.358,14.692307692307692,20.5,0.717,29.923076923076923,13.538461538461538,43.46153846153846,15.538461538461538,8.192307692307692,3.9615384615384617,15.153846153846153,16.73076923076923,72.3,108.9,0.332,0.385,0.556,56.4,55.2,11.2,11.9,0.525,17.5,36.9,0.238,,,
Colgate,16,14,2,0.875,13.66,-1.9,11.0,1.0,8.0,1.0,6.0,0.0,85.1875,69.625,645.0,30.9375,62.8125,0.493,9.25,22.9375,0.403,14.0625,19.4375,0.723,30.375,9.5,39.875,17.625,7.0625,3.4375,10.8125,16.1875,72.7,116.3,0.309,0.365,0.591,53.2,57.0,9.6,8.5,0.566,13.0,27.6,0.224,14.0,R64,SOUTH
College of Charleston,19,9,10,0.474,-4.96,-3.13,6.0,4.0,8.0,6.0,1.0,3.0,70.57894736842105,69.94736842105263,780.0,25.31578947368421,56.10526315789474,0.451,8.31578947368421,22.210526315789473,0.374,11.631578947368421,16.36842105263158,0.711,24.57894736842105,8.210526315789474,32.78947368421053,10.578947368421053,5.2631578947368425,2.789473684210526,10.368421052631579,17.05263157894737,64.7,106.3,0.292,0.396,0.552,49.4,41.8,7.9,8.4,0.525,14.0,24.7,0.207,,,
Colorado,32,23,9,0.719,18.88,9.57,14.0,6.0,11.0,1.0,6.0,6.0,73.125,63.8125,1280.0,25.875,56.71875,0.456,7.6875,20.65625,0.372,13.6875,16.71875,0.819,25.03125,9.75,34.78125,13.625,5.21875,2.75,11.375,16.4375,66.5,110.0,0.295,0.364,0.565,53.2,52.7,7.8,7.8,0.524,15.0,30.6,0.241,5.0,R32,EAST
Colorado State,28,20,8,0.714,8.06,1.06,14.0,4.0,10.0,1.0,6.0,4.0,74.0,66.82142857142857,1120.0,25.535714285714285,54.857142857142854,0.465,8.392857142857142,23.785714285714285,0.353,14.535714285714286,18.357142857142858,0.792,26.892857142857142,7.571428571428571,34.464285714285715,14.571428571428571,5.857142857142857,2.6785714285714284,13.5,16.607142857142858,69.5,106.5,0.335,0.434,0.582,50.6,57.1,8.4,8.1,0.542,17.5,24.1,0.265,,,
Columbia,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,23,15,8,0.652,15.77,8.59,11.0,6.0,7.0,3.0,6.0,3.0,71.73913043478261,64.56521739130434,925.0,26.17391304347826,60.34782608695652,0.434,6.739130434782608,20.130434782608695,0.335,12.652173913043478,17.52173913043478,0.722,24.695652173913043,13.521739130434783,38.21739130434783,12.91304347826087,6.173913043478261,5.260869565217392,11.652173913043478,18.782608695652176,66.2,107.8,0.29,0.334,0.522,53.6,49.3,9.3,14.6,0.49,14.5,37.0,0.21,7.0,R64,EAST
