School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Cornell,28,2,26,0.071,-15.6,0.03,1.0,13.0,2,11,0,15,64.10714285714286,78.39285714285714,1130,23.285714285714285,56.75,0.41,6.857142857142857,21.535714285714285,0.318,10.678571428571429,16.071428571428573,0.664,21.0,10.428571428571429,31.428571428571427,10.714285714285714,4.178571428571429,2.7857142857142856,12.035714285714286,20.75,65.2,97.4,0.283,0.379,0.498,46.5,46.0,6.4,7.9,0.471,15.7,28.5,0.188,,,
Creighton,35,27,8,0.771,18.03,7.17,14.0,4.0,16,0,7,4,78.74285714285715,67.88571428571429,1400,27.34285714285714,55.05714285714286,0.497,10.17142857142857,24.542857142857144,0.414,13.885714285714286,18.685714285714287,0.743,25.685714285714287,8.371428571428572,34.05714285714286,17.542857142857144,3.9714285714285715,1.4,9.771428571428572,17.65714285714286,65.3,120.6,0.339,0.446,0.616,51.7,64.2,6.1,3.8,0.589,13.3,27.7,0.252,3.0,R32,WEST
Dartmouth,28,12,16,0.429,-4.85,-3.24,5.0,9.0,8,7,4,9,68.03571428571429,66.57142857142857,1125,24.035714285714285,54.142857142857146,0.444,6.214285714285714,16.392857142857142,0.379,13.75,20.035714285714285,0.686,22.357142857142858,10.75,33.107142857142854,12.571428571428571,5.928571428571429,3.0714285714285716,12.0,20.035714285714285,64.4,105.2,0.37,0.303,0.534,51.6,52.3,9.2,9.6,0.501,15.9,32.0,0.254,,,
Davidson,33,20,13,0.606,0.81,-3.73,15.0,1.0,8,4,10,4,78.51515151515152,72.84848484848484,1340,27.151515151515152,56.878787878787875,0.477,8.272727272727273,22.0,0.376,15.93939393939394,22.272727272727273,0.716,23.12121212121212,9.818181818181818,32.93939393939394,13.666666666666666,5.424242424242424,1.7575757575757576,11.454545454545455,20.151515151515152,68.0,113.7,0.392,0.387,0.582,50.0,50.3,7.9,4.4,0.55,14.5,29.3,0.28,,,
Dayton,37,26,11,0.703,10.55,5.34,10.0,6.0,13,4,7,4,72.1891891891892,66.97297297297297,1490,25.27027027027027,54.54054054054054,0.463,6.5675675675675675,17.405405405405407,0.377,15.08108108108108,22.135135135135137,0.681,23.64864864864865,11.18918918918919,34.83783783783784,13.108108108108109,6.0,2.5945945945945947,11.945945945945946,19.89189189189189,65.4,109.6,0.406,0.319,0.555,52.7,51.9,9.1,7.3,0.524,15.5,34.0,0.277,11.0,E8,SOUTH
Delaware,35,25,10,0.714,2.73,-1.1,14.0,2.0,10,2,11,7,79.48571428571428,75.65714285714286,1405,26.742857142857144,60.22857142857143,0.444,7.2,20.771428571428572,0.347,18.8,26.428571428571427,0.711,25.114285714285714,11.0,36.114285714285714,10.771428571428572,5.942857142857143,3.5142857142857142,9.542857142857143,18.857142857142858,70.9,111.7,0.439,0.345,0.546,48.1,40.3,8.4,8.5,0.504,11.6,29.1,0.312,13.0,R64,EAST
Delaware State,30,9,21,0.3,-12.64,-6.11,5.0,11.0,7,7,2,12,61.56666666666667,64.86666666666666,1215,21.533333333333335,50.96666666666667,0.422,5.2,16.166666666666668,0.322,13.3,19.3,0.689,22.166666666666668,9.233333333333333,31.4,12.233333333333333,5.066666666666666,3.533333333333333,11.366666666666667,18.066666666666666,61.2,99.4,0.379,0.317,0.512,47.9,56.8,8.2,10.8,0.474,15.9,28.8,0.261,,,
Denver,31,16,15,0.516,0.84,-0.42,8.0,6.0,9,4,5,8,65.93548387096774,64.48387096774194,1260,22.93548387096774,49.516129032258064,0.463,8.161290322580646,21.096774193548388,0.387,11.903225806451612,16.774193548387096,0.71,18.774193548387096,7.290322580645161,26.06451612903226,15.03225806451613,7.0,3.2903225806451615,9.903225806451612,20.0,59.2,109.6,0.339,0.426,0.574,45.4,65.5,11.6,10.0,0.546,14.7,24.8,0.24,,,
DePaul,33,12,21,0.364,1.5,7.47,3.0,15.0,8,9,3,9,69.39393939393939,75.36363636363636,1340,23.696969696969695,56.0,0.423,5.909090909090909,17.575757575757574,0.336,16.09090909090909,23.515151515151516,0.684,21.606060606060606,12.303030303030303,33.90909090909091,10.878787878787879,6.696969696969697,4.212121212121212,13.454545454545455,21.606060606060606,67.3,101.6,0.42,0.314,0.517,49.8,45.9,9.8,11.5,0.476,16.7,33.8,0.287,,,
Detroit Mercy,32,13,19,0.406,-3.25,-0.25,6.0,10.0,8,7,5,12,71.09375,70.84375,1305,24.3125,58.21875,0.418,5.96875,18.59375,0.321,16.5,22.625,0.729,24.21875,12.46875,36.6875,11.5625,7.34375,4.5625,12.75,21.28125,68.0,102.6,0.389,0.319,0.515,51.4,47.6,10.6,13.0,0.469,15.6,34.1,0.283,,,
Drake,31,15,16,0.484,-0.77,1.03,6.0,12.0,9,5,4,9,68.25806451612904,68.2258064516129,1245,23.225806451612904,51.354838709677416,0.452,7.709677419354839,19.451612903225808,0.396,14.096774193548388,19.741935483870968,0.714,24.06451612903226,8.483870967741936,32.54838709677419,12.741935483870968,5.516129032258065,2.161290322580645,11.935483870967742,18.419354838709676,64.4,105.5,0.384,0.379,0.562,50.8,54.9,8.5,6.4,0.527,16.4,27.2,0.274,,,
Drexel,30,16,14,0.533,1.23,-0.24,8.0,8.0,8,4,6,8,68.8,67.33333333333333,1245,23.933333333333334,56.9,0.421,5.133333333333334,16.366666666666667,0.314,15.8,22.3,0.709,25.2,10.5,35.7,11.766666666666667,4.566666666666666,3.9,8.5,21.266666666666666,63.4,104.6,0.392,0.288,0.51,49.5,49.2,6.9,10.5,0.466,11.2,28.9,0.278,,,
Duke,35,26,9,0.743,19.51,8.48,13.0,5.0,17,0,4,5,78.42857142857143,67.4,1405,26.542857142857144,57.714285714285715,0.46,9.028571428571428,22.885714285714286,0.395,16.314285714285713,22.37142857142857,0.729,22.771428571428572,11.714285714285714,34.48571428571429,14.542857142857143,6.9714285714285715,3.0,9.371428571428572,19.457142857142856,65.5,119.4,0.388,0.397,0.574,51.5,54.8,10.6,7.4,0.538,12.1,34.5,0.283,3.0,R64,MIDWEST
Duquesne,30,13,17,0.433,0.66,1.03,5.0,11.0,6,8,7,6,73.33333333333333,73.7,1200,25.033333333333335,56.63333333333333,0.442,7.266666666666667,20.0,0.363,16.0,23.9,0.669,24.566666666666666,10.766666666666667,35.333333333333336,15.233333333333333,5.833333333333333,2.7666666666666666,11.033333333333333,18.0,68.3,107.4,0.422,0.353,0.539,50.0,60.9,8.5,8.0,0.506,14.0,29.9,0.283,,,
East Carolina,34,17,17,0.5,-4.08,-2.41,5.0,11.0,10,7,3,10,72.8529411764706,70.91176470588235,1360,23.794117647058822,53.911764705882355,0.441,8.5,23.11764705882353,0.368,16.764705882352942,23.5,0.713,23.264705882352942,10.411764705882353,33.6764705882353,13.470588235294118,6.323529411764706,3.1470588235294117,11.705882352941176,17.323529411764707,66.5,109.7,0.436,0.429,0.56,48.7,56.6,9.5,8.2,0.52,15.2,30.9,0.311,,,
East Tennessee State,35,19,16,0.543,-5.93,-6.08,10.0,8.0,14,6,5,10,76.82857142857142,76.08571428571429,1410,25.114285714285714,58.42857142857143,0.43,7.857142857142857,21.65714285714286,0.363,18.742857142857144,25.057142857142857,0.748,24.542857142857144,10.514285714285714,35.05714285714286,12.257142857142858,7.685714285714286,3.085714285714286,11.657142857142857,20.0,71.2,107.1,0.429,0.371,0.546,47.8,48.8,10.7,8.8,0.497,14.2,28.6,0.321,,,
Eastern Illinois,30,11,19,0.367,-11.53,-4.21,7.0,9.0,7,7,4,11,67.66666666666667,73.53333333333333,1200,23.433333333333334,53.266666666666666,0.44,5.066666666666666,15.866666666666667,0.319,15.733333333333333,22.0,0.715,21.866666666666667,10.5,32.36666666666667,11.966666666666667,5.7,4.8,13.3,19.2,66.4,101.9,0.413,0.298,0.531,49.6,51.1,8.6,13.5,0.487,17.3,31.6,0.295,,,
Eastern Kentucky,34,24,10,0.706,0.6,-4.34,11.0,5.0,12,2,8,6,78.73529411764706,70.91176470588235,1365,25.91176470588235,53.23529411764706,0.487,9.264705882352942,23.735294117647058,0.39,17.647058823529413,23.470588235294116,0.752,18.852941176470587,7.147058823529412,26.0,14.647058823529411,8.794117647058824,1.9705882352941178,10.558823529411764,20.794117647058822,67.5,116.3,0.441,0.446,0.611,44.3,56.5,13.0,6.4,0.574,14.1,23.6,0.331,15.0,R64,SOUTH
Eastern Michigan,37,22,15,0.595,1.79,0.67,10.0,8.0,16,3,4,11,65.48648648648648,61.351351351351354,1495,22.16216216216216,54.16216216216216,0.409,5.054054054054054,16.35135135135135,0.309,16.054054054054053,23.675675675675677,0.678,24.135135135135137,11.054054054054054,35.189189189189186,10.621621621621621,8.27027027027027,5.972972972972973,11.324324324324325,18.2972972972973,65.0,99.8,0.437,0.302,0.501,47.7,47.9,12.6,18.3,0.456,14.8,30.8,0.296,,,
Eastern Washington,31,15,16,0.484,-5.32,-4.15,10.0,10.0,10,4,3,11,76.19354838709677,75.12903225806451,1245,26.225806451612904,57.774193548387096,0.454,8.096774193548388,21.838709677419356,0.371,15.64516129032258,22.580645161290324,0.693,25.93548387096774,10.612903225806452,36.54838709677419,13.451612903225806,4.741935483870968,4.290322580645161,12.03225806451613,19.451612903225808,69.5,109.1,0.391,0.378,0.556,51.0,51.3,6.8,10.8,0.524,14.9,30.2,0.271,,,
Elon,32,18,14,0.563,-4.02,-4.5,11.0,5.0,11,4,7,6,74.75,71.28125,1290,26.15625,55.90625,0.468,8.0,21.34375,0.375,14.4375,19.96875,0.723,24.875,9.0625,33.9375,13.8125,5.03125,2.90625,12.0625,18.0,67.9,109.3,0.357,0.382,0.572,49.4,52.8,7.4,7.1,0.539,15.6,27.8,0.258,,,
Evansville,33,14,19,0.424,-3.12,1.2,6.0,12.0,10,7,3,11,69.39393939393939,72.21212121212122,1330,23.484848484848484,50.666666666666664,0.464,4.363636363636363,12.06060606060606,0.362,18.060606060606062,25.151515151515152,0.718,23.666666666666668,8.363636363636363,32.03030303030303,14.696969696969697,5.03030303030303,3.757575757575758,12.787878787878787,18.87878787878788,66.7,103.2,0.496,0.238,0.554,48.4,62.6,7.5,10.4,0.507,17.0,26.8,0.356,,,
Fairfield,32,7,25,0.219,-7.37,-0.81,4.0,16.0,4,9,2,13,63.4375,70.0,1285,21.78125,54.78125,0.398,6.875,20.625,0.333,13.0,18.96875,0.685,24.3125,11.125,35.4375,11.25,4.40625,3.65625,14.65625,22.9375,66.9,94.4,0.346,0.376,0.497,50.0,51.6,6.6,9.7,0.46,18.7,30.5,0.237,,,
Fairleigh Dickinson,31,10,21,0.323,-11.24,-4.07,6.0,10.0,6,6,4,14,69.58064516129032,76.06451612903226,1250,23.93548387096774,56.96774193548387,0.42,7.290322580645161,20.516129032258064,0.355,14.419354838709678,20.032258064516128,0.72,21.032258064516128,10.580645161290322,31.612903225806452,10.935483870967742,6.741935483870968,3.935483870967742,11.741935483870968,21.29032258064516,67.0,103.0,0.352,0.36,0.523,45.4,45.7,10.0,10.8,0.484,15.0,30.0,0.253,,,
Florida,39,36,3,0.923,20.69,8.54,18.0,0.0,17,0,10,2,69.92307692307692,57.76923076923077,1560,24.23076923076923,52.717948717948715,0.46,6.538461538461538,18.23076923076923,0.359,14.923076923076923,22.333333333333332,0.668,24.307692307692307,11.205128205128204,35.51282051282051,13.051282051282051,7.0256410256410255,3.0256410256410255,10.717948717948717,15.666666666666666,62.9,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283,1.0,F4,SOUTH
Florida A&M,32,14,18,0.438,-12.31,-7.58,8.0,8.0,9,3,3,14,71.28125,74.0625,1290,25.28125,62.8125,0.402,6.65625,19.90625,0.334,14.0625,21.5,0.654,24.3125,14.84375,39.15625,11.25,7.40625,4.125,14.5625,24.0,72.0,98.3,0.342,0.317,0.488,49.4,44.5,10.2,10.2,0.455,16.6,35.9,0.224,,,
Florida Atlantic,32,10,22,0.313,-5.12,-0.42,5.0,11.0,7,8,3,11,66.25,68.5,1280,23.34375,55.0,0.424,6.5625,19.65625,0.334,13.0,20.21875,0.643,24.5,12.375,36.875,11.875,4.71875,4.59375,13.03125,18.75,65.5,101.1,0.368,0.357,0.513,51.0,50.9,7.2,11.5,0.484,16.8,34.6,0.236,,,
Florida Gulf Coast,35,22,13,0.629,-1.97,-5.76,14.0,4.0,16,2,6,10,71.54285714285714,66.82857142857142,1409,26.114285714285714,55.94285714285714,0.467,5.714285714285714,17.37142857142857,0.329,13.6,20.17142857142857,0.674,26.685714285714287,9.942857142857143,36.628571428571426,12.771428571428572,5.714285714285714,3.5714285714285716,13.142857142857142,18.2,68.2,104.2,0.361,0.311,0.546,52.0,48.9,8.3,9.6,0.518,16.7,29.9,0.243,,,
Florida International,31,15,16,0.484,-5.4,-1.58,7.0,9.0,9,6,5,8,68.64516129032258,70.0,1250,24.322580645161292,54.225806451612904,0.449,4.903225806451613,15.516129032258064,0.316,15.096774193548388,22.516129032258064,0.67,24.516129032258064,11.548387096774194,36.064516129032256,10.838709677419354,7.129032258064516,4.193548387096774,14.064516129032258,18.06451612903226,67.2,101.4,0.415,0.286,0.529,51.1,44.6,10.5,10.8,0.494,17.8,33.8,0.278,,,
Florida State,36,22,14,0.611,12.63,8.13,9.0,9.0,12,5,6,6,70.94444444444444,66.44444444444444,1450,24.25,52.02777777777778,0.466,5.305555555555555,13.944444444444445,0.38,17.13888888888889,23.75,0.722,24.0,10.88888888888889,34.888888888888886,10.694444444444445,5.916666666666667,5.305555555555555,14.222222222222221,18.055555555555557,66.1,106.6,0.456,0.268,0.56,50.8,44.1,8.9,13.9,0.517,18.3,34.8,0.329,,,
Fordham,31,10,21,0.323,-3.16,3.14,2.0,14.0,7,8,2,12,71.74193548387096,78.03225806451613,1245,24.64516129032258,62.645161290322584,0.393,7.096774193548387,23.193548387096776,0.306,15.35483870967742,20.93548387096774,0.733,22.70967741935484,14.451612903225806,37.16129032258065,12.225806451612904,6.67741935483871,4.064516129032258,11.387096774193548,19.870967741935484,69.2,103.3,0.334,0.37,0.494,48.8,49.6,9.6,10.8,0.45,13.6,35.4,0.245,,,
Fresno State,39,21,18,0.538,3.59,3.75,9.0,9.0,13,6,7,10,72.74358974358974,70.48717948717949,1590,24.358974358974358,55.64102564102564,0.438,7.461538461538462,20.897435897435898,0.357,16.564102564102566,22.666666666666668,0.731,24.641025641025642,9.205128205128204,33.84615384615385,12.051282051282051,6.487179487179487,4.538461538461538,10.102564102564102,19.256410256410255,66.3,107.7,0.407,0.376,0.548,47.9,49.5,9.6,11.9,0.505,13.2,26.6,0.298,,,
Furman,30,9,21,0.3,-17.44,-7.4,3.0,13.0,6,8,3,12,65.16666666666667,73.2,1205,22.666666666666668,51.333333333333336,0.442,5.466666666666667,16.4,0.333,14.366666666666667,21.1,0.681,22.366666666666667,8.966666666666667,31.333333333333332,9.6,4.9,2.8333333333333335,13.566666666666666,16.966666666666665,65.5,99.1,0.411,0.319,0.531,47.5,42.4,7.5,7.6,0.495,18.1,27.8,0.28,,,
Gardner-Webb,33,18,15,0.545,-7.33,-6.9,10.0,6.0,8,5,7,9,73.48484848484848,69.96969696969697,1360,25.696969696969695,57.42424242424242,0.447,5.303030303030303,15.636363636363637,0.339,16.78787878787879,24.454545454545453,0.686,23.666666666666668,12.151515151515152,35.81818181818182,15.090909090909092,7.636363636363637,3.1515151515151514,12.272727272727273,18.393939393939394,67.3,106.0,0.426,0.272,0.532,51.1,58.7,11.0,7.9,0.494,15.1,33.7,0.292,,,
George Mason,31,11,20,0.355,2.03,4.58,5.0,12.0,6,8,4,8,69.48387096774194,72.03225806451613,1255,24.387096774193548,55.45161290322581,0.44,4.935483870967742,14.03225806451613,0.352,15.774193548387096,22.258064516129032,0.709,23.677419354838708,10.96774193548387,34.645161290322584,10.935483870967742,5.258064516129032,3.4838709677419355,13.580645161290322,20.93548387096774,67.7,101.5,0.401,0.253,0.526,50.7,44.8,7.7,9.7,0.484,17.1,31.7,0.284,,,
George Washington,33,24,9,0.727,10.6,4.42,11.0,5.0,14,1,6,5,73.18181818181819,67.0,1324,25.424242424242426,54.90909090909091,0.463,5.666666666666667,15.575757575757576,0.364,16.666666666666668,25.606060606060606,0.651,25.303030303030305,11.93939393939394,37.24242424242424,13.969696969696969,7.121212121212121,4.090909090909091,12.969696969696969,18.03030303030303,68.0,107.3,0.466,0.284,0.546,52.5,54.9,10.4,11.2,0.515,16.2,35.1,0.304,11.0,R64,EAST
Georgetown,33,18,15,0.545,10.96,8.27,8.0,10.0,13,3,2,9,71.03030303030303,68.33333333333333,1330,24.272727272727273,52.81818181818182,0.46,5.454545454545454,16.454545454545453,0.331,17.03030303030303,23.636363636363637,0.721,23.181818181818183,10.181818181818182,33.36363636363637,13.06060606060606,6.0606060606060606,4.2727272727272725,11.727272727272727,22.060606060606062,65.0,108.4,0.448,0.312,0.555,50.5,53.8,9.2,12.9,0.511,15.5,31.9,0.322,,,
Georgia,34,20,14,0.588,7.9,5.78,12.0,6.0,15,3,4,7,68.91176470588235,66.79411764705883,1369,22.558823529411764,51.1764705882353,0.441,4.911764705882353,14.058823529411764,0.349,18.88235294117647,27.676470588235293,0.682,25.235294117647058,11.794117647058824,37.029411764705884,10.029411764705882,5.088235294117647,4.647058823529412,13.117647058823529,18.823529411764707,65.2,105.0,0.541,0.275,0.536,53.3,44.5,7.8,13.1,0.489,16.9,35.3,0.369,,,
Georgia Southern,34,15,19,0.441,-11.44,-8.6,6.0,10.0,7,6,5,11,70.76470588235294,70.44117647058823,1375,24.705882352941178,56.6764705882353,0.436,7.117647058823529,21.058823529411764,0.338,14.235294117647058,21.5,0.662,24.264705882352942,10.941176470588236,35.205882352941174,9.617647058823529,6.852941176470588,1.6470588235294117,11.911764705882353,17.323529411764707,67.1,104.2,0.379,0.372,0.529,49.9,38.9,10.1,4.6,0.499,15.1,30.4,0.251,,,
Georgia State,34,25,9,0.735,6.04,-2.56,17.0,1.0,13,0,10,7,77.67647058823529,68.52941176470588,1380,26.470588235294116,56.55882352941177,0.468,7.411764705882353,19.764705882352942,0.375,17.323529411764707,22.264705882352942,0.778,23.470588235294116,8.117647058823529,31.58823529411765,13.264705882352942,7.647058823529412,4.911764705882353,7.882352941176471,17.294117647058822,65.8,116.3,0.394,0.349,0.579,46.6,50.1,11.5,14.8,0.534,10.5,25.2,0.306,,,
Georgia Tech,33,16,17,0.485,5.12,5.24,6.0,12.0,10,7,5,7,66.66666666666667,66.78787878787878,1335,24.12121212121212,55.96969696969697,0.431,5.242424242424242,16.636363636363637,0.315,13.181818181818182,19.272727272727273,0.684,24.666666666666668,11.303030303030303,35.96969696969697,13.151515151515152,5.181818181818182,4.242424242424242,12.090909090909092,17.757575757575758,64.8,101.8,0.344,0.297,0.512,52.0,54.5,7.9,11.5,0.478,15.7,32.7,0.236,,,
Gonzaga,36,29,7,0.806,15.56,5.36,15.0,3.0,15,0,8,4,76.69444444444444,65.88888888888889,1421,27.0,54.52777777777778,0.495,7.083333333333333,17.86111111111111,0.397,15.61111111111111,22.02777777777778,0.709,26.333333333333332,9.527777777777779,35.861111111111114,14.583333333333334,6.527777777777778,3.9444444444444446,11.63888888888889,18.305555555555557,68.1,114.1,0.404,0.328,0.59,52.3,54.0,9.7,10.2,0.56,15.2,30.6,0.286,8.0,R32,WEST
Grambling,29,5,24,0.172,-24.61,-9.05,3.0,15.0,3,8,1,15,65.62068965517241,79.86206896551724,1160,22.310344827586206,54.3448275862069,0.411,6.172413793103448,19.103448275862068,0.323,14.827586206896552,22.24137931034483,0.667,20.20689655172414,10.96551724137931,31.17241379310345,10.379310344827585,6.103448275862069,2.0689655172413794,14.89655172413793,19.20689655172414,69.0,95.1,0.409,0.352,0.505,46.6,46.5,8.8,5.5,0.467,18.7,30.8,0.273,,,
Grand Canyon,30,15,15,0.5,-6.4,-3.51,10.0,6.0,8,4,5,9,72.1,71.73333333333333,1205,22.366666666666667,51.63333333333333,0.433,6.866666666666666,19.6,0.35,20.5,27.7,0.74,25.766666666666666,9.466666666666667,35.233333333333334,12.866666666666667,4.033333333333333,2.7,12.7,20.133333333333333,67.8,105.9,0.536,0.38,0.556,50.7,57.5,5.9,6.7,0.5,16.4,28.4,0.397,,,
Green Bay,31,24,7,0.774,7.18,0.11,14.0,2.0,13,4,9,2,74.3225806451613,64.48387096774194,1250,26.225806451612904,55.32258064516129,0.474,4.838709677419355,13.67741935483871,0.354,17.032258064516128,24.225806451612904,0.703,25.580645161290324,11.161290322580646,36.74193548387097,15.258064516129032,7.161290322580645,7.193548387096774,12.67741935483871,16.774193548387096,67.7,108.8,0.438,0.247,0.556,52.2,58.2,10.5,18.7,0.518,15.9,33.9,0.308,,,
Hampton,31,18,13,0.581,-5.17,-7.91,13.0,4.0,9,3,8,7,72.96774193548387,70.2258064516129,1275,24.096774193548388,57.45161290322581,0.419,5.516129032258065,17.225806451612904,0.32,19.258064516129032,29.322580645161292,0.657,25.129032258064516,12.709677419354838,37.83870967741935,11.838709677419354,7.548387096774194,5.935483870967742,14.741935483870968,23.741935483870968,71.1,99.8,0.51,0.3,0.511,49.3,49.1,10.3,15.4,0.467,17.1,33.1,0.335,,,
Hartford,33,17,16,0.515,-6.63,-6.18,10.0,6.0,9,3,7,9,65.51515151515152,65.96969696969697,1325,22.151515151515152,48.27272727272727,0.459,8.030303030303031,21.333333333333332,0.376,13.181818181818182,18.757575757575758,0.703,20.575757575757574,6.96969696969697,27.545454545454547,12.181818181818182,5.606060606060606,2.0606060606060606,13.878787878787879,19.151515151515152,63.7,102.5,0.389,0.442,0.573,46.4,55.0,8.8,6.0,0.542,19.5,24.0,0.273,,,
Harvard,32,27,5,0.844,10.79,-0.47,13.0,1.0,11,1,11,3,73.21875,61.0,1300,24.5625,52.84375,0.465,5.75,14.9375,0.385,18.34375,25.34375,0.724,23.65625,10.46875,34.125,14.03125,7.59375,4.84375,11.40625,17.6875,64.6,111.6,0.48,0.283,0.564,52.1,57.1,11.6,13.4,0.519,15.0,32.8,0.347,12.0,R32,EAST
Hawaii,31,20,11,0.645,3.43,-1.68,9.0,7.0,14,5,6,4,79.96774193548387,73.2258064516129,1255,27.93548387096774,59.0,0.473,5.709677419354839,17.032258064516128,0.335,18.387096774193548,25.451612903225808,0.722,23.193548387096776,12.741935483870968,35.935483870967744,14.096774193548388,6.129032258064516,3.5483870967741935,11.806451612903226,19.483870967741936,69.3,114.0,0.431,0.289,0.562,53.3,50.5,8.7,9.4,0.522,14.2,37.6,0.312,,,
High Point,31,16,15,0.516,-8.23,-5.23,12.0,4.0,10,3,6,11,71.06451612903226,72.6774193548387,1245,25.838709677419356,54.774193548387096,0.472,6.032258064516129,15.64516129032258,0.386,13.35483870967742,18.0,0.742,22.129032258064516,9.64516129032258,31.774193548387096,14.67741935483871,5.935483870967742,3.4838709677419355,12.03225806451613,17.161290322580644,65.5,108.0,0.329,0.286,0.561,49.3,56.8,9.0,10.0,0.527,16.0,30.6,0.244,,,
Hofstra,33,10,23,0.303,-6.56,-1.89,5.0,11.0,7,8,1,13,68.48484848484848,73.15151515151516,1325,22.727272727272727,54.18181818181818,0.419,6.9393939393939394,20.757575757575758,0.334,16.09090909090909,24.424242424242426,0.659,23.515151515151516,12.696969696969697,36.21212121212121,10.757575757575758,4.818181818181818,3.212121212121212,12.303030303030303,19.575757575757574,65.3,104.4,0.451,0.383,0.521,51.9,47.3,7.3,8.9,0.484,15.8,35.5,0.297,,,
Holy Cross,34,20,14,0.588,-1.58,-3.28,12.0,6.0,8,5,10,7,66.97058823529412,65.26470588235294,1371,22.676470588235293,52.794117647058826,0.43,6.382352941176471,18.08823529411765,0.353,15.235294117647058,20.823529411764707,0.732,23.0,9.941176470588236,32.94117647058823,11.382352941176471,6.088235294117647,3.9705882352941178,11.705882352941176,17.029411764705884,63.9,104.1,0.394,0.343,0.534,51.0,50.2,9.5,10.8,0.49,15.7,30.5,0.289,,,
Houston,33,17,16,0.515,2.68,4.62,8.0,10.0,12,4,3,9,71.06060606060606,73.0,1325,25.242424242424242,55.54545454545455,0.454,6.424242424242424,17.515151515151516,0.367,14.151515151515152,21.21212121212121,0.667,23.696969696969695,10.878787878787879,34.57575757575758,14.727272727272727,5.424242424242424,5.515151515151516,12.757575757575758,18.272727272727273,67.1,105.5,0.382,0.315,0.541,49.2,58.3,8.1,13.6,0.512,16.3,31.6,0.255,,,
Houston Christian,31,6,25,0.194,-17.39,-5.39,2.0,16.0,5,8,1,15,67.45161290322581,76.54838709677419,1250,23.774193548387096,55.903225806451616,0.425,5.064516129032258,14.709677419354838,0.344,14.838709677419354,21.741935483870968,0.682,24.548387096774192,11.290322580645162,35.83870967741935,12.419354838709678,5.064516129032258,2.161290322580645,15.612903225806452,21.35483870967742,70.2,95.3,0.389,0.263,0.509,49.1,52.2,7.2,5.2,0.471,19.1,30.9,0.265,,,
Howard,33,8,25,0.242,-16.77,-5.22,5.0,11.0,4,6,2,17,61.21212121212121,71.03030303030303,1335,19.363636363636363,51.21212121212121,0.378,5.303030303030303,15.727272727272727,0.337,17.181818181818183,25.303030303030305,0.679,21.545454545454547,11.666666666666666,33.21212121212121,7.909090909090909,6.2727272727272725,3.9696969696969697,16.363636363636363,22.0,67.1,90.2,0.494,0.307,0.484,47.6,40.8,9.2,12.3,0.43,20.6,32.6,0.336,,,
Idaho,34,16,18,0.471,-6.42,-3.72,7.0,9.0,7,6,5,9,72.38235294117646,74.58823529411765,1375,24.5,54.85294117647059,0.447,6.352941176470588,17.88235294117647,0.355,17.029411764705884,24.764705882352942,0.688,23.61764705882353,10.529411764705882,34.14705882352941,11.294117647058824,4.294117647058823,1.7058823529411764,11.411764705882353,20.647058823529413,66.9,107.0,0.451,0.326,0.543,50.3,46.1,6.3,4.4,0.505,14.6,31.2,0.31,,,
Idaho State,29,11,18,0.379,-6.42,-4.72,8.0,12.0,9,4,2,13,70.82758620689656,70.20689655172414,1175,23.93103448275862,53.3448275862069,0.449,5.724137931034483,15.620689655172415,0.366,17.24137931034483,24.17241379310345,0.713,22.93103448275862,11.96551724137931,34.89655172413793,11.793103448275861,7.241379310344827,2.689655172413793,12.413793103448276,18.103448275862068,64.5,108.4,0.453,0.293,0.546,52.3,49.3,11.1,8.7,0.502,16.1,35.7,0.323,,,
Illinois,35,20,15,0.571,10.33,8.28,7.0,11.0,10,6,6,7,64.22857142857143,62.17142857142857,1405,22.771428571428572,55.457142857142856,0.411,6.0,18.914285714285715,0.317,12.685714285714285,17.314285714285713,0.733,23.02857142857143,10.714285714285714,33.74285714285714,10.028571428571428,6.142857142857143,3.6285714285714286,10.4,16.771428571428572,62.8,102.0,0.312,0.341,0.504,50.4,44.0,9.8,10.7,0.465,14.0,31.2,0.229,,,
Illinois State,34,18,16,0.529,1.08,1.77,9.0,9.0,14,3,3,11,68.32352941176471,68.5,1375,22.558823529411764,55.470588235294116,0.407,7.176470588235294,22.970588235294116,0.312,16.029411764705884,22.764705882352942,0.704,24.794117647058822,9.941176470588236,34.73529411764706,12.029411764705882,7.705882352941177,4.705882352941177,12.352941176470589,20.470588235294116,67.7,99.8,0.41,0.414,0.515,48.1,53.3,11.3,13.6,0.471,15.7,27.5,0.289,,,
