School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Arizona,32,17,15,0.531,8.32,6.32,8,10,12,5,4,7,70.90625,68.90625,1290,24.8125,58.15625,0.427,7.34375,21.84375,0.336,13.9375,19.375,0.719,24.71875,10.125,34.84375,12.4375,5.15625,2.28125,11.5625,18.5625,68.6,102.6,0.333,0.376,0.526,50.5,50.1,7.5,6.6,0.49,14.7,28.4,0.24,,,
Arizona State,34,23,11,0.676,10.28,6.04,12,6,13,3,6,5,77.58823529411765,73.3529411764706,1380,26.441176470588236,59.1764705882353,0.447,7.0588235294117645,21.0,0.336,17.647058823529413,25.941176470588236,0.68,28.0,11.735294117647058,39.73529411764706,13.5,6.264705882352941,3.2058823529411766,13.705882352941176,19.852941176470587,72.5,105.4,0.438,0.355,0.543,52.6,51.1,8.5,9.6,0.506,16.1,31.3,0.298,11.0,R64,WEST
Arkansas,34,18,16,0.529,11.75,8.78,8,10,12,6,5,8,75.26470588235294,72.29411764705883,1370,26.264705882352942,58.94117647058823,0.446,7.617647058823529,22.08823529411765,0.345,15.117647058823529,22.61764705882353,0.668,23.735294117647058,10.147058823529411,33.88235294117647,15.970588235294118,8.117647058823529,5.0588235294117645,13.235294117647058,20.38235294117647,71.7,104.2,0.384,0.375,0.54,47.0,60.8,11.2,15.4,0.51,16.0,28.3,0.256,,,
Arkansas State,32,13,19,0.406,-7.1,-1.23,7,11,10,4,2,13,73.71875,77.34375,1310,24.875,59.5,0.418,7.40625,22.15625,0.334,16.5625,22.53125,0.735,25.25,12.59375,37.84375,11.34375,5.71875,4.34375,14.0,21.375,70.2,102.6,0.379,0.372,0.525,51.5,45.6,8.0,11.8,0.48,16.6,33.2,0.278,,,
Arkansas-Pine Bluff,32,13,19,0.406,-14.43,-8.18,10,8,8,2,4,17,65.875,70.90625,1300,22.46875,52.65625,0.427,6.0625,17.9375,0.338,14.875,21.9375,0.678,23.3125,9.90625,33.21875,11.40625,6.75,3.40625,14.9375,19.65625,67.3,96.3,0.417,0.341,0.522,49.4,50.8,9.9,9.5,0.484,19.1,29.1,0.282,,,
Army,32,13,19,0.406,-7.57,-4.73,8,10,10,4,3,13,70.875,72.03125,1280,26.15625,61.125,0.428,8.5,26.96875,0.315,10.0625,14.71875,0.684,27.0625,8.09375,35.15625,15.59375,6.1875,1.5625,11.75,17.0,71.7,98.9,0.241,0.441,0.52,48.9,59.6,8.6,4.6,0.497,14.7,21.8,0.165,,,
Auburn,40,30,10,0.75,20.84,10.92,11,7,15,2,4,6,79.7,68.75,1615,27.425,60.975,0.45,11.35,30.1,0.377,13.5,19.0,0.711,22.8,11.425,34.225,14.3,9.225,4.75,11.65,18.275,69.2,114.1,0.312,0.494,0.569,49.2,52.1,13.2,15.6,0.543,14.3,31.6,0.221,5.0,F4,MIDWEST
Austin Peay,33,22,11,0.667,0.59,-4.41,13,5,10,2,8,7,82.18181818181819,73.12121212121212,1335,29.484848484848484,62.42424242424242,0.472,8.121212121212121,21.272727272727273,0.382,15.090909090909092,21.363636363636363,0.706,24.78787878787879,12.030303030303031,36.81818181818182,13.757575757575758,7.636363636363637,3.3333333333333335,11.878787878787879,18.060606060606062,71.8,113.1,0.342,0.341,0.566,51.7,46.7,10.5,9.2,0.537,14.1,33.1,0.242,,,
Ball State,33,16,17,0.485,3.39,1.21,6,12,7,7,8,7,75.0909090909091,71.57575757575758,1340,26.939393939393938,57.333333333333336,0.47,6.121212121212121,18.818181818181817,0.325,15.090909090909092,21.484848484848484,0.702,28.333333333333332,9.333333333333334,37.666666666666664,12.909090909090908,6.575757575757576,3.5757575757575757,14.545454545454545,17.545454545454547,71.7,103.1,0.375,0.328,0.556,51.5,47.9,9.0,8.8,0.523,17.7,27.7,0.263,,,
Baylor,34,20,14,0.588,13.38,9.26,10,8,13,5,5,6,71.82352941176471,67.70588235294117,1365,25.558823529411764,57.8235294117647,0.442,8.058823529411764,23.61764705882353,0.341,12.647058823529411,18.676470588235293,0.677,24.441176470588236,13.235294117647058,37.6764705882353,13.911764705882353,6.147058823529412,4.676470588235294,13.117647058823529,18.705882352941178,66.5,107.6,0.323,0.408,0.538,54.1,54.4,9.2,13.8,0.512,16.4,37.6,0.219,9.0,R32,WEST
Belmont,33,27,6,0.818,9.12,-2.6,16,2,13,1,12,3,86.9090909090909,73.9090909090909,1330,31.575757575757574,63.45454545454545,0.498,10.393939393939394,27.939393939393938,0.372,13.363636363636363,18.12121212121212,0.737,29.96969696969697,8.666666666666666,38.63636363636363,19.545454545454547,6.666666666666667,3.787878787878788,11.393939393939394,15.424242424242424,74.2,116.2,0.286,0.44,0.603,52.2,61.9,8.9,9.1,0.58,13.7,25.1,0.211,11.0,R64,EAST
Bethune-Cookman,31,14,17,0.452,-11.98,-9.74,9,7,11,4,3,12,73.87096774193549,72.41935483870968,1250,26.870967741935484,61.25806451612903,0.439,6.580645161290323,20.483870967741936,0.321,13.548387096774194,22.225806451612904,0.61,27.70967741935484,13.387096774193548,41.096774193548384,14.32258064516129,7.548387096774194,3.4838709677419355,16.161290322580644,19.677419354838708,74.3,98.6,0.363,0.334,0.514,52.1,53.3,10.1,8.8,0.492,18.4,34.2,0.221,,,
Binghamton,33,10,23,0.303,-13.92,-4.69,5,11,5,11,5,12,65.21212121212122,72.0,1320,24.03030303030303,55.81818181818182,0.431,8.333333333333334,23.87878787878788,0.349,8.818181818181818,13.696969696969697,0.644,24.727272727272727,7.393939393939394,32.121212121212125,9.818181818181818,5.545454545454546,4.606060606060606,12.393939393939394,14.363636363636363,67.3,96.9,0.245,0.428,0.523,45.6,40.9,8.2,12.6,0.505,16.6,21.4,0.158,,,
Boise State,33,13,20,0.394,3.61,1.08,7,11,8,7,3,10,71.63636363636364,68.57575757575758,1330,25.606060606060606,54.57575757575758,0.469,7.636363636363637,21.666666666666668,0.352,12.787878787878787,17.696969696969695,0.723,23.454545454545453,7.333333333333333,30.78787878787879,12.06060606060606,6.0606060606060606,2.0606060606060606,11.484848484848484,17.272727272727273,66.5,106.9,0.324,0.397,0.569,49.8,47.1,9.0,6.4,0.539,15.4,23.7,0.234,,,
Boston College,31,14,17,0.452,5.83,7.76,5,13,10,8,2,8,70.83870967741936,72.7741935483871,1260,24.774193548387096,58.32258064516129,0.425,7.032258064516129,22.161290322580644,0.317,14.258064516129032,20.419354838709676,0.698,26.06451612903226,10.67741935483871,36.74193548387097,12.32258064516129,5.129032258064516,3.3225806451612905,12.193548387096774,16.419354838709676,68.4,101.9,0.35,0.38,0.521,48.7,49.7,7.4,9.1,0.485,15.2,28.6,0.244,,,
Boston University,33,15,18,0.455,-6.61,-5.39,7,11,7,7,8,10,72.27272727272727,72.33333333333333,1325,27.939393939393938,58.24242424242424,0.48,6.696969696969697,19.363636363636363,0.346,9.696969696969697,14.181818181818182,0.684,23.636363636363637,9.424242424242424,33.06060606060606,13.545454545454545,6.03030303030303,2.212121212121212,12.878787878787879,17.515151515151516,68.1,105.8,0.243,0.332,0.556,51.5,48.5,8.8,6.6,0.537,16.5,28.7,0.166,,,
Bowling Green State,34,22,12,0.647,4.24,0.86,12,6,14,2,5,8,78.47058823529412,73.41176470588235,1370,27.794117647058822,62.76470588235294,0.443,8.0,22.41176470588235,0.357,14.882352941176471,22.205882352941178,0.67,29.058823529411764,12.0,41.05882352941177,12.558823529411764,6.676470588235294,2.6470588235294117,12.117647058823529,17.529411764705884,72.8,106.9,0.354,0.357,0.535,53.5,45.2,9.1,7.7,0.507,14.2,31.1,0.237,,,
Bradley,35,20,15,0.571,-0.08,-0.9,9,9,10,6,5,8,66.54285714285714,65.28571428571429,1405,23.2,53.542857142857144,0.433,6.857142857142857,18.65714285714286,0.368,13.285714285714286,19.2,0.692,25.2,8.942857142857143,34.142857142857146,12.085714285714285,5.314285714285714,3.7714285714285714,12.571428571428571,17.62857142857143,66.2,100.2,0.359,0.348,0.531,50.7,52.1,8.0,11.6,0.497,16.7,26.9,0.248,15.0,R64,EAST
Brigham Young,32,19,13,0.594,6.15,3.31,11,5,13,3,5,8,78.96875,76.125,1295,27.4375,58.6875,0.468,7.0625,21.375,0.33,17.03125,23.4375,0.727,26.71875,8.21875,34.9375,15.0625,6.34375,3.34375,11.0625,19.53125,71.9,108.5,0.399,0.364,0.566,49.0,54.9,8.7,8.8,0.528,13.7,23.6,0.29,,,
Brown,32,20,12,0.625,-0.62,-3.29,7,7,13,3,7,9,73.59375,68.875,1290,25.15625,56.8125,0.443,7.96875,23.28125,0.342,15.3125,21.40625,0.715,28.0,8.15625,36.15625,13.0625,7.53125,3.84375,14.3125,18.75,72.6,100.6,0.377,0.41,0.549,50.0,51.9,10.3,11.0,0.513,17.6,23.5,0.27,,,
Bryant,30,10,20,0.333,-15.19,-7.66,7,11,8,6,2,13,69.6,77.13333333333334,1200,23.633333333333333,56.0,0.422,7.666666666666667,23.6,0.325,14.666666666666666,20.6,0.712,22.8,9.5,32.3,10.633333333333333,5.266666666666667,2.6333333333333333,12.766666666666667,19.166666666666668,69.2,100.6,0.368,0.421,0.529,47.3,45.0,7.6,7.5,0.49,16.3,26.7,0.262,,,
Bucknell,33,21,12,0.636,0.59,-2.93,13,5,12,3,7,8,76.78787878787878,73.27272727272727,1325,26.272727272727273,58.42424242424242,0.45,9.424242424242424,26.818181818181817,0.351,14.818181818181818,19.78787878787879,0.749,26.303030303030305,8.666666666666666,34.96969696969697,15.727272727272727,5.242424242424242,3.515151515151515,12.393939393939394,19.0,71.4,107.2,0.339,0.459,0.566,49.8,59.9,7.3,8.9,0.53,15.5,25.5,0.254,,,
Buffalo,36,32,4,0.889,15.56,2.62,16,2,14,0,12,3,84.36111111111111,70.83333333333333,1445,30.083333333333332,65.11111111111111,0.462,9.555555555555555,28.38888888888889,0.337,14.63888888888889,21.305555555555557,0.687,28.27777777777778,12.555555555555555,40.833333333333336,16.63888888888889,7.305555555555555,3.888888888888889,12.027777777777779,18.305555555555557,74.5,112.8,0.327,0.436,0.561,52.4,55.3,9.8,10.1,0.535,13.8,31.8,0.225,6.0,R32,WEST
Butler,33,16,17,0.485,9.22,8.1,7,11,12,4,2,10,71.93939393939394,70.81818181818181,1330,26.09090909090909,58.60606060606061,0.445,8.848484848484848,25.060606060606062,0.353,10.909090909090908,14.787878787878787,0.738,23.333333333333332,8.727272727272727,32.06060606060606,13.151515151515152,5.848484848484849,1.878787878787879,10.878787878787879,17.96969696969697,67.1,106.5,0.252,0.428,0.548,48.3,50.4,8.7,5.7,0.521,14.2,25.5,0.186,,,
Cal Poly,29,6,23,0.207,-13.95,-3.54,2,14,4,8,1,14,66.55172413793103,75.27586206896552,1185,24.344827586206897,59.13793103448276,0.412,7.758620689655173,23.689655172413794,0.328,10.10344827586207,15.586206896551724,0.648,23.82758620689655,9.793103448275861,33.62068965517241,10.379310344827585,5.068965517241379,3.413793103448276,11.517241379310345,18.75862068965517,66.8,97.5,0.264,0.401,0.5,46.8,42.6,7.4,8.9,0.477,14.8,26.1,0.171,,,
Cal State Bakersfield,34,18,16,0.529,-5.12,-2.63,7,9,9,4,7,10,70.94117647058823,70.94117647058823,1375,26.08823529411765,61.529411764705884,0.424,6.5,20.08823529411765,0.324,12.264705882352942,18.235294117647058,0.673,23.11764705882353,14.294117647058824,37.411764705882355,11.147058823529411,6.411764705882353,3.088235294117647,12.911764705882353,21.970588235294116,67.6,103.7,0.296,0.326,0.505,53.3,42.7,9.4,10.4,0.477,15.5,37.4,0.199,,,
Cal State Fullerton,34,16,18,0.471,-3.29,-1.14,10,6,9,4,4,11,71.67647058823529,71.0,1385,25.529411764705884,56.205882352941174,0.454,5.5,17.323529411764707,0.317,15.117647058823529,21.352941176470587,0.708,27.852941176470587,8.147058823529411,36.0,11.970588235294118,5.882352941176471,3.4705882352941178,13.235294117647058,18.794117647058822,70.3,100.1,0.38,0.308,0.54,50.3,46.9,8.2,8.7,0.503,16.6,23.9,0.269,,,
Cal State Northridge,34,13,21,0.382,-6.54,-3.39,7,9,7,9,4,11,76.5,79.44117647058823,1375,28.470588235294116,61.85294117647059,0.46,6.882352941176471,19.058823529411764,0.361,12.676470588235293,19.88235294117647,0.638,25.352941176470587,10.352941176470589,35.705882352941174,15.058823529411764,6.617647058823529,4.529411764705882,12.058823529411764,18.852941176470587,72.1,105.0,0.321,0.308,0.536,47.9,52.9,9.1,11.3,0.516,14.5,27.7,0.205,,,
California,31,8,23,0.258,-3.16,5.42,3,15,7,9,1,10,68.41935483870968,77.0,1245,23.838709677419356,55.96774193548387,0.426,6.67741935483871,19.096774193548388,0.35,14.064516129032258,19.451612903225808,0.723,21.0,8.03225806451613,29.032258064516128,10.903225806451612,7.32258064516129,3.193548387096774,11.35483870967742,18.516129032258064,68.5,99.5,0.348,0.341,0.525,44.6,45.7,10.7,10.0,0.486,14.8,23.3,0.251,,,
California Baptist,31,16,15,0.516,-3.89,-4.12,7,9,8,7,8,6,77.51612903225806,72.29032258064517,1260,26.806451612903224,59.96774193548387,0.447,9.258064516129032,25.806451612903224,0.359,14.64516129032258,18.580645161290324,0.788,27.903225806451612,9.870967741935484,37.774193548387096,11.129032258064516,4.774193548387097,2.7419354838709675,12.225806451612904,20.096774193548388,70.1,108.9,0.31,0.43,0.563,52.1,41.5,6.7,7.0,0.524,15.1,28.2,0.244,,,
Campbell,33,20,13,0.606,-3.62,-4.39,12,4,12,4,5,8,75.60606060606061,70.54545454545455,1325,26.272727272727273,57.75757575757576,0.455,9.484848484848484,27.636363636363637,0.343,13.575757575757576,17.87878787878788,0.759,23.757575757575758,8.06060606060606,31.818181818181817,14.606060606060606,6.606060606060606,3.1515151515151514,10.212121212121213,15.818181818181818,68.0,110.7,0.31,0.478,0.571,47.8,55.6,9.7,9.9,0.537,13.4,23.7,0.235,,,
Canisius,32,15,17,0.469,-8.79,-4.85,11,7,5,8,9,5,70.3125,74.25,1295,24.9375,57.3125,0.435,8.0,24.71875,0.324,12.4375,17.96875,0.692,22.6875,9.375,32.0625,14.5625,6.375,3.375,12.875,19.59375,68.5,101.4,0.314,0.431,0.534,47.3,58.4,9.2,9.7,0.505,16.4,27.1,0.217,,,
Central Arkansas,33,14,19,0.424,-11.37,-4.81,8,10,8,5,5,13,72.21212121212122,75.6969696969697,1330,24.545454545454547,57.666666666666664,0.426,8.363636363636363,23.757575757575758,0.352,14.757575757575758,20.21212121212121,0.73,26.21212121212121,9.06060606060606,35.27272727272727,14.030303030303031,6.121212121212121,3.6363636363636362,14.484848484848484,18.515151515151516,72.0,99.5,0.35,0.412,0.537,48.2,57.2,8.4,10.1,0.498,17.7,25.1,0.256,,,
Central Connecticut State,31,11,20,0.355,-14.02,-6.71,5,13,5,7,5,12,71.12903225806451,76.35483870967742,1260,24.322580645161292,58.74193548387097,0.414,6.483870967741935,19.741935483870968,0.328,16.0,20.451612903225808,0.782,25.0,10.709677419354838,35.70967741935484,11.387096774193548,5.548387096774194,3.5483870967741935,13.774193548387096,19.258064516129032,70.4,99.4,0.348,0.336,0.52,50.1,46.8,7.8,10.9,0.469,16.8,29.9,0.272,,,
Central Florida,33,24,9,0.727,13.37,5.58,13,5,15,2,5,5,72.27272727272727,64.48484848484848,1325,24.818181818181817,53.42424242424242,0.465,6.9393939393939394,19.03030303030303,0.365,15.696969696969697,24.181818181818183,0.649,27.272727272727273,9.545454545454545,36.81818181818182,13.303030303030303,5.7272727272727275,4.545454545454546,11.909090909090908,16.78787878787879,67.3,107.0,0.453,0.356,0.557,51.5,53.6,8.5,12.6,0.529,15.5,29.0,0.294,9.0,R32,EAST
Central Michigan,35,23,12,0.657,2.79,-0.34,10,8,13,4,7,6,82.74285714285715,76.85714285714286,1425,28.314285714285713,62.2,0.455,8.714285714285714,23.485714285714284,0.371,17.4,25.942857142857143,0.671,25.771428571428572,11.971428571428572,37.74285714285714,13.342857142857143,7.628571428571429,3.057142857142857,12.142857142857142,16.942857142857143,73.6,110.5,0.417,0.378,0.555,49.6,47.1,10.2,7.4,0.525,14.0,31.4,0.28,,,
Charleston Southern,34,18,16,0.529,-2.43,-4.19,9,7,12,4,4,11,75.70588235294117,69.67647058823529,1370,27.235294117647058,63.411764705882355,0.429,9.529411764705882,27.794117647058822,0.343,11.705882352941176,17.294117647058822,0.677,25.58823529411765,11.970588235294118,37.55882352941177,14.323529411764707,7.735294117647059,3.235294117647059,12.970588235294118,16.794117647058822,71.9,104.5,0.273,0.438,0.528,51.0,52.6,10.7,9.9,0.505,15.3,30.9,0.185,,,
Charlotte,29,8,21,0.276,-8.34,-0.89,5,13,5,9,3,9,61.241379310344826,68.6896551724138,1160,20.620689655172413,49.724137931034484,0.415,6.586206896551724,21.20689655172414,0.311,13.413793103448276,18.06896551724138,0.742,23.896551724137932,6.862068965517241,30.75862068965517,9.931034482758621,4.758620689655173,3.4827586206896552,14.413793103448276,16.896551724137932,65.8,93.0,0.363,0.426,0.525,48.3,48.2,7.2,11.1,0.481,19.8,21.9,0.27,,,
Chattanooga,32,12,20,0.375,-7.87,-0.76,7,11,8,6,4,11,70.875,74.25,1285,26.03125,58.78125,0.443,9.0625,24.84375,0.365,9.75,14.28125,0.683,25.53125,8.6875,34.21875,13.0625,4.34375,2.46875,12.78125,17.28125,69.5,101.6,0.243,0.423,0.54,48.6,50.2,6.2,6.4,0.52,16.3,24.4,0.166,,,
Chicago State,32,3,29,0.094,-24.83,0.67,0,16,3,8,0,19,61.5625,84.6875,1280,22.4375,54.75,0.41,4.40625,14.71875,0.299,12.28125,18.15625,0.676,23.21875,7.875,31.09375,11.75,6.03125,2.25,16.0,19.53125,72.0,85.5,0.332,0.269,0.486,44.4,52.4,8.4,6.4,0.45,20.2,22.3,0.224,,,
Cincinnati,35,28,7,0.8,14.53,5.5,14,4,16,2,7,4,71.71428571428571,62.68571428571428,1410,24.914285714285715,57.65714285714286,0.432,6.628571428571429,19.228571428571428,0.345,15.257142857142858,21.65714285714286,0.704,23.485714285714284,12.628571428571428,36.114285714285714,13.314285714285715,6.114285714285714,4.428571428571429,10.428571428571429,16.085714285714285,65.0,109.5,0.376,0.333,0.528,53.7,53.4,9.3,14.5,0.49,13.3,36.9,0.265,7.0,R64,SOUTH
Clemson,34,20,14,0.588,13.85,8.99,9,9,14,5,4,6,68.79411764705883,63.94117647058823,1360,24.5,54.61764705882353,0.449,6.382352941176471,19.441176470588236,0.328,13.411764705882353,18.323529411764707,0.732,26.323529411764707,9.088235294117647,35.411764705882355,12.058823529411764,6.5588235294117645,4.529411764705882,13.235294117647058,16.235294117647058,67.3,102.2,0.335,0.356,0.543,52.5,49.2,9.7,13.7,0.507,17.3,27.9,0.246,,,
Cleveland State,31,10,21,0.323,-7.96,-1.52,5,13,8,9,2,12,74.19354838709677,78.61290322580645,1250,25.774193548387096,59.16129032258065,0.436,9.774193548387096,26.451612903225808,0.37,12.870967741935484,18.870967741935484,0.682,25.483870967741936,9.774193548387096,35.25806451612903,14.838709677419354,5.612903225806452,3.129032258064516,13.290322580645162,17.774193548387096,71.4,103.1,0.319,0.447,0.545,47.5,57.6,7.8,8.3,0.518,16.3,26.7,0.218,,,
Coastal Carolina,34,17,17,0.5,-0.5,-1.94,9,9,10,4,6,11,77.67647058823529,74.11764705882354,1370,26.441176470588236,58.411764705882355,0.453,8.352941176470589,22.529411764705884,0.371,16.441176470588236,22.88235294117647,0.719,25.88235294117647,11.058823529411764,36.94117647058823,13.264705882352942,6.294117647058823,2.2941176470588234,13.882352941176471,20.323529411764707,71.2,108.3,0.392,0.386,0.561,52.8,50.2,8.8,7.4,0.524,16.7,32.1,0.281,,,
Colgate,35,24,11,0.686,1.23,-3.83,13,5,15,1,9,9,75.65714285714286,70.22857142857143,1415,27.285714285714285,57.0,0.479,9.142857142857142,23.285714285714285,0.393,11.942857142857143,16.085714285714285,0.742,26.228571428571428,9.2,35.42857142857143,15.457142857142857,6.085714285714285,3.4571428571428573,13.028571428571428,15.628571428571428,67.8,110.3,0.282,0.409,0.585,52.7,56.6,8.9,10.0,0.559,16.8,29.1,0.21,15.0,R64,SOUTH
College of Charleston,33,24,9,0.727,2.36,-2.95,12,6,13,2,8,5,74.33333333333333,68.63636363636364,1330,26.606060606060606,55.09090909090909,0.483,6.878787878787879,20.21212121212121,0.34,14.242424242424242,18.636363636363637,0.764,24.242424242424242,7.878787878787879,32.121212121212125,11.727272727272727,6.545454545454546,2.303030303030303,10.515151515151516,14.727272727272727,66.3,111.3,0.338,0.367,0.581,50.4,44.1,9.8,7.3,0.545,14.1,25.4,0.259,,,
Colorado,36,23,13,0.639,9.68,3.6,10,8,15,2,5,9,73.55555555555556,67.47222222222223,1445,25.666666666666668,56.55555555555556,0.454,6.388888888888889,19.75,0.323,15.833333333333334,21.02777777777778,0.753,27.47222222222222,10.083333333333334,37.55555555555556,13.277777777777779,5.027777777777778,2.9722222222222223,13.305555555555555,17.11111111111111,69.4,105.6,0.372,0.349,0.553,54.6,51.7,7.2,8.3,0.51,16.7,30.7,0.28,,,
Colorado State,32,12,20,0.375,-0.11,1.41,7,11,8,9,3,8,74.78125,75.1875,1285,27.0625,56.8125,0.476,8.09375,22.5625,0.359,12.5625,18.09375,0.694,25.75,8.0,33.75,14.75,6.21875,2.375,11.625,16.3125,68.9,108.1,0.318,0.397,0.572,49.8,54.5,9.0,6.8,0.548,15.1,24.5,0.221,,,
Columbia,28,10,18,0.357,-5.18,-2.14,5,9,5,7,4,9,73.53571428571429,73.28571428571429,1160,27.785714285714285,61.42857142857143,0.452,8.464285714285714,23.392857142857142,0.362,9.5,13.464285714285714,0.706,26.071428571428573,9.107142857142858,35.17857142857143,15.821428571428571,7.785714285714286,2.7857142857142856,13.071428571428571,19.25,69.4,102.3,0.219,0.381,0.542,49.7,56.9,10.8,8.3,0.521,16.2,25.6,0.155,,,
Connecticut,33,16,17,0.485,6.81,4.32,6,12,13,5,1,8,73.81818181818181,71.33333333333333,1325,26.484848484848484,59.36363636363637,0.446,7.636363636363637,22.181818181818183,0.344,13.212121212121213,19.424242424242426,0.68,23.848484848484848,11.515151515151516,35.36363636363637,12.787878787878787,6.0606060606060606,4.393939393939394,12.93939393939394,19.484848484848484,69.7,105.5,0.327,0.374,0.538,50.7,48.3,8.7,11.9,0.51,15.9,32.3,0.223,,,
Coppin State,33,8,25,0.242,-18.9,-7.11,7,9,3,7,4,16,64.18181818181819,75.96969696969697,1330,21.515151515151516,55.36363636363637,0.389,7.2727272727272725,25.484848484848484,0.285,13.878787878787879,20.87878787878788,0.665,27.393939393939394,9.515151515151516,36.90909090909091,9.878787878787879,5.121212121212121,3.484848484848485,16.818181818181817,18.78787878787879,71.9,88.5,0.377,0.46,0.492,48.8,45.9,7.1,9.5,0.454,20.5,25.5,0.251,,,
Cornell,31,15,16,0.484,-6.12,-2.02,7,7,9,4,6,12,69.3225806451613,71.3225806451613,1260,24.322580645161292,55.0,0.442,7.838709677419355,23.580645161290324,0.332,12.838709677419354,17.774193548387096,0.722,26.580645161290324,6.161290322580645,32.74193548387097,14.612903225806452,5.838709677419355,3.4516129032258065,13.35483870967742,15.870967741935484,69.6,98.0,0.323,0.429,0.546,46.7,60.1,8.3,8.6,0.513,17.4,18.3,0.233,,,
Creighton,35,20,15,0.571,12.0,8.59,9,9,13,6,4,8,77.91428571428571,73.17142857142858,1420,28.0,58.4,0.479,10.628571428571428,27.457142857142856,0.387,11.285714285714286,16.62857142857143,0.679,25.942857142857143,8.228571428571428,34.17142857142857,16.02857142857143,6.771428571428571,2.6285714285714286,13.257142857142858,16.571428571428573,70.2,109.4,0.285,0.47,0.588,50.2,57.2,9.5,7.4,0.57,16.7,24.9,0.193,,,
Dartmouth,30,11,19,0.367,-5.75,-3.0,2,12,8,6,2,12,72.0,70.53333333333333,1210,26.366666666666667,58.333333333333336,0.452,8.8,24.033333333333335,0.366,10.466666666666667,14.533333333333333,0.72,25.8,8.2,34.0,14.2,5.266666666666667,3.3333333333333335,12.033333333333333,15.6,68.3,104.5,0.249,0.412,0.552,50.4,53.9,7.6,8.7,0.527,15.6,24.3,0.179,,,
Davidson,34,24,10,0.706,6.38,1.96,14,4,14,2,7,5,70.8529411764706,65.55882352941177,1365,25.058823529411764,55.6764705882353,0.45,9.176470588235293,25.941176470588236,0.354,11.558823529411764,15.441176470588236,0.749,27.08823529411765,7.764705882352941,34.85294117647059,14.676470588235293,5.147058823529412,2.411764705882353,11.117647058823529,15.852941176470589,66.1,106.8,0.277,0.466,0.562,50.9,58.6,7.8,7.7,0.532,15.0,23.8,0.208,,,
Dayton,33,21,12,0.636,9.67,2.91,13,5,13,4,7,4,72.9090909090909,66.15151515151516,1335,27.333333333333332,54.21212121212121,0.504,6.212121212121212,18.696969696969695,0.332,12.030303030303031,17.424242424242426,0.69,26.78787878787879,7.909090909090909,34.696969696969695,16.393939393939394,4.96969696969697,2.4545454545454546,12.545454545454545,14.030303030303031,66.2,108.9,0.321,0.345,0.583,52.0,60.0,7.4,7.0,0.561,16.7,26.4,0.222,,,
Delaware,33,17,16,0.515,-7.91,-4.82,8,10,9,7,7,8,71.27272727272727,72.12121212121212,1360,25.151515151515152,54.78787878787879,0.459,8.545454545454545,22.606060606060606,0.378,12.424242424242424,17.09090909090909,0.727,25.12121212121212,7.696969696969697,32.81818181818182,12.878787878787879,4.515151515151516,2.3636363636363638,11.454545454545455,15.848484848484848,64.7,106.9,0.312,0.413,0.567,48.8,51.2,6.8,6.5,0.537,15.4,23.7,0.227,,,
Delaware State,31,6,25,0.194,-26.82,-10.13,2,14,3,9,2,15,63.096774193548384,76.48387096774194,1240,22.419354838709676,63.32258064516129,0.354,7.548387096774194,25.451612903225808,0.297,10.709677419354838,15.774193548387096,0.679,24.70967741935484,12.193548387096774,36.903225806451616,10.741935483870968,6.903225806451613,2.129032258064516,14.03225806451613,19.0,72.6,86.9,0.249,0.402,0.446,46.7,47.9,9.5,6.0,0.414,16.5,28.1,0.169,,,
Denver,30,8,22,0.267,-11.84,-2.97,3,13,6,7,1,14,69.53333333333333,77.3,1205,25.166666666666668,57.43333333333333,0.438,7.566666666666666,20.733333333333334,0.365,11.633333333333333,15.333333333333334,0.759,25.533333333333335,9.166666666666666,34.7,11.8,4.733333333333333,2.6,13.6,16.866666666666667,69.1,100.3,0.267,0.361,0.537,51.5,46.9,6.8,7.9,0.504,17.4,26.7,0.203,,,
DePaul,36,19,17,0.528,6.0,4.05,7,11,16,7,3,9,78.36111111111111,76.41666666666667,1450,28.02777777777778,59.52777777777778,0.471,6.694444444444445,19.52777777777778,0.343,15.61111111111111,21.47222222222222,0.727,26.416666666666668,11.0,37.416666666666664,14.25,6.305555555555555,3.25,13.555555555555555,17.5,71.7,108.6,0.361,0.328,0.562,53.7,50.8,8.7,9.7,0.527,16.3,31.8,0.262,,,
Detroit Mercy,31,11,20,0.355,-6.33,-0.36,8,10,6,6,4,14,73.51612903225806,79.48387096774194,1240,25.29032258064516,60.45161290322581,0.418,9.483870967741936,26.612903225806452,0.356,13.451612903225806,18.741935483870968,0.718,22.032258064516128,10.838709677419354,32.87096774193548,10.290322580645162,7.67741935483871,2.4838709677419355,11.451612903225806,17.032258064516128,70.4,104.4,0.31,0.44,0.53,45.7,40.7,10.9,7.0,0.497,14.2,28.8,0.223,,,
