School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Missouri State,33,20,13,0.606,0.81,1.22,9,9,14,3,4,8,2262,2251,1335,767,1726,0.444,222,631,0.352,495,742,0.667,317,1120,422,183,112,392,647,64.7,104.3,0.43,0.366,0.542,50.9,55.0,8.5,10.0,0.509,15.9,29.0,0.287,NA,NA,NA
Monmouth,32,11,21,0.344,-6.96,-2.9,5,15,8,8,3,12,2208,2338,1295,756,1720,0.44,251,711,0.353,575,836,0.688,344,1156,395,206,181,479,650,69.6,103.8,0.486,0.413,0.552,49.4,52.2,9.1,13.7,0.513,18.5,30.9,0.334,NA,NA,NA
Montana State,31,14,17,0.452,-10.7,-5.83,9,11,9,5,5,10,2109,2165,1245,749,1608,0.466,220,596,0.369,447,618,0.723,249,1014,390,185,83,403,571,66.0,105.4,0.384,0.371,0.569,51.2,52.1,9.0,7.3,0.534,17.5,26.3,0.278,NA,NA,NA
Morgan State,31,15,16,0.484,-5.81,-5.03,11,5,7,4,5,9,2215,2239,1265,764,1761,0.434,184,517,0.356,527,788,0.669,384,1174,389,190,114,434,636,69.3,102.2,0.447,0.294,0.524,49.7,50.9,8.7,8.6,0.486,16.9,34.0,0.299,NA,NA,NA
Navy,30,9,21,0.3,-11.95,-5.46,4,14,7,6,2,15,1820,1957,1215,652,1487,0.438,197,556,0.354,456,638,0.715,276,1035,367,192,95,398,505,62.9,102.4,0.429,0.374,0.547,50.7,56.3,10.0,9.2,0.505,18.2,29.1,0.307,NA,NA,NA
Omaha,32,17,15,0.531,-1.19,-2.78,5,9,11,4,6,11,2558,2404,1290,864,1885,0.458,188,562,0.335,488,674,0.724,348,1157,435,215,122,509,610,73.7,101.2,0.358,0.298,0.545,51.2,50.3,9.0,9.3,0.508,18.8,31.3,0.259,NA,NA,NA
Nevada-Las Vegas,33,20,13,0.606,8.55,2.76,10,8,12,7,6,5,2355,2164,1330,817,2028,0.403,171,566,0.302,359,522,0.688,404,1201,380,172,120,338,650,66.5,97.8,0.257,0.279,0.475,47.8,46.5,7.8,9.1,0.445,12.9,31.0,0.177,NA,NA,NA
New Hampshire,30,6,24,0.2,-13.97,-5.9,4,12,3,11,3,12,1735,1945,1206,642,1573,0.408,171,533,0.321,490,684,0.716,297,1061,326,187,83,324,514,63.5,101.6,0.435,0.339,0.512,50.8,50.8,9.8,9.1,0.462,14.6,28.6,0.312,NA,NA,NA
Niagara,33,7,26,0.212,-8.16,-1.34,3,17,4,9,1,14,2484,2709,1320,909,1870,0.486,228,593,0.384,663,946,0.701,381,1247,497,194,141,493,740,73.8,111.2,0.506,0.317,0.584,52.4,54.7,8.0,10.1,0.547,17.5,34.5,0.355,NA,NA,NA
Nicholls State,29,14,15,0.483,-13.13,-7.67,10,8,9,2,4,12,1986,2114,1170,677,1453,0.466,142,417,0.341,618,872,0.709,282,1002,330,172,88,377,563,66.8,108.1,0.6,0.287,0.566,52.1,48.7,8.8,8.7,0.515,16.8,31.0,0.425,NA,NA,NA
NJIT,29,13,16,0.448,-12.52,-7.48,0,0,7,6,6,10,2109,2061,1170,677,1600,0.423,215,635,0.339,492,707,0.696,320,1026,391,182,131,391,541,68.8,102.4,0.442,0.397,0.532,50.9,57.8,9.0,12.4,0.49,16.8,31.2,0.308,NA,NA,NA
North Carolina A&T,32,9,23,0.281,-16.43,-7.4,5,11,7,5,1,17,2089,2342,1295,741,1720,0.431,231,644,0.359,629,915,0.687,365,1134,445,219,125,394,747,67.5,107.2,0.532,0.374,0.543,49.5,60.1,10.0,11.8,0.498,15.5,32.1,0.366,NA,NA,NA
Northern Arizona,32,15,17,0.469,-6.6,-4.37,12,8,9,4,6,10,2144,2189,1290,750,1639,0.458,229,577,0.397,460,645,0.713,275,953,386,188,89,379,542,63.6,106.7,0.394,0.352,0.563,47.5,51.5,9.2,7.2,0.527,16.3,27.9,0.281,NA,NA,NA
Northern Colorado,32,18,14,0.563,-4.33,-6.09,11,9,13,3,4,11,2364,2248,1295,771,1653,0.466,208,554,0.375,498,679,0.733,294,954,397,154,107,391,580,64.1,108.3,0.411,0.335,0.569,48.2,51.5,7.4,8.5,0.529,16.5,30.2,0.301,NA,NA,NA
Northern Illinois,32,15,17,0.469,-3.54,-1.28,8,10,10,7,5,9,1992,2012,1305,665,1634,0.407,192,632,0.304,490,741,0.661,338,1062,344,218,121,430,646,63.8,96.7,0.453,0.387,0.507,47.0,51.7,10.5,10.5,0.466,17.8,30.5,0.3,NA,NA,NA
Northwestern State,31,17,14,0.548,-3.59,-4.66,12,6,10,3,6,10,2686,2599,1260,909,2003,0.454,227,653,0.348,554,826,0.671,453,1254,500,208,112,504,656,77.6,106.3,0.412,0.326,0.543,51.5,55.0,8.5,7.4,0.51,17.4,36.5,0.277,NA,NA,NA
Oakland,33,13,20,0.394,-2.23,2.78,7,9,10,5,3,11,2455,2554,1334,866,1786,0.485,279,719,0.388,543,757,0.717,314,1192,533,184,115,455,627,68.8,111.2,0.424,0.403,0.595,53.8,61.5,8.0,10.1,0.563,17.5,30.2,0.304,NA,NA,NA
Pacific,34,18,16,0.529,1.74,3.25,6,12,10,5,5,9,2484,2523,1365,806,1768,0.456,261,672,0.388,650,918,0.708,303,1081,475,204,130,398,703,67.2,109.9,0.519,0.38,0.572,47.9,58.9,8.9,10.1,0.53,15.3,27.4,0.368,NA,NA,NA
Penn State,34,16,18,0.471,7.68,7.06,6,12,10,8,4,8,2409,2388,1375,763,1843,0.414,233,662,0.352,629,882,0.713,348,1174,409,180,151,374,660,66.4,104.6,0.479,0.359,0.528,49.5,53.6,7.9,12.0,0.477,14.2,29.3,0.341,NA,NA,NA
Pepperdine,31,15,16,0.484,0.8,2.6,8,10,8,6,6,7,2206,2247,1245,787,1793,0.439,215,586,0.367,458,675,0.679,358,1068,442,211,117,320,558,66.7,108.1,0.376,0.327,0.532,49.8,56.2,10.2,10.2,0.499,13.1,32.0,0.255,NA,NA,NA
Portland State,32,17,15,0.531,-7.59,-5.59,11,9,12,5,4,9,2320,2311,1310,815,1733,0.47,185,502,0.369,496,688,0.721,333,1082,448,168,104,426,663,65.6,107.5,0.397,0.29,0.561,52.5,55.0,7.8,8.8,0.524,17.1,32.4,0.286,NA,NA,NA
Portland,31,15,16,0.484,4.77,1.73,7,11,10,6,3,9,2327,2233,1270,747,1741,0.429,208,564,0.369,531,761,0.698,327,1045,389,219,98,355,608,67.2,104.6,0.437,0.324,0.531,48.4,52.1,10.3,7.6,0.489,14.4,29.6,0.305,NA,NA,NA
Presbyterian,32,6,26,0.188,-20.71,-7.51,2,14,5,8,1,15,2092,2445,1280,907,1931,0.47,254,679,0.374,377,539,0.699,373,1185,450,217,92,323,514,66.7,114.6,0.279,0.352,0.559,54.7,49.6,10.2,7.8,0.535,12.9,33.6,0.195,NA,NA,NA
Quinnipiac,32,20,12,0.625,-0.13,-2.41,14,6,10,3,8,8,2521,2448,1290,869,2014,0.431,197,568,0.347,513,730,0.703,348,1078,400,190,150,275,743,70.9,107.1,0.362,0.282,0.518,42.6,46.0,8.3,10.1,0.48,10.4,27.5,0.255,NA,NA,NA
Rice,30,7,23,0.233,-9.43,-0.43,2,14,5,9,1,11,1853,2083,1225,691,1610,0.429,185,539,0.343,516,732,0.705,312,1132,379,212,90,335,520,64.9,104.8,0.455,0.335,0.532,53.8,54.8,10.7,10.6,0.487,14.6,29.7,0.32,NA,NA,NA
Richmond,33,19,14,0.576,5.7,4.3,8,8,12,4,5,8,2196,2150,1340,738,1791,0.412,167,555,0.301,507,723,0.701,402,1272,342,177,116,433,651,64.7,99.2,0.404,0.31,0.504,54.2,46.3,8.2,10.3,0.459,16.9,34.3,0.283,NA,NA,NA
Rider,31,14,17,0.452,-4.34,-1.69,9,11,6,7,6,8,2292,2374,1260,801,1705,0.47,235,611,0.385,537,746,0.72,323,1062,438,197,114,413,665,68.2,110.6,0.438,0.358,0.576,50.5,54.7,9.2,10.3,0.539,16.7,31.5,0.315,NA,NA,NA
Sacramento State,30,14,16,0.467,-8.04,-5.54,10,10,11,3,3,12,2070,2079,1210,697,1514,0.46,170,494,0.344,515,744,0.692,290,948,397,158,80,351,557,63.7,107.8,0.491,0.326,0.557,50.0,57.0,8.2,7.2,0.517,15.8,30.3,0.34,NA,NA,NA
Sacred Heart,31,5,26,0.161,-12.93,-5.97,2,14,1,10,4,13,2162,2378,1255,797,1732,0.46,216,632,0.342,568,765,0.742,341,1133,417,194,136,396,558,68.5,110.7,0.442,0.365,0.567,51.4,52.3,9.0,11.0,0.523,15.9,33.0,0.328,NA,NA,NA
Saint Francis (PA),31,10,21,0.323,-13.2,-5.65,7,9,5,8,5,13,1916,2150,1240,789,1686,0.468,190,507,0.375,382,507,0.753,311,1109,338,161,112,343,515,63.2,109.8,0.301,0.301,0.558,54.3,42.8,8.2,11.7,0.524,15.1,32.2,0.227,NA,NA,NA
Saint Peter's,31,14,17,0.452,-5.88,-3.27,9,11,8,5,5,11,1961,2042,1250,692,1650,0.419,187,562,0.333,471,674,0.699,335,1071,353,176,100,360,613,63.7,102.6,0.408,0.341,0.518,50.4,51.0,8.8,9.1,0.476,15.4,31.6,0.285,NA,NA,NA
Sam Houston State,35,24,11,0.686,-4.45,-7.6,13,5,12,2,7,7,2647,2431,1420,806,1831,0.44,187,552,0.339,632,887,0.713,368,1154,491,212,109,493,775,67.1,102.1,0.484,0.301,0.54,48.6,60.9,8.9,8.7,0.491,18.0,31.4,0.345,NA,NA,NA
Samford,33,13,20,0.394,-14.91,-7.41,6,10,10,4,2,15,2327,2521,1325,855,1847,0.463,225,608,0.37,586,858,0.683,384,1156,466,203,133,385,615,67.9,112.1,0.465,0.329,0.559,52.2,54.5,9.0,10.2,0.524,14.6,33.6,0.317,NA,NA,NA
San Diego,35,18,17,0.514,2.16,1.97,7,11,10,7,6,8,2362,2283,1400,796,1865,0.427,212,624,0.34,479,685,0.699,360,1143,412,205,100,398,643,63.8,102.2,0.367,0.335,0.521,49.6,51.8,9.2,8.2,0.484,15.4,30.4,0.257,NA,NA,NA
San Francisco,33,21,12,0.636,5.92,4.28,13,5,13,6,7,5,2469,2357,1341,804,1831,0.439,227,649,0.35,522,745,0.701,340,1085,374,184,108,386,696,66.3,106.1,0.407,0.354,0.539,48.0,46.5,8.3,9.0,0.501,15.0,29.7,0.285,NA,NA,NA
San Jose State,31,7,24,0.226,-7.96,3.05,1,17,4,9,3,12,1938,2222,1255,746,1729,0.431,210,597,0.352,520,773,0.673,338,1138,414,204,118,303,511,65.5,108.1,0.447,0.345,0.53,50.7,55.5,9.9,13.3,0.492,12.6,30.1,0.301,NA,NA,NA
Santa Clara,33,14,19,0.424,0.88,3.01,6,12,7,8,5,8,2340,2325,1325,798,1742,0.458,152,426,0.357,577,800,0.721,349,1176,400,149,105,398,626,65.6,107.0,0.459,0.245,0.548,52.7,50.1,6.9,8.9,0.502,15.8,32.8,0.331,NA,NA,NA
Savannah State,32,13,19,0.406,-9.57,-5.37,10,6,7,5,5,11,1968,2057,1295,673,1641,0.41,146,472,0.309,565,808,0.699,381,1127,349,228,129,469,574,65.3,97.3,0.492,0.288,0.508,51.3,51.9,10.8,11.2,0.455,18.8,34.6,0.344,NA,NA,NA
Seattle,30,13,17,0.433,-5.86,-4.11,5,11,7,7,5,9,2139,2119,1215,688,1623,0.424,186,551,0.338,557,773,0.721,312,994,368,204,97,390,542,68.4,102.0,0.476,0.339,0.532,46.3,53.5,9.8,8.5,0.481,16.4,29.9,0.343,NA,NA,NA
Siena,38,20,18,0.526,-0.86,-0.15,11,9,14,5,6,9,2635,2662,1540,860,2078,0.414,218,660,0.33,724,1070,0.677,485,1327,408,260,203,482,805,67.2,102.9,0.515,0.318,0.515,48.1,47.4,10.0,12.3,0.466,15.7,34.9,0.348,NA,NA,NA
South Alabama,31,11,20,0.355,-5.08,-0.51,5,13,10,6,1,12,2136,2182,1260,759,1750,0.434,180,530,0.34,484,705,0.687,341,1122,353,161,113,357,574,66.7,103.9,0.403,0.303,0.523,49.3,46.5,7.7,10.7,0.485,14.6,30.5,0.277,NA,NA,NA
South Carolina State,30,9,21,0.3,-17.21,-5.96,5,11,7,6,2,14,1883,2180,1220,743,1675,0.444,195,578,0.337,499,723,0.69,363,1103,393,215,119,372,544,66.6,107.2,0.432,0.345,0.54,50.3,52.9,10.6,10.0,0.502,15.6,34.5,0.298,NA,NA,NA
South Carolina Upstate,34,19,15,0.559,-2.02,-4.61,11,7,12,3,5,12,2492,2282,1338,756,1868,0.405,260,758,0.343,510,703,0.725,375,1127,407,208,91,411,616,68.0,100.4,0.376,0.406,0.518,47.6,53.8,9.2,7.0,0.474,15.7,31.5,0.273,NA,NA,NA
South Dakota,30,12,18,0.4,-7.07,-0.81,6,8,10,3,2,13,2084,2152,1205,741,1688,0.439,220,574,0.383,450,624,0.721,301,1003,390,185,98,329,534,66.9,106.9,0.37,0.34,0.542,50.5,52.6,9.2,9.1,0.504,14.2,29.5,0.267,NA,NA,NA
South Florida,32,12,20,0.375,-0.52,4.6,3,15,7,10,5,7,2100,2264,1295,809,1831,0.442,203,549,0.37,443,621,0.713,358,1124,422,213,148,375,612,66.2,105.6,0.339,0.3,0.532,50.0,52.2,9.9,10.9,0.497,15.0,31.8,0.242,NA,NA,NA
Southeast Missouri State,32,18,14,0.563,-5.49,-6.59,8,8,9,4,5,9,2654,2514,1297,839,1882,0.446,244,654,0.373,591,801,0.738,331,1063,429,216,73,388,626,71.8,108.0,0.426,0.348,0.556,47.2,51.1,9.3,5.5,0.511,14.6,28.5,0.314,NA,NA,NA
Southeastern Louisiana,30,12,18,0.4,-13.06,-7.67,7,11,8,5,4,11,2085,2172,1210,756,1678,0.451,173,507,0.341,487,721,0.675,344,1088,402,163,104,329,557,66.7,107.7,0.43,0.302,0.537,53.2,53.2,8.1,9.9,0.502,14.0,32.9,0.29,NA,NA,NA
SIU Edwardsville,31,11,20,0.355,-10.61,-5.33,7,9,9,5,2,12,2264,2364,1245,851,1713,0.497,184,533,0.345,478,695,0.688,325,1054,446,207,94,433,582,69.1,109.9,0.406,0.311,0.579,52.3,52.4,9.6,8.4,0.55,17.5,32.8,0.279,NA,NA,NA
Southern Illinois,33,14,19,0.424,-0.46,0.23,9,9,9,5,3,11,2208,2208,1325,735,1678,0.438,223,665,0.335,515,721,0.714,331,1040,394,187,119,424,660,63.6,104.7,0.43,0.396,0.546,48.5,53.6,8.9,9.4,0.504,17.3,31.1,0.307,NA,NA,NA
Southern Mississippi,36,29,7,0.806,6.84,-0.08,13,3,15,0,10,6,2596,2280,1445,747,1754,0.426,263,773,0.34,523,803,0.651,341,1054,480,216,115,565,748,65.3,96.6,0.458,0.441,0.534,45.0,64.3,9.2,8.8,0.501,20.9,28.8,0.298,NA,NA,NA
Southern Utah,29,2,27,0.069,-19.9,-3.19,1,19,2,11,0,16,1710,2171,1165,702,1470,0.478,158,416,0.38,609,844,0.722,306,1040,331,199,86,321,539,65.1,114.6,0.574,0.283,0.58,55.7,47.2,10.5,8.1,0.531,14.6,34.0,0.414,NA,NA,NA
St. Francis (NY),32,18,14,0.563,-4.64,-5.9,9,7,10,3,7,11,2207,2139,1295,717,1748,0.41,154,463,0.333,551,755,0.73,331,1087,339,199,105,396,585,67.0,98.7,0.432,0.265,0.508,47.8,47.3,9.2,8.8,0.454,15.8,29.1,0.315,NA,NA,NA
Stetson,31,7,24,0.226,-15.81,-4.97,5,13,6,6,1,15,1916,2252,1248,786,1687,0.466,227,606,0.375,453,633,0.716,363,1125,437,208,115,377,569,64.1,112.7,0.375,0.359,0.566,54.9,55.6,10.4,10.6,0.533,15.9,36.5,0.269,NA,NA,NA
Tennessee-Martin,31,8,23,0.258,-13.45,-4.82,3,13,5,10,3,13,2304,2526,1240,872,1675,0.521,194,516,0.376,588,829,0.709,300,1129,526,189,136,437,628,71.2,114.4,0.495,0.308,0.611,53.5,60.3,8.6,11.0,0.579,17.4,32.2,0.351,NA,NA,NA
Tennessee State,30,5,25,0.167,-9.82,-1.99,4,12,3,10,2,13,2061,2265,1205,744,1606,0.463,184,545,0.338,593,823,0.721,319,1029,373,172,116,335,588,66.8,112.5,0.512,0.339,0.567,50.5,50.1,8.5,10.1,0.521,14.4,32.5,0.369,NA,NA,NA
Tennessee Tech,33,17,16,0.515,-8.09,-4.57,9,7,10,4,6,9,2376,2376,1319,776,1727,0.449,189,538,0.351,635,895,0.709,347,1068,396,242,86,470,651,69.2,104.1,0.518,0.312,0.552,47.7,51.0,10.6,6.9,0.504,17.9,30.8,0.368,NA,NA,NA
Texas A&M-Corpus Christi,34,18,16,0.529,-6.41,-6.69,14,4,10,7,8,8,2350,2312,1365,779,1759,0.443,201,611,0.329,553,804,0.688,363,1059,430,192,140,404,678,64.0,106.0,0.457,0.347,0.54,48.3,55.2,8.8,10.3,0.5,15.9,32.0,0.314,NA,NA,NA
UT Arlington,32,15,17,0.469,-4.92,-0.92,9,9,9,5,5,11,2443,2488,1304,834,1898,0.439,289,776,0.372,531,793,0.67,370,1171,448,202,115,392,638,70.4,108.4,0.418,0.409,0.547,49.7,53.7,8.8,10.3,0.516,14.7,31.3,0.28,NA,NA,NA
UTEP,34,23,11,0.676,4.39,0.05,12,4,14,6,8,2,2347,2152,1370,738,1929,0.383,201,680,0.296,475,719,0.661,439,1173,369,212,85,391,732,65.1,96.5,0.373,0.353,0.474,48.8,50.0,9.5,6.8,0.435,14.7,33.2,0.246,NA,NA,NA
Texas-Rio Grande Valley,32,9,23,0.281,-10.65,-4.42,5,11,3,10,5,11,2101,2262,1305,755,1701,0.444,203,622,0.326,549,801,0.685,366,1207,455,189,117,463,587,66.9,103.7,0.471,0.366,0.543,53.3,60.3,8.7,9.2,0.504,18.2,34.0,0.323,NA,NA,NA
UTSA,30,8,22,0.267,-11.1,-1.03,4,12,7,9,1,12,2066,2304,1205,787,1675,0.47,239,644,0.371,491,734,0.669,327,1001,443,221,136,356,651,68.2,112.2,0.438,0.384,0.569,49.1,56.3,10.8,13.6,0.541,15.0,32.5,0.293,NA,NA,NA
Texas State,31,8,23,0.258,-7.74,-1.4,4,14,5,9,1,13,1903,2047,1245,692,1546,0.448,206,520,0.396,457,647,0.706,269,958,346,204,99,381,512,63.3,103.9,0.418,0.336,0.552,48.8,50.0,10.4,8.8,0.514,17.1,28.0,0.296,NA,NA,NA
Toledo,34,27,7,0.794,3.3,-1.46,14,4,15,0,9,6,2694,2490,1370,897,1944,0.461,232,659,0.352,464,666,0.697,364,1138,453,185,128,464,726,68.6,105.9,0.343,0.339,0.551,48.3,50.5,7.9,8.9,0.521,17.0,31.4,0.239,NA,NA,NA
Towson,36,25,11,0.694,0.55,-3.06,13,3,15,1,9,8,2633,2477,1445,857,2114,0.405,211,671,0.314,550,805,0.683,441,1207,418,182,133,308,780,65.5,104.7,0.381,0.317,0.496,46.4,48.8,7.7,10.1,0.455,11.0,31.4,0.26,NA,NA,NA
Tulane,34,17,17,0.5,-7.89,-1.73,8,8,12,7,4,6,2164,2357,1365,815,1839,0.443,234,665,0.352,493,729,0.676,369,1152,481,225,118,360,688,63.5,108.8,0.396,0.362,0.539,50.1,59.0,10.4,10.8,0.507,14.1,31.7,0.268,NA,NA,NA
Utah Valley,32,20,12,0.625,-4.42,-3.65,13,3,13,2,6,9,2161,2093,1285,757,1747,0.433,184,573,0.321,395,614,0.643,319,1048,368,192,114,335,589,63.8,102.1,0.351,0.328,0.513,49.1,48.6,9.4,10.6,0.486,14.1,28.7,0.226,NA,NA,NA
VMI,35,22,13,0.629,-5.53,-6.33,11,5,14,3,7,9,3089,2891,1430,1043,2377,0.439,220,653,0.337,585,827,0.707,507,1484,476,197,136,451,676,75.8,106.6,0.348,0.275,0.522,50.5,45.6,7.3,9.2,0.485,14.0,34.8,0.246,NA,NA,NA
Wagner,31,19,12,0.613,-3.83,-6.73,12,4,10,3,8,7,2217,2122,1250,698,1783,0.391,172,574,0.3,554,779,0.711,380,1146,317,196,125,406,571,69.5,97.7,0.437,0.322,0.493,48.4,45.4,9.0,9.3,0.44,15.9,31.7,0.311,NA,NA,NA
Washington State,31,10,21,0.323,1.34,7.24,3,15,7,8,1,10,1934,2081,1250,709,1570,0.452,188,511,0.368,475,695,0.683,268,1041,354,175,83,343,549,63.0,105.7,0.443,0.325,0.548,50.6,49.9,8.9,9.0,0.511,15.3,27.5,0.303,NA,NA,NA
Western Carolina,34,19,15,0.559,-6.75,-6.43,10,6,11,2,5,11,2524,2469,1381,799,1781,0.449,189,566,0.334,682,970,0.703,359,1173,395,204,89,468,628,68.1,105.0,0.545,0.318,0.551,48.9,49.4,8.7,6.7,0.502,17.3,31.9,0.383,NA,NA,NA
Western Illinois,30,10,20,0.333,-7.55,-2.74,4,10,7,5,1,13,1838,1880,1210,625,1481,0.422,163,487,0.335,467,653,0.715,263,930,341,213,87,367,521,62.5,99.4,0.441,0.329,0.525,50.4,54.6,11.3,8.3,0.477,17.0,28.0,0.315,NA,NA,NA
Western Kentucky,32,20,12,0.625,-1.47,-1.34,12,6,13,4,7,7,2196,2162,1295,735,1701,0.432,180,512,0.352,512,715,0.716,302,1061,340,220,140,417,629,66.6,100.2,0.42,0.301,0.53,47.5,46.3,10.2,13.1,0.485,17.0,28.2,0.301,NA,NA,NA
William & Mary,32,20,12,0.625,-1.48,-2.29,10,6,10,4,8,6,2340,2281,1285,835,1819,0.459,224,598,0.375,387,538,0.719,323,1082,387,186,100,330,575,64.7,109.8,0.296,0.329,0.55,52.1,46.3,9.0,10.3,0.521,13.7,30.3,0.213,NA,NA,NA
Youngstown State,32,15,17,0.469,-2.3,-1.26,6,10,11,4,2,13,2461,2370,1305,817,1799,0.454,209,592,0.353,527,734,0.718,312,1094,447,191,75,423,622,68.8,105.6,0.408,0.329,0.552,50.7,54.7,8.5,6.8,0.512,16.5,28.9,0.293,NA,NA,NA
