School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Michigan State,39,32,7,0.821,24.93,12.34,16,4,15,1,8,4,3025,2534,1570,905,2378,0.381,280,885,0.316,444,654,0.679,404,1238,470,243,117,398,694,68.1,94.8,0.275,0.372,0.471,43.9,51.9,9.1,8.4,0.439,12.9,25.7,0.187,2.0,F4,EAST
Michigan,37,30,7,0.811,21.82,10.55,15,5,17,1,7,4,2575,2158,1480,823,2073,0.397,181,623,0.291,331,499,0.663,320,1273,377,147,121,434,557,65.4,89.2,0.241,0.301,0.467,49.3,45.8,6.1,9.6,0.441,15.8,24.1,0.16,2.0,S16,WEST
Middle Tennessee,32,11,21,0.344,-6.09,1.44,8,10,9,5,2,11,2141,2313,1280,807,1869,0.432,259,755,0.343,440,621,0.709,311,1118,424,245,104,394,508,70.3,102.9,0.332,0.404,0.534,47.7,52.5,10.9,8.6,0.501,15.4,26.9,0.235,,,
Milwaukee,31,9,22,0.29,-8.9,-2.5,4,14,6,8,3,12,2146,2315,1245,796,1812,0.439,276,817,0.338,447,638,0.701,305,1125,426,179,107,326,481,68.9,107.9,0.352,0.451,0.547,50.7,53.5,8.3,9.5,0.515,13.4,27.5,0.247,,,
Minnesota,36,22,14,0.611,12.52,11.27,9,11,14,3,2,9,2543,2498,1445,922,2107,0.438,243,714,0.34,411,594,0.692,353,1252,468,209,156,412,693,67.9,101.8,0.282,0.339,0.523,48.8,50.8,8.5,10.9,0.495,14.7,27.9,0.195,10.0,R32,EAST
Mississippi State,34,23,11,0.676,15.96,9.07,10,8,14,3,5,5,2628,2394,1370,848,1937,0.438,253,708,0.357,445,622,0.715,342,1086,429,199,122,458,559,68.6,102.0,0.321,0.366,0.536,47.2,50.6,8.5,10.1,0.503,17.0,29.4,0.23,5.0,R64,EAST
Mississippi,33,20,13,0.606,12.32,8.13,10,8,11,5,6,5,2485,2347,1325,832,1869,0.445,241,644,0.374,442,627,0.705,332,1080,459,203,112,471,563,69.2,102.4,0.335,0.345,0.542,48.9,55.2,8.9,9.8,0.51,17.9,29.2,0.236,8.0,R64,SOUTH
Missouri,32,15,17,0.469,8.6,9.16,5,13,9,7,2,8,2150,2168,1290,738,1719,0.429,223,700,0.319,469,654,0.717,271,1011,370,193,117,386,568,66.1,101.7,0.38,0.407,0.534,47.2,50.1,9.1,11.3,0.494,16.0,25.7,0.273,,,
Montana,35,26,9,0.743,1.5,-5.05,16,4,12,2,9,5,2665,2397,1405,823,1906,0.432,236,696,0.339,515,687,0.75,286,1094,373,195,97,472,612,68.6,99.5,0.36,0.365,0.537,48.2,45.3,8.1,8.0,0.494,17.5,24.5,0.27,15.0,R64,WEST
Morehead State,33,13,20,0.394,-7.73,-1.76,8,10,7,7,4,11,2431,2543,1335,924,2029,0.455,273,759,0.36,422,569,0.742,361,1236,463,196,157,424,642,70.6,108.0,0.28,0.374,0.553,51.2,50.1,8.3,12.8,0.523,15.6,30.6,0.208,,,
Mount St. Mary's,31,9,22,0.29,-14.57,-6.02,6,12,4,9,5,13,2092,2286,1240,802,1804,0.445,247,701,0.352,435,604,0.72,331,1148,438,192,98,393,551,69.5,106.1,0.335,0.389,0.547,52.6,54.6,8.9,9.5,0.513,15.8,30.8,0.241,,,
Murray State,33,28,5,0.848,8.96,-3.11,16,2,15,1,10,3,2727,2255,1320,827,2014,0.411,204,713,0.286,397,552,0.719,376,1145,374,199,117,464,584,71.8,95.1,0.274,0.354,0.495,47.9,45.2,8.4,9.2,0.461,16.9,29.6,0.197,12.0,R32,WEST
Nebraska,36,19,17,0.528,14.85,11.31,6,14,13,5,2,10,2586,2421,1445,875,2080,0.421,237,714,0.332,434,613,0.708,413,1358,425,173,132,470,629,67.2,99.7,0.295,0.343,0.511,51.5,48.6,7.1,9.9,0.478,16.5,31.5,0.209,,,
Nevada,34,29,5,0.853,16.0,2.68,15,3,15,0,9,3,2723,2270,1360,815,1984,0.411,263,791,0.332,375,555,0.676,312,1186,421,158,85,461,717,70.7,94.4,0.28,0.399,0.505,48.2,51.7,6.6,7.4,0.477,17.0,24.7,0.189,7.0,R64,WEST
New Mexico State,35,30,5,0.857,10.05,-2.38,15,1,16,1,10,1,2734,2259,1405,789,1882,0.419,252,755,0.334,429,611,0.702,236,1003,309,174,66,460,715,68.3,94.1,0.325,0.401,0.52,42.8,39.2,7.2,5.9,0.486,17.5,20.8,0.228,12.0,R64,MIDWEST
New Mexico,32,14,18,0.438,-0.55,1.61,7,11,9,7,4,9,2443,2454,1280,869,1925,0.451,230,648,0.355,486,708,0.686,319,1191,489,223,105,438,653,74.5,103.0,0.368,0.337,0.543,49.8,56.3,9.4,9.7,0.511,16.2,27.3,0.252,,,
New Orleans,33,19,14,0.576,-8.88,-6.47,12,6,12,4,5,9,2384,2325,1345,815,1860,0.438,202,631,0.32,493,699,0.705,377,1180,443,262,139,577,599,71.1,97.3,0.376,0.339,0.53,50.3,54.4,11.0,10.1,0.492,20.8,32.8,0.265,,,
Norfolk State,36,22,14,0.611,-8.04,-8.74,14,2,11,2,9,8,2652,2503,1460,831,2033,0.409,279,849,0.329,562,837,0.671,372,1308,474,175,118,562,683,71.8,95.6,0.412,0.418,0.515,49.8,57.0,6.7,9.0,0.477,18.8,28.1,0.276,,,
UNC Asheville,31,4,27,0.129,-19.81,-2.35,2,14,3,10,1,15,1857,2313,1245,810,1702,0.476,271,743,0.365,422,593,0.712,346,1073,536,211,104,366,462,64.2,115.8,0.348,0.437,0.583,53.5,66.2,10.6,11.1,0.556,15.6,35.3,0.248,,,
North Carolina Central,34,18,16,0.529,-11.53,-11.24,10,6,10,2,4,12,2429,2266,1365,831,1911,0.435,213,672,0.317,391,582,0.672,308,1045,442,198,123,450,550,68.5,97.0,0.305,0.352,0.518,45.2,53.2,8.5,10.0,0.491,17.1,26.2,0.205,16.0,R68,EAST
UNC Greensboro,36,29,7,0.806,4.08,-0.9,15,3,15,2,11,4,2738,2443,1445,867,1981,0.438,265,766,0.346,444,628,0.707,348,1218,409,206,105,592,635,69.9,96.8,0.317,0.387,0.536,49.3,47.2,8.2,7.7,0.505,20.6,29.0,0.224,,,
NC State,36,24,12,0.667,14.94,6.22,9,9,17,5,4,6,2882,2568,1450,898,2037,0.441,216,699,0.309,556,790,0.704,362,1232,468,224,151,559,628,71.8,98.7,0.388,0.343,0.532,47.0,52.1,8.6,10.1,0.494,18.8,28.6,0.273,,,
UNC Wilmington,33,10,23,0.303,-8.1,-2.04,5,13,5,9,2,12,2515,2670,1335,938,1984,0.473,330,854,0.386,464,634,0.732,293,1109,455,206,76,342,594,70.2,113.9,0.32,0.43,0.584,47.6,48.5,8.8,6.1,0.556,13.0,26.0,0.234,,,
North Carolina,36,29,7,0.806,23.94,11.35,16,2,14,2,11,1,3089,2636,1445,935,2248,0.416,330,985,0.335,434,639,0.679,321,1216,507,242,170,501,630,75.9,96.1,0.284,0.438,0.517,43.4,54.2,8.8,11.0,0.489,16.4,22.4,0.193,1.0,S16,MIDWEST
North Dakota State,35,19,16,0.543,-4.01,-2.07,9,7,10,3,4,9,2556,2541,1410,942,2043,0.461,261,721,0.362,396,529,0.749,284,1164,426,181,95,343,581,66.8,107.9,0.259,0.353,0.554,51.3,45.2,7.7,9.4,0.525,13.0,24.5,0.194,16.0,R64,EAST
North Dakota,30,12,18,0.4,-8.78,-3.55,6,10,8,6,4,11,2220,2196,1200,806,1783,0.452,204,599,0.341,380,489,0.777,254,1054,348,211,65,382,495,71.5,102.4,0.274,0.336,0.545,51.1,43.2,9.8,5.8,0.509,15.9,24.7,0.213,,,
North Florida,33,16,17,0.485,-3.47,-0.7,9,7,10,3,5,13,2485,2531,1325,939,2161,0.435,214,631,0.339,439,628,0.699,425,1261,525,304,105,428,523,74.0,103.2,0.291,0.292,0.515,50.2,55.9,12.4,9.4,0.484,14.8,32.3,0.203,,,
North Texas,33,21,12,0.636,-0.25,-3.48,8,10,12,4,6,7,2302,2077,1325,718,1766,0.407,205,654,0.313,436,653,0.668,295,1095,352,215,132,451,531,67.5,92.9,0.37,0.37,0.5,46.8,49.0,9.6,12.3,0.465,17.8,25.2,0.247,,,
Northeastern,34,23,11,0.676,3.95,-0.7,14,4,11,2,8,6,2564,2406,1385,889,1931,0.46,234,694,0.337,394,536,0.735,272,1090,403,185,73,383,596,66.3,104.8,0.278,0.359,0.55,50.3,45.3,8.1,7.4,0.521,14.9,24.5,0.204,13.0,R64,MIDWEST
Northern Iowa,34,16,18,0.471,-1.54,0.62,9,9,9,5,3,9,2215,2230,1360,793,1803,0.44,233,691,0.337,411,571,0.72,244,1115,388,221,82,412,546,65.8,99.6,0.317,0.383,0.538,50.0,48.9,9.9,7.8,0.504,16.6,22.2,0.228,,,
Northern Kentucky,35,26,9,0.743,4.67,-2.39,13,5,17,1,7,7,2747,2410,1410,834,1987,0.42,244,778,0.314,498,692,0.72,317,1141,428,206,133,466,630,70.0,97.7,0.348,0.392,0.52,46.8,51.3,8.4,11.1,0.481,16.8,25.3,0.251,14.0,R64,WEST
Northwestern,32,13,19,0.406,9.97,9.16,4,16,10,8,1,9,2108,2082,1290,743,1770,0.42,166,567,0.293,430,602,0.714,289,1157,420,184,104,385,547,66.8,96.6,0.34,0.32,0.506,51.6,56.5,8.5,9.6,0.467,15.8,26.3,0.243,,,
Notre Dame,33,14,19,0.424,7.97,8.28,3,15,11,8,1,9,2266,2276,1320,861,2006,0.429,244,737,0.331,310,438,0.708,379,1287,423,163,95,359,530,66.4,103.8,0.218,0.367,0.514,51.6,49.1,7.4,8.6,0.49,14.0,31.1,0.155,,,
Ohio State,35,20,15,0.571,13.89,11.0,8,12,12,6,4,7,2419,2318,1405,814,1929,0.422,236,722,0.327,454,613,0.741,308,1170,408,218,107,425,651,66.7,98.9,0.318,0.374,0.522,49.1,50.1,9.3,9.2,0.483,16.1,25.8,0.235,11.0,R32,MIDWEST
Ohio,31,14,17,0.452,-1.84,3.16,6,12,11,5,3,10,2174,2288,1255,812,1861,0.436,260,727,0.358,404,572,0.706,300,1114,417,238,73,416,558,71.5,102.0,0.307,0.391,0.536,49.2,51.4,10.6,6.1,0.506,16.3,26.8,0.217,,,
Oklahoma State,32,12,20,0.375,8.09,11.53,5,13,8,7,2,10,2178,2288,1285,789,1843,0.428,276,780,0.354,434,580,0.748,332,1154,435,188,108,379,525,67.1,106.1,0.315,0.423,0.54,51.4,55.1,8.7,10.4,0.503,15.2,29.4,0.235,,,
Oklahoma,34,20,14,0.588,15.3,12.21,7,11,11,4,5,7,2423,2318,1365,852,2096,0.406,288,865,0.333,326,485,0.672,368,1253,424,225,125,408,586,69.3,98.0,0.231,0.413,0.498,49.8,49.8,9.5,9.5,0.475,14.9,27.8,0.156,9.0,R32,SOUTH
Old Dominion,35,26,9,0.743,3.74,-1.18,13,5,14,2,8,4,2300,2128,1400,737,1887,0.391,248,765,0.324,408,612,0.667,305,1201,390,169,86,424,573,65.6,92.7,0.324,0.405,0.489,46.8,52.9,7.4,6.8,0.456,16.3,24.4,0.216,14.0,R64,SOUTH
Oral Roberts,32,11,21,0.344,-9.34,-1.91,7,9,7,6,3,13,2314,2483,1285,868,1886,0.46,285,749,0.381,462,617,0.749,285,1056,491,218,90,327,476,69.1,111.8,0.327,0.397,0.57,47.9,56.6,9.8,7.9,0.536,13.0,26.0,0.245,,,
Oregon State,31,18,13,0.581,7.84,4.29,10,8,10,5,6,5,2275,2165,1250,762,1764,0.432,246,660,0.373,395,591,0.668,317,1019,398,188,84,370,601,67.2,103.0,0.335,0.374,0.529,48.3,52.2,8.9,7.7,0.502,15.3,28.9,0.224,,,
Oregon,38,25,13,0.658,13.95,6.13,10,8,13,4,5,7,2661,2364,1530,807,2027,0.398,267,921,0.29,483,688,0.702,371,1250,445,197,103,523,629,65.5,94.4,0.339,0.454,0.502,48.9,55.1,7.9,8.0,0.464,18.2,28.2,0.238,12.0,S16,SOUTH
Pennsylvania,31,19,12,0.613,2.04,-0.76,7,7,10,4,8,5,2250,2117,1265,796,1841,0.432,202,603,0.335,323,472,0.684,287,1110,322,200,87,417,543,69.1,96.8,0.256,0.328,0.513,50.2,40.5,9.1,8.6,0.487,16.8,25.7,0.175,,,
Pittsburgh,33,14,19,0.424,7.88,6.69,3,15,11,7,0,11,2306,2267,1330,779,1905,0.409,260,773,0.336,449,627,0.716,402,1213,458,217,175,484,658,68.6,99.4,0.329,0.406,0.515,50.0,58.8,9.5,15.1,0.477,18.0,32.7,0.236,,,
Prairie View,35,22,13,0.629,-7.29,-9.17,17,1,11,0,9,12,2627,2547,1400,863,1887,0.457,215,679,0.317,606,875,0.693,393,1316,445,174,152,637,758,72.5,100.4,0.464,0.36,0.553,53.3,51.6,6.9,11.2,0.514,21.7,34.1,0.321,16.0,R68,WEST
Princeton,28,16,12,0.571,-3.43,-0.89,8,6,7,5,8,6,1948,1951,1135,708,1640,0.432,192,593,0.324,343,472,0.727,239,1001,307,184,113,348,459,69.8,98.5,0.288,0.362,0.523,49.6,43.4,9.3,11.4,0.49,15.7,24.3,0.209,,,
Providence,34,18,16,0.529,8.29,6.71,7,11,11,7,5,6,2428,2374,1385,834,1927,0.433,246,721,0.341,460,632,0.728,326,1187,425,233,108,480,673,68.8,99.6,0.328,0.374,0.533,48.9,51.0,9.8,8.4,0.497,17.7,27.9,0.239,,,
Purdue,36,26,10,0.722,21.4,11.99,16,4,15,0,6,6,2760,2421,1460,831,1997,0.416,295,862,0.342,464,634,0.732,331,1155,445,179,135,448,614,66.1,100.4,0.317,0.432,0.527,46.3,53.5,7.4,11.6,0.49,16.3,26.5,0.232,3.0,E8,SOUTH
Radford,33,22,11,0.667,1.28,-1.95,12,4,11,3,9,7,2440,2247,1330,788,1814,0.434,275,811,0.339,396,544,0.728,264,1050,395,149,104,405,531,66.5,101.7,0.3,0.447,0.542,47.3,50.1,6.7,8.8,0.51,16.3,24.0,0.218,,,
Rhode Island,33,18,15,0.545,2.83,1.19,9,9,9,5,5,7,2293,2239,1335,774,1818,0.426,221,685,0.323,470,649,0.724,312,1140,407,191,115,458,608,68.2,98.4,0.357,0.377,0.527,48.8,52.6,8.4,8.9,0.487,17.7,27.6,0.259,,,
Robert Morris,35,18,17,0.514,-9.41,-7.62,11,7,13,4,5,13,2448,2403,1420,820,1832,0.448,237,696,0.341,526,711,0.74,300,1155,406,224,102,544,637,68.2,99.3,0.388,0.38,0.554,49.5,49.5,9.3,8.5,0.512,20.0,27.1,0.287,,,
Rutgers,31,14,17,0.452,8.89,9.76,7,13,10,7,4,9,2105,2132,1250,755,1776,0.425,239,677,0.353,383,576,0.665,303,1082,386,203,109,371,561,68.1,100.2,0.324,0.381,0.52,47.2,51.1,9.5,8.9,0.492,15.3,27.0,0.216,,,
Saint Joseph's,33,14,19,0.424,-0.43,1.66,6,12,10,5,2,11,2328,2397,1325,852,1948,0.437,309,859,0.36,384,528,0.727,282,1225,504,166,79,357,539,68.8,105.2,0.271,0.441,0.545,51.7,59.2,7.3,7.4,0.517,14.0,24.1,0.197,,,
Saint Louis,36,23,13,0.639,5.06,2.23,10,8,15,2,4,8,2399,2297,1440,798,1948,0.41,230,732,0.314,471,652,0.722,305,1191,437,216,139,466,674,67.0,95.2,0.335,0.376,0.509,45.5,54.8,9.0,10.1,0.469,17.1,24.6,0.242,13.0,R64,EAST
Saint Mary's (CA),34,22,12,0.647,12.58,4.4,11,5,14,3,5,5,2463,2185,1365,803,1834,0.438,186,580,0.321,393,534,0.736,251,991,346,167,114,358,536,64.3,99.5,0.291,0.316,0.523,45.6,43.1,7.6,9.2,0.489,14.6,22.8,0.214,11.0,R64,SOUTH
San Diego State,34,21,13,0.618,5.29,2.47,11,7,14,3,4,7,2437,2291,1360,792,1934,0.41,263,812,0.324,444,639,0.695,340,1171,429,199,91,444,649,68.9,97.9,0.33,0.42,0.512,48.8,54.2,8.5,7.5,0.478,16.6,27.8,0.23,,,
Seton Hall,34,20,14,0.588,10.25,8.34,9,9,11,4,3,8,2508,2443,1375,845,1974,0.428,270,793,0.34,481,648,0.742,352,1212,449,195,150,477,621,70.1,101.4,0.328,0.402,0.535,50.0,53.1,8.1,11.7,0.496,17.3,29.2,0.244,10.0,R64,MIDWEST
South Carolina,32,16,16,0.5,8.34,9.63,11,7,11,6,4,8,2327,2316,1285,771,1823,0.423,245,720,0.34,529,715,0.74,352,1165,389,216,127,476,623,71.2,101.3,0.392,0.395,0.535,50.1,50.5,9.4,10.2,0.49,18.0,31.2,0.29,,,
South Dakota State,33,24,9,0.727,5.92,-4.74,14,2,14,1,7,6,2789,2425,1320,871,2078,0.419,341,992,0.344,342,499,0.685,295,1104,421,181,101,382,610,72.8,100.9,0.24,0.477,0.524,46.7,48.3,7.5,8.7,0.501,14.2,22.6,0.165,,,
Southern California,33,16,17,0.485,8.23,4.96,8,10,12,5,2,9,2518,2410,1340,866,2032,0.426,263,787,0.334,415,610,0.68,368,1249,476,192,99,431,570,71.0,101.3,0.3,0.387,0.519,51.3,55.0,8.1,7.6,0.491,15.7,29.9,0.204,,,
Southern Methodist,32,15,17,0.469,5.81,4.12,6,12,10,8,3,7,2303,2249,1280,793,1853,0.428,267,761,0.351,396,547,0.724,343,1097,493,155,86,370,500,66.5,105.6,0.295,0.411,0.532,49.1,62.2,7.3,7.7,0.5,14.9,30.8,0.214,,,
Southern,32,7,25,0.219,-16.79,-7.37,6,12,6,5,1,18,2077,2360,1285,792,1648,0.481,219,591,0.371,557,807,0.69,317,1067,410,203,106,489,565,68.3,107.5,0.49,0.359,0.581,52.1,51.8,9.2,9.1,0.547,19.4,32.2,0.338,,,
St. Bonaventure,34,18,16,0.529,3.34,0.25,12,6,9,5,6,7,2250,2145,1385,750,1864,0.402,259,802,0.323,386,587,0.658,336,1154,386,196,97,446,541,65.1,95.1,0.315,0.43,0.501,49.4,51.5,8.7,7.6,0.472,17.2,28.3,0.207,,,
St. John's (NY),34,21,13,0.618,7.88,5.5,8,10,11,4,4,7,2623,2542,1375,853,1961,0.435,283,828,0.342,553,779,0.71,353,1323,462,176,82,529,579,72.6,101.8,0.397,0.422,0.545,54.2,54.2,7.0,6.4,0.507,18.5,29.2,0.282,11.0,R68,WEST
Stanford,31,15,16,0.484,6.03,5.13,8,10,10,4,4,9,2255,2227,1245,814,1886,0.432,178,515,0.346,421,620,0.679,326,1084,333,200,99,384,605,71.8,99.6,0.329,0.273,0.511,48.6,40.9,8.9,8.8,0.479,15.0,28.3,0.223,,,
Stephen F. Austin,30,14,16,0.467,-10.99,-5.92,7,11,10,6,3,9,2105,2161,1210,735,1688,0.435,271,741,0.366,420,594,0.707,330,1050,472,204,86,471,551,69.8,102.3,0.352,0.439,0.548,51.0,64.2,9.7,7.8,0.516,19.3,32.2,0.249,,,
Stony Brook,33,24,9,0.727,-2.1,-6.48,12,4,10,4,13,4,2364,2188,1335,746,1889,0.395,238,793,0.3,458,681,0.673,322,1140,388,210,130,439,629,69.9,93.8,0.361,0.42,0.494,45.8,52.0,9.0,10.6,0.458,16.6,25.6,0.242,,,
Syracuse,34,20,14,0.588,13.73,10.09,10,8,13,6,6,4,2370,2246,1365,746,1859,0.401,294,894,0.329,460,637,0.722,405,1253,506,225,107,528,626,67.2,98.0,0.343,0.481,0.52,51.6,67.8,9.8,9.9,0.48,19.6,33.3,0.247,8.0,R64,WEST
Temple,33,23,10,0.697,8.17,4.93,13,5,13,2,8,5,2465,2358,1340,841,1897,0.443,239,727,0.329,437,643,0.68,325,1222,421,182,85,485,550,70.5,99.9,0.339,0.383,0.535,51.8,50.1,7.7,6.8,0.506,18.0,28.4,0.23,11.0,R68,EAST
Tennessee,37,31,6,0.838,21.55,10.16,15,3,18,0,7,3,3035,2580,1505,888,2199,0.404,311,893,0.348,493,755,0.653,421,1270,455,230,95,472,694,69.4,98.7,0.343,0.406,0.504,47.7,51.2,8.8,6.3,0.475,15.6,29.4,0.224,2.0,S16,SOUTH
Texas A&M,32,14,18,0.438,7.21,8.59,6,12,9,8,3,7,2253,2297,1280,828,1960,0.422,278,839,0.331,363,529,0.686,395,1160,483,229,149,410,561,69.4,103.5,0.27,0.428,0.519,49.3,58.3,10.3,12.6,0.493,15.6,32.4,0.185,,,
TCU,37,23,14,0.622,13.81,9.6,7,11,15,5,3,7,2730,2574,1500,948,2209,0.429,242,795,0.304,436,612,0.712,376,1259,567,223,143,484,597,69.4,98.9,0.277,0.36,0.515,48.3,59.8,8.6,10.6,0.484,16.2,28.3,0.197,,,
Texas Southern,38,24,14,0.632,-5.55,-6.99,14,4,10,2,13,11,3102,3008,1550,1101,2440,0.451,303,870,0.348,503,772,0.652,450,1460,605,279,137,589,798,76.3,101.7,0.316,0.357,0.536,49.3,55.0,9.4,9.0,0.513,17.3,30.3,0.206,,,
Texas Tech,38,31,7,0.816,22.79,9.53,14,4,17,1,6,3,2765,2261,1530,751,2027,0.37,243,816,0.298,516,743,0.694,373,1254,372,237,94,586,706,67.6,87.4,0.367,0.403,0.475,49.2,49.5,9.2,7.0,0.43,19.8,27.5,0.255,3.0,2ND,WEST
Texas,37,21,16,0.568,16.06,11.46,8,10,15,6,2,8,2628,2458,1495,882,2084,0.423,264,746,0.354,430,618,0.696,374,1302,423,188,122,469,610,66.4,99.0,0.297,0.358,0.517,50.7,48.0,7.6,10.1,0.487,16.5,29.2,0.206,,,
Troy,30,12,18,0.4,-6.12,-1.01,5,13,8,8,4,10,2179,2242,1210,795,1775,0.448,253,674,0.375,399,569,0.701,323,1070,389,183,59,375,501,69.6,106.6,0.321,0.38,0.548,51.2,48.9,8.7,5.8,0.519,15.5,30.3,0.225,,,
Tulsa,32,18,14,0.563,4.65,3.86,8,10,14,3,3,8,2296,2271,1290,793,1934,0.41,279,851,0.328,406,587,0.692,356,1180,442,215,100,395,626,69.9,100.8,0.304,0.44,0.513,51.3,55.7,9.5,9.3,0.482,15.1,28.8,0.21,,,
UCLA,33,17,16,0.515,7.17,6.78,9,9,13,5,3,7,2580,2567,1335,918,2165,0.424,311,897,0.347,420,598,0.702,364,1219,555,232,111,368,646,73.7,104.4,0.276,0.414,0.524,47.2,60.5,9.4,8.6,0.496,13.1,27.1,0.194,,,
Utah State,35,28,7,0.8,11.98,0.89,15,3,14,1,9,4,2753,2349,1410,790,2008,0.393,282,800,0.353,487,682,0.714,293,1096,403,215,120,432,684,70.0,95.2,0.34,0.398,0.504,43.8,51.0,8.7,9.5,0.464,15.6,22.2,0.243,8.0,R64,MIDWEST
Utah,31,17,14,0.548,6.13,5.1,11,7,10,5,6,5,2343,2311,1245,827,1805,0.458,234,657,0.356,423,586,0.722,287,1001,395,183,123,309,579,67.9,109.4,0.325,0.364,0.555,47.7,47.8,8.7,13.2,0.523,12.9,26.9,0.234,,,
Valparaiso,33,15,18,0.455,-3.38,-1.0,7,11,8,7,5,8,2205,2187,1335,788,1822,0.432,214,645,0.332,397,564,0.704,286,1079,399,226,95,420,555,66.4,98.6,0.31,0.354,0.523,49.2,50.6,10.2,7.9,0.491,16.7,25.8,0.218,,,
Vanderbilt,32,9,23,0.281,3.57,7.79,0,18,8,10,1,10,2180,2315,1285,816,1884,0.433,234,671,0.349,449,627,0.716,335,1136,385,209,114,362,597,68.9,104.6,0.333,0.356,0.531,49.9,47.2,9.4,11.3,0.495,14.2,29.2,0.238,,,
Vermont,34,27,7,0.794,4.88,-4.18,14,2,16,2,11,4,2508,2143,1370,768,1834,0.419,240,693,0.346,367,503,0.73,241,1050,353,187,94,439,657,66.5,94.2,0.274,0.378,0.517,46.8,46.0,8.2,8.3,0.484,17.5,21.3,0.2,13.0,R64,WEST
Villanova,36,26,10,0.722,14.33,7.97,13,5,13,2,5,6,2654,2425,1455,877,2012,0.436,274,799,0.343,397,567,0.7,334,1190,492,188,83,414,656,65.0,102.5,0.282,0.397,0.531,48.7,56.1,7.9,8.8,0.504,15.4,27.4,0.197,6.0,R32,SOUTH
Virginia Commonwealth,33,25,8,0.758,11.96,2.87,16,2,16,1,8,4,2344,2044,1330,706,1822,0.387,172,604,0.285,460,667,0.69,374,1171,358,212,87,535,640,69.0,89.1,0.366,0.332,0.478,49.2,50.7,9.2,7.9,0.435,20.0,30.6,0.252,8.0,R64,EAST
Virginia Tech,35,26,9,0.743,19.28,7.79,12,6,14,2,5,5,2574,2172,1410,758,1856,0.408,303,927,0.327,353,489,0.722,307,1058,428,176,107,491,575,64.4,95.6,0.263,0.499,0.52,48.1,56.5,7.7,10.0,0.49,19.0,27.0,0.19,4.0,S16,EAST
Virginia,38,35,3,0.921,25.46,10.15,16,2,15,1,10,1,2714,2132,1535,769,1995,0.385,245,848,0.289,349,524,0.666,323,1132,334,189,103,407,592,60.8,91.3,0.263,0.425,0.475,46.1,43.4,8.1,8.3,0.447,15.4,24.7,0.175,1.0,Champions,SOUTH
Wake Forest,31,11,20,0.355,1.21,8.47,4,14,8,8,1,10,2119,2344,1250,830,1788,0.464,246,721,0.341,438,630,0.695,288,1074,470,220,137,345,602,68.8,109.1,0.352,0.403,0.562,47.8,56.6,10.2,11.7,0.533,14.2,27.1,0.245,,,
Washington,36,27,9,0.75,12.01,7.01,15,3,15,1,7,4,2511,2331,1445,814,1958,0.416,231,691,0.334,472,665,0.71,418,1245,477,217,89,587,657,67.4,95.8,0.34,0.353,0.513,52.4,58.6,8.9,7.6,0.475,20.5,34.5,0.241,9.0,R32,MIDWEST
Weber State,33,18,15,0.545,-4.37,-6.12,11,9,10,5,5,7,2617,2454,1330,895,2090,0.428,215,684,0.314,449,642,0.699,333,1228,404,190,92,388,624,73.4,100.5,0.307,0.327,0.512,51.1,45.1,7.8,7.4,0.48,13.9,25.8,0.215,,,
West Virginia,36,15,21,0.417,6.94,10.57,4,14,11,7,0,10,2655,2786,1460,967,2109,0.459,276,763,0.362,576,801,0.719,362,1261,486,298,133,484,766,71.7,106.5,0.38,0.362,0.56,46.9,50.3,11.4,10.0,0.524,16.3,28.5,0.273,,,
Western Michigan,32,8,24,0.25,-6.26,1.48,2,16,5,9,2,14,2246,2439,1300,878,1964,0.447,278,759,0.366,405,581,0.697,322,1128,444,253,108,353,593,70.2,107.0,0.296,0.386,0.544,48.5,50.6,11.1,9.8,0.518,13.6,27.4,0.206,,,
Wichita State,37,22,15,0.595,7.72,5.91,10,8,10,4,7,7,2609,2542,1485,863,2082,0.415,256,776,0.33,560,808,0.693,349,1303,430,191,147,449,624,69.3,98.8,0.388,0.373,0.515,47.9,49.8,7.4,10.6,0.476,15.4,26.6,0.269,,,
Winthrop,30,18,12,0.6,-2.89,-3.74,10,6,11,3,7,8,2499,2358,1210,842,1945,0.433,266,792,0.336,408,571,0.715,295,1073,402,220,95,349,553,75.1,103.8,0.294,0.407,0.532,46.6,47.7,9.7,10.8,0.501,13.6,24.6,0.21,,,
Wisconsin,34,23,11,0.676,17.9,11.01,14,6,12,3,8,5,2333,2099,1385,774,1950,0.397,215,682,0.315,336,503,0.668,327,1207,352,176,138,387,591,64.8,93.5,0.258,0.35,0.479,50.2,45.5,7.8,10.8,0.452,15.0,26.3,0.172,5.0,R64,SOUTH
Wofford,35,30,5,0.857,13.92,0.8,18,0,15,1,11,3,2879,2295,1410,818,1924,0.425,248,773,0.321,411,585,0.703,271,1029,397,191,88,482,542,68.5,95.0,0.304,0.402,0.521,45.5,48.5,7.9,7.3,0.49,18.0,23.8,0.214,7.0,R32,MIDWEST
