School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
Abilene Christian,31.0,13.0,18.0,0.419,-13.93,-7.53,8.0,10.0,10.0,5.0,2.0,12.0,71.25806451612904,73.29032258064517,1250.0,24.870967741935484,54.96774193548387,0.452,6.741935483870968,18.387096774193548,0.367,14.774193548387096,21.06451612903226,0.701,23.29032258064516,8.67741935483871,31.967741935483872,13.612903225806452,7.516129032258065,2.5161290322580645,13.483870967741936,21.967741935483872,69.7,101.4,0.383,0.335,0.548,0.49,0.547,0.107,0.66,0.514,0.172,0.26,0.269,NA,NA,NA,2016
Air Force,32.0,14.0,18.0,0.438,-5.51,0.66,5.0,13.0,12.0,5.0,2.0,13.0,68.40625,72.8125,1300.0,23.5,54.9375,0.428,6.3125,18.625,0.339,15.09375,22.09375,0.683,25.6875,8.90625,34.59375,13.125,6.125,1.8125,13.21875,19.28125,68.9,97.7,0.402,0.339,0.523,0.483,0.5589999999999999,0.87,0.59,0.485,0.168,0.249,0.275,NA,NA,NA,2016
Akron,35.0,26.0,9.0,0.743,5.55,-1.24,13.0,5.0,15.0,0.0,6.0,8.0,76.62857142857143,68.02857142857142,1405.0,26.02857142857143,60.31428571428572,0.432,11.685714285714283,30.542857142857144,0.383,12.885714285714286,18.82857142857143,0.684,26.77142857142857,10.657142857142857,37.42857142857143,14.485714285714286,5.428571428571429,3.914285714285714,10.885714285714286,17.65714285714286,69.2,110.4,0.312,0.506,0.553,0.499,0.557,0.78,0.98,0.528,0.136,0.29,0.214,NA,NA,NA,2016
Alabama,33.0,18.0,15.0,0.545,7.14,8.62,8.0,10.0,10.0,4.0,5.0,8.0,66.45454545454545,67.93939393939394,1330.0,22.363636363636363,53.03030303030303,0.422,7.848484848484849,23.12121212121212,0.339,13.87878787878788,21.57575757575757,0.643,24.666666666666668,9.909090909090908,34.57575757575758,10.515151515151516,5.818181818181818,5.303030303030303,13.272727272727272,19.12121212121212,66.1,99.7,0.407,0.436,0.525,0.475,0.47,0.87,0.142,0.496,0.173,0.283,0.262,NA,NA,NA,2016
Alabama A&M,29.0,11.0,18.0,0.379,-13.47,-10.75,6.0,12.0,6.0,5.0,4.0,12.0,68.06896551724138,70.41379310344827,1175.0,23.48275862068965,56.27586206896552,0.417,6.0344827586206895,20.655172413793103,0.292,15.137931034482758,22.13793103448276,0.684,23.103448275862068,11.379310344827584,34.48275862068966,12.620689655172416,5.620689655172414,2.103448275862069,11.724137931034482,19.344827586206897,65.7,102.3,0.393,0.367,0.51,0.494,0.537,0.84,0.57,0.471,0.149,0.315,0.269,NA,NA,NA,2016
Alabama State,31.0,14.0,17.0,0.452,-13.11,-9.35,9.0,9.0,8.0,3.0,5.0,12.0,71.51612903225806,74.45161290322581,1260.0,25.41935483870968,61.87096774193548,0.411,6.935483870967742,20.870967741935484,0.332,13.741935483870968,20.096774193548388,0.684,24.580645161290324,12.612903225806452,37.193548387096776,12.0,5.838709677419355,3.4516129032258065,11.96774193548387,20.83870967741936,69.5,101.3,0.325,0.337,0.501,0.496,0.472,0.83,0.91,0.467,0.144,0.316,0.222,NA,NA,NA,2016
Albany (NY),33.0,24.0,9.0,0.727,0.93,-7.57,13.0,3.0,14.0,1.0,10.0,8.0,75.60606060606061,66.06060606060606,1335.0,25.69696969696969,56.06060606060606,0.458,5.696969696969697,17.78787878787879,0.32,18.51515151515152,24.666666666666668,0.751,26.939393939393938,11.727272727272728,38.66666666666666,12.424242424242424,6.545454545454546,1.5757575757575757,12.515151515151516,17.606060606060606,67.8,110.3,0.44,0.317,0.558,0.5539999999999999,0.483,0.95,0.45,0.509,0.156,0.351,0.33,NA,NA,NA,2016
Alcorn State,30.0,15.0,15.0,0.5,-16.01,-9.94,13.0,5.0,9.0,2.0,6.0,9.0,67.13333333333334,72.13333333333334,1225.0,23.03333333333333,56.4,0.408,5.8,18.866666666666667,0.307,15.266666666666667,22.53333333333333,0.678,22.933333333333334,12.8,35.733333333333334,9.066666666666666,4.466666666666667,3.7,14.3,18.266666666666666,66.5,99.0,0.4,0.335,0.5,0.508,0.3939999999999999,0.66,0.103,0.46,0.176,0.35,0.271,NA,NA,NA,2016
American,31.0,12.0,19.0,0.387,-14.18,-6.08,9.0,9.0,5.0,7.0,7.0,12.0,57.58064516129032,65.6774193548387,1250.0,20.35483870967742,47.96774193548387,0.424,6.290322580645161,18.451612903225808,0.341,10.580645161290322,15.193548387096774,0.696,21.161290322580644,7.032258064516129,28.193548387096776,11.225806451612904,5.67741935483871,2.225806451612903,13.806451612903226,18.258064516129032,62.0,92.2,0.317,0.385,0.522,0.4679999999999999,0.552,0.91,0.63,0.49,0.2,0.235,0.221,NA,NA,NA,2016
Appalachian State,31.0,9.0,22.0,0.29,-7.91,-1.1,7.0,13.0,6.0,7.0,2.0,12.0,70.54838709677419,77.35483870967742,1240.0,23.193548387096776,57.903225806451616,0.401,8.258064516129032,23.225806451612904,0.356,15.903225806451612,22.61290322580645,0.703,24.161290322580644,12.67741935483871,36.83870967741935,11.516129032258064,4.096774193548387,3.3225806451612905,14.903225806451612,21.483870967741936,70.8,99.6,0.391,0.401,0.514,0.497,0.497,0.0579999999999999,0.75,0.472,0.178,0.3289999999999999,0.275,NA,NA,NA,2016
Arizona,34.0,25.0,9.0,0.735,18.79,7.23,12.0,6.0,17.0,1.0,5.0,5.0,80.44117647058823,68.88235294117646,1390.0,27.823529411764707,57.94117647058823,0.48,6.5,17.058823529411764,0.381,18.294117647058822,25.38235294117647,0.721,28.647058823529413,11.588235294117649,40.23529411764706,14.264705882352942,4.823529411764706,4.735294117647059,13.0,18.264705882352946,69.8,112.8,0.438,0.294,0.575,0.565,0.513,0.68,0.113,0.536,0.157,0.349,0.316,6.0,R64,SOUTH,2016
Arizona State,32.0,15.0,17.0,0.469,8.28,8.96,5.0,13.0,11.0,6.0,3.0,9.0,73.28125,73.96875,1290.0,24.875,59.96875,0.415,7.9375,23.65625,0.336,15.59375,22.6875,0.687,24.46875,12.3125,36.78125,12.65625,5.3125,2.6875,12.0,20.28125,69.8,104.2,0.378,0.394,0.518,0.504,0.509,0.76,0.73,0.481,0.145,0.315,0.26,NA,NA,NA,2016
Arkansas,32.0,16.0,16.0,0.5,10.23,6.76,9.0,9.0,13.0,4.0,3.0,8.0,78.15625,74.6875,1305.0,27.59375,62.25,0.443,6.75,17.0,0.397,16.21875,23.375,0.694,25.40625,11.6875,37.09375,16.1875,7.28125,5.15625,11.15625,21.46875,71.3,107.5,0.376,0.273,0.533,0.5,0.5870000000000001,0.1,0.138,0.497,0.132,0.309,0.261,NA,NA,NA,2016
Arkansas State,31.0,11.0,20.0,0.355,-7.48,-2.37,7.0,13.0,9.0,6.0,2.0,14.0,73.61290322580645,75.90322580645162,1260.0,24.83870967741936,59.83870967741935,0.415,5.806451612903226,18.387096774193548,0.316,18.12903225806452,24.70967741935484,0.734,29.32258064516129,10.774193548387096,40.096774193548384,12.290322580645162,5.064516129032258,4.387096774193548,12.838709677419354,19.774193548387096,72.7,99.7,0.413,0.307,0.514,0.497,0.495,0.69,0.109,0.464,0.152,0.281,0.303,NA,NA,NA,2016
Arkansas-Pine Bluff,33.0,8.0,25.0,0.242,-19.31,-5.52,6.0,12.0,3.0,6.0,4.0,17.0,56.57575757575758,70.36363636363636,1325.0,20.424242424242426,52.18181818181818,0.391,6.121212121212121,20.181818181818183,0.303,9.606060606060606,15.727272727272728,0.611,20.666666666666668,9.757575757575758,30.424242424242426,9.606060606060606,7.121212121212121,3.727272727272727,15.636363636363637,21.90909090909091,65.3,86.3,0.301,0.387,0.474,0.446,0.47,0.109,0.108,0.45,0.208,0.2769999999999999,0.184,NA,NA,NA,2016
Army,33.0,19.0,14.0,0.576,-7.32,-8.13,9.0,9.0,7.0,8.0,11.0,6.0,76.93939393939394,74.96969696969697,1350.0,27.12121212121212,63.15151515151515,0.429,8.909090909090908,26.57575757575757,0.335,13.787878787878787,19.87878787878788,0.694,28.181818181818183,12.363636363636363,40.54545454545455,15.181818181818182,4.9393939393939394,3.727272727272727,13.575757575757576,19.03030303030303,72.2,104.2,0.315,0.421,0.53,0.521,0.56,0.67,0.83,0.5,0.158,0.315,0.218,NA,NA,NA,2016
Auburn,31.0,11.0,20.0,0.355,0.15,7.54,5.0,13.0,8.0,7.0,2.0,11.0,70.70967741935483,78.09677419354838,1245.0,23.35483870967742,58.70967741935484,0.398,8.774193548387096,25.774193548387096,0.34,15.225806451612904,24.06451612903226,0.633,25.41935483870968,11.161290322580646,36.58064516129032,11.35483870967742,5.354838709677419,4.064516129032258,13.806451612903226,21.225806451612904,72.5,97.1,0.41,0.439,0.504,0.472,0.486,0.74,0.104,0.473,0.1639999999999999,0.2789999999999999,0.259,NA,NA,NA,2016
Austin Peay,36.0,18.0,18.0,0.5,-6.04,-2.98,7.0,9.0,7.0,7.0,7.0,9.0,76.11111111111111,76.80555555555556,1460.0,26.25,56.91666666666666,0.461,6.194444444444445,17.916666666666668,0.346,17.416666666666668,26.0,0.67,25.11111111111111,11.72222222222222,36.833333333333336,13.305555555555555,6.944444444444445,2.805555555555556,13.944444444444445,17.583333333333332,70.5,106.4,0.457,0.315,0.549,0.518,0.507,0.0969999999999999,0.77,0.516,0.168,0.33,0.306,16.0,R64,SOUTH,2016
Ball State,35.0,21.0,14.0,0.6,0.11,-2.98,10.0,8.0,13.0,6.0,6.0,8.0,70.82857142857142,66.8,1430.0,24.428571428571427,54.82857142857143,0.446,8.714285714285714,23.37142857142857,0.373,13.257142857142858,19.142857142857142,0.693,27.0,9.428571428571429,36.42857142857143,14.628571428571428,5.457142857142857,3.6,13.285714285714286,19.0,66.2,104.8,0.349,0.426,0.554,0.517,0.599,0.81,0.1,0.525,0.172,0.2789999999999999,0.242,NA,NA,NA,2016
Baylor,34.0,22.0,12.0,0.647,16.13,9.76,10.0,8.0,15.0,5.0,6.0,5.0,77.08823529411765,69.58823529411765,1375.0,27.44117647058824,58.91176470588236,0.466,6.176470588235294,16.823529411764707,0.367,16.029411764705884,22.11764705882353,0.725,23.529411764705884,13.735294117647058,37.26470588235294,17.735294117647058,7.911764705882353,3.9705882352941178,12.705882352941176,19.41176470588235,67.6,112.8,0.375,0.286,0.555,0.556,0.6459999999999999,0.1159999999999999,0.1119999999999999,0.518,0.155,0.401,0.272,5.0,R64,WEST,2016
Belmont,32.0,20.0,12.0,0.625,1.19,-2.1,12.0,4.0,11.0,1.0,8.0,10.0,82.4375,78.4375,1285.0,28.5625,57.78125,0.494,10.5625,29.09375,0.363,14.75,20.3125,0.726,26.0625,8.46875,34.53125,17.0,4.53125,2.53125,14.0625,19.96875,72.8,112.8,0.352,0.504,0.611,0.493,0.595,0.62,0.63,0.586,0.173,0.261,0.255,NA,NA,NA,2016
Bethune-Cookman,32.0,14.0,18.0,0.438,-14.35,-9.18,10.0,6.0,9.0,2.0,5.0,13.0,70.5625,72.8125,1295.0,24.96875,60.375,0.414,7.78125,24.59375,0.316,12.84375,18.65625,0.688,24.34375,12.71875,37.0625,11.59375,6.15625,5.96875,12.96875,18.78125,68.2,102.3,0.309,0.407,0.51,0.485,0.4639999999999999,0.89,0.153,0.478,0.158,0.3289999999999999,0.213,NA,NA,NA,2016
Binghamton,30.0,8.0,22.0,0.267,-14.08,-6.35,5.0,11.0,5.0,9.0,3.0,13.0,60.9,68.63333333333334,1205.0,20.966666666666665,53.8,0.39,5.7,19.966666666666665,0.285,13.266666666666667,19.466666666666665,0.682,25.0,9.1,34.1,11.1,5.366666666666666,2.2666666666666666,13.966666666666669,18.6,67.4,90.0,0.362,0.371,0.483,0.48,0.529,0.79,0.64,0.443,0.181,0.252,0.247,NA,NA,NA,2016
Boise State,32.0,20.0,12.0,0.625,7.23,3.13,11.0,7.0,14.0,2.0,5.0,7.0,77.5,70.1875,1290.0,26.3125,58.09375,0.453,8.15625,24.625,0.331,16.71875,23.59375,0.709,24.84375,9.84375,34.6875,13.4375,6.53125,2.0,11.625,19.4375,70.5,109.1,0.406,0.424,0.559,0.513,0.511,0.92,0.0579999999999999,0.523,0.144,0.285,0.288,NA,NA,NA,2016
Boston College,32.0,7.0,25.0,0.219,-1.61,7.67,0.0,18.0,6.0,11.0,0.0,10.0,61.21875,70.5,1285.0,22.40625,54.71875,0.409,7.21875,22.28125,0.324,9.1875,14.125,0.65,23.4375,7.59375,31.03125,12.8125,5.65625,2.90625,13.46875,18.09375,67.0,91.0,0.258,0.407,0.498,0.4579999999999999,0.5720000000000001,0.84,0.81,0.475,0.18,0.218,0.168,NA,NA,NA,2016
Boston University,34.0,19.0,15.0,0.559,-6.79,-6.37,11.0,7.0,9.0,6.0,10.0,9.0,73.02941176470588,72.47058823529412,1375.0,25.264705882352946,55.6764705882353,0.454,8.0,22.0,0.364,14.5,20.23529411764705,0.717,26.61764705882353,9.147058823529411,35.76470588235294,13.411764705882351,6.0,3.794117647058824,13.764705882352942,18.852941176470587,69.4,104.1,0.363,0.395,0.559,0.507,0.531,0.86,0.102,0.526,0.174,0.271,0.26,NA,NA,NA,2016
Bowling Green State,34.0,16.0,18.0,0.471,-5.88,-1.85,5.0,13.0,7.0,8.0,7.0,8.0,70.58823529411765,72.26470588235294,1360.0,24.97058823529412,56.26470588235294,0.444,5.970588235294118,16.558823529411764,0.361,14.676470588235292,22.38235294117647,0.656,26.264705882352946,10.147058823529411,36.41176470588236,11.705882352941176,6.147058823529412,3.323529411764706,12.647058823529411,19.264705882352946,69.4,101.8,0.398,0.294,0.528,0.506,0.469,0.89,0.92,0.497,0.159,0.287,0.261,NA,NA,NA,2016
Bradley,32.0,5.0,27.0,0.156,-10.91,3.7,3.0,15.0,4.0,11.0,1.0,12.0,56.03125,69.9375,1290.0,18.9375,49.875,0.38,5.15625,18.4375,0.28,13.0,19.625,0.662,25.21875,8.625,33.84375,9.125,4.4375,2.71875,17.125,23.25,67.3,82.7,0.393,0.37,0.473,0.491,0.482,0.65,0.77,0.431,0.2239999999999999,0.249,0.261,NA,NA,NA,2016
Brigham Young,37.0,26.0,11.0,0.703,12.36,2.36,13.0,5.0,17.0,2.0,6.0,6.0,83.5945945945946,72.75675675675676,1485.0,29.62162162162162,64.02702702702703,0.463,8.91891891891892,23.324324324324323,0.382,15.432432432432432,22.35135135135135,0.69,29.0,11.91891891891892,40.91891891891892,16.513513513513512,6.918918918918919,4.351351351351352,11.72972972972973,18.64864864864865,74.0,112.6,0.349,0.364,0.56,0.53,0.557,0.93,0.115,0.532,0.136,0.31,0.241,NA,NA,NA,2016
Brown,28.0,8.0,20.0,0.286,-8.05,-2.82,3.0,11.0,7.0,6.0,1.0,13.0,72.85714285714286,76.96428571428571,1140.0,24.892857142857142,58.035714285714285,0.429,8.035714285714286,22.821428571428573,0.352,15.035714285714286,21.428571428571427,0.702,26.678571428571427,9.714285714285714,36.392857142857146,14.785714285714286,5.357142857142857,4.071428571428571,13.428571428571429,19.392857142857142,70.5,101.5,0.369,0.393,0.534,0.483,0.594,0.75,0.102,0.498,0.1639999999999999,0.265,0.259,NA,NA,NA,2016
Bryant,31.0,8.0,23.0,0.258,-18.58,-6.71,5.0,13.0,4.0,10.0,4.0,13.0,65.09677419354838,76.16129032258064,1250.0,24.35483870967742,58.0,0.42,6.387096774193548,19.83870967741936,0.322,10.0,15.548387096774194,0.643,24.12903225806452,9.67741935483871,33.806451612903224,13.387096774193548,5.67741935483871,2.677419354838709,13.548387096774194,19.06451612903226,68.4,94.4,0.268,0.342,0.498,0.4629999999999999,0.55,0.0819999999999999,0.74,0.475,0.172,0.263,0.172,NA,NA,NA,2016
Bucknell,31.0,17.0,14.0,0.548,-2.09,-5.89,14.0,4.0,8.0,7.0,9.0,7.0,78.96774193548387,73.80645161290323,1265.0,26.806451612903224,57.67741935483871,0.465,7.516129032258065,20.61290322580645,0.365,17.838709677419356,24.967741935483872,0.714,26.451612903225808,10.225806451612904,36.67741935483871,15.774193548387096,6.580645161290323,3.225806451612903,13.64516129032258,21.193548387096776,71.5,108.2,0.433,0.357,0.568,0.516,0.588,0.09,0.85,0.53,0.1639999999999999,0.298,0.309,NA,NA,NA,2016
Buffalo,35.0,20.0,15.0,0.571,1.34,0.9,10.0,8.0,10.0,5.0,5.0,9.0,77.4,75.25714285714285,1410.0,26.142857142857142,59.885714285714286,0.437,7.514285714285714,22.17142857142857,0.339,17.6,24.77142857142857,0.71,26.8,12.142857142857142,38.94285714285714,12.6,6.857142857142857,3.5428571428571427,13.571428571428571,21.37142857142857,72.6,105.9,0.414,0.37,0.54,0.517,0.482,0.94,0.92,0.499,0.159,0.322,0.294,14.0,R64,SOUTH,2016
Butler,33.0,22.0,11.0,0.667,16.46,7.55,10.0,8.0,13.0,3.0,5.0,5.0,79.93939393939394,71.03030303030303,1325.0,27.818181818181817,59.66666666666666,0.466,7.151515151515151,18.21212121212121,0.393,17.151515151515152,23.454545454545453,0.731,24.90909090909091,11.090909090909092,36.0,14.181818181818182,6.878787878787879,3.242424242424242,10.151515151515152,19.57575757575757,69.8,114.1,0.393,0.305,0.564,0.523,0.51,0.98,0.89,0.526,0.125,0.321,0.287,9.0,R32,MIDWEST,2016
Cal Poly,30.0,10.0,20.0,0.333,-3.49,0.9,4.0,12.0,5.0,7.0,3.0,12.0,72.36666666666666,75.16666666666667,1220.0,25.166666666666668,60.4,0.417,7.933333333333334,22.7,0.349,14.1,20.866666666666667,0.676,24.8,11.7,36.5,14.166666666666666,5.433333333333334,3.2,10.266666666666667,20.066666666666663,67.8,104.9,0.345,0.376,0.515,0.498,0.563,0.79,0.0819999999999999,0.482,0.127,0.301,0.233,NA,NA,NA,2016
Cal State Bakersfield,33.0,24.0,9.0,0.727,2.58,-5.15,11.0,3.0,14.0,1.0,7.0,7.0,72.87878787878788,63.75757575757576,1330.0,26.51515151515152,58.75757575757576,0.451,5.424242424242424,15.87878787878788,0.342,14.424242424242424,22.0,0.656,25.727272727272727,12.545454545454543,38.27272727272727,15.636363636363637,7.96969696969697,5.0,12.272727272727272,21.424242424242426,68.4,105.8,0.374,0.27,0.527,0.528,0.59,0.1159999999999999,0.142,0.497,0.151,0.346,0.245,15.0,R64,WEST,2016
Cal State Fullerton,30.0,10.0,20.0,0.333,-7.12,-0.76,3.0,13.0,5.0,8.0,5.0,9.0,70.13333333333334,74.23333333333333,1205.0,23.266666666666666,56.766666666666666,0.41,6.433333333333334,19.4,0.332,17.166666666666668,24.766666666666666,0.693,26.03333333333333,11.166666666666666,37.2,10.133333333333333,4.9,1.6,13.1,20.33333333333333,70.0,99.8,0.436,0.342,0.512,0.505,0.436,0.07,0.45,0.467,0.16,0.298,0.302,NA,NA,NA,2016
Cal State Northridge,30.0,10.0,20.0,0.333,-6.85,-0.85,5.0,11.0,5.0,7.0,4.0,12.0,71.43333333333334,75.36666666666666,1225.0,24.83333333333333,57.43333333333333,0.432,4.2,14.166666666666666,0.296,17.566666666666666,24.5,0.717,26.1,10.1,36.2,14.1,6.766666666666667,3.2,14.0,20.133333333333333,71.4,98.1,0.427,0.247,0.517,0.486,0.568,0.93,0.79,0.469,0.1689999999999999,0.2739999999999999,0.306,NA,NA,NA,2016
California,34.0,23.0,11.0,0.676,15.39,7.87,12.0,6.0,18.0,0.0,4.0,7.0,74.8529411764706,67.32352941176471,1375.0,26.176470588235293,56.794117647058826,0.461,6.941176470588236,19.147058823529413,0.363,15.558823529411764,23.705882352941178,0.656,28.323529411764707,11.352941176470589,39.6764705882353,12.647058823529411,4.088235294117647,4.676470588235294,12.323529411764708,20.764705882352946,68.2,108.5,0.417,0.337,0.55,0.545,0.483,0.59,0.109,0.522,0.153,0.326,0.274,4.0,R64,SOUTH,2016
Campbell,30.0,12.0,18.0,0.4,-11.07,-6.67,5.0,13.0,7.0,9.0,5.0,8.0,73.56666666666666,73.43333333333334,1205.0,24.8,55.7,0.445,7.466666666666667,22.5,0.332,16.5,23.0,0.717,24.166666666666668,8.066666666666666,32.233333333333334,11.5,7.133333333333334,2.4,11.766666666666667,19.4,70.0,104.7,0.413,0.404,0.552,0.466,0.4639999999999999,0.102,0.62,0.512,0.15,0.233,0.296,NA,NA,NA,2016
Canisius,33.0,14.0,19.0,0.424,-5.62,-3.77,8.0,12.0,7.0,7.0,4.0,11.0,76.54545454545455,78.39393939393939,1355.0,25.60606060606061,61.03030303030303,0.42,8.636363636363637,25.33333333333333,0.341,16.696969696969695,22.545454545454547,0.741,21.90909090909091,11.909090909090908,33.81818181818182,14.12121212121212,6.03030303030303,2.6666666666666665,11.212121212121213,19.393939393939394,68.9,108.3,0.369,0.415,0.533,0.476,0.551,0.85,0.76,0.49,0.135,0.31,0.274,NA,NA,NA,2016
Central Arkansas,28.0,7.0,21.0,0.25,-15.17,-6.81,6.0,12.0,4.0,6.0,2.0,14.0,75.35714285714286,83.71428571428571,1120.0,26.214285714285715,59.142857142857146,0.443,6.607142857142857,17.75,0.372,16.321428571428573,24.785714285714285,0.659,25.464285714285715,11.821428571428571,37.285714285714285,13.214285714285714,5.428571428571429,3.7142857142857135,14.535714285714286,20.535714285714285,73.7,102.2,0.419,0.3,0.531,0.504,0.504,0.74,0.94,0.499,0.17,0.313,0.276,NA,NA,NA,2016
Central Connecticut State,29.0,4.0,25.0,0.138,-22.35,-9.24,3.0,15.0,3.0,11.0,1.0,14.0,65.10344827586206,78.20689655172414,1175.0,23.517241379310345,58.75862068965517,0.4,5.655172413793103,16.551724137931036,0.342,12.413793103448276,18.27586206896552,0.679,24.517241379310345,11.551724137931034,36.06896551724138,11.758620689655173,4.379310344827586,3.689655172413793,13.862068965517242,17.413793103448278,68.9,93.3,0.311,0.282,0.483,0.488,0.5,0.63,0.09,0.448,0.171,0.299,0.211,NA,NA,NA,2016
Central Florida,30.0,12.0,18.0,0.4,0.18,3.01,6.0,12.0,8.0,8.0,4.0,9.0,68.73333333333333,71.56666666666666,1210.0,23.83333333333333,55.43333333333333,0.43,6.9,21.666666666666668,0.318,14.166666666666666,20.633333333333333,0.687,27.9,10.966666666666669,38.86666666666667,12.633333333333333,4.566666666666666,4.633333333333334,14.666666666666666,15.566666666666666,68.3,99.8,0.372,0.391,0.527,0.517,0.53,0.66,0.111,0.492,0.184,0.313,0.256,NA,NA,NA,2016
Central Michigan,33.0,17.0,16.0,0.515,-0.67,-1.3,10.0,8.0,13.0,4.0,4.0,8.0,75.60606060606061,72.75757575757575,1325.0,26.27272727272728,59.51515151515152,0.441,9.818181818181818,27.78787878787879,0.353,13.242424242424242,18.424242424242426,0.719,25.060606060606062,9.848484848484848,34.90909090909091,13.363636363636363,4.696969696969697,2.727272727272727,9.181818181818182,18.424242424242426,67.4,111.8,0.31,0.467,0.554,0.483,0.509,0.69,0.71,0.524,0.119,0.273,0.223,NA,NA,NA,2016
Charleston Southern,30.0,9.0,21.0,0.3,-10.92,-2.59,5.0,13.0,6.0,8.0,3.0,12.0,71.53333333333333,75.1,1210.0,25.8,60.266666666666666,0.428,9.333333333333334,27.0,0.346,10.6,17.066666666666666,0.621,24.83333333333333,10.266666666666667,35.1,12.633333333333333,5.1,2.1,12.6,19.2,70.0,101.4,0.283,0.448,0.523,0.489,0.49,0.72,0.06,0.506,0.156,0.27,0.176,NA,NA,NA,2016
Charlotte,33.0,14.0,19.0,0.424,-3.14,-1.72,9.0,9.0,8.0,7.0,5.0,8.0,78.3030303030303,79.72727272727273,1340.0,27.87878787878788,62.60606060606061,0.445,8.06060606060606,21.09090909090909,0.382,14.484848484848484,20.75757575757576,0.698,24.90909090909091,11.333333333333334,36.24242424242424,14.575757575757576,6.181818181818182,2.212121212121212,12.0,17.818181818181817,72.1,107.0,0.332,0.337,0.54,0.499,0.523,0.85,0.55,0.51,0.142,0.297,0.231,NA,NA,NA,2016
Chattanooga,35.0,29.0,6.0,0.829,3.24,-3.46,15.0,3.0,13.0,1.0,10.0,4.0,75.77142857142857,67.54285714285714,1410.0,25.62857142857143,56.08571428571429,0.457,7.485714285714286,20.82857142857143,0.359,17.02857142857143,23.17142857142857,0.735,24.571428571428573,10.885714285714286,35.457142857142856,14.4,7.771428571428571,4.714285714285714,12.485714285714286,17.02857142857143,68.1,110.5,0.413,0.371,0.565,0.523,0.562,0.113,0.131,0.524,0.157,0.326,0.304,12.0,R64,EAST,2016
Chicago State,32.0,4.0,28.0,0.125,-17.52,-1.38,0.0,14.0,4.0,9.0,0.0,15.0,66.875,77.4375,1280.0,23.875,62.34375,0.383,7.125,23.4375,0.304,12.0,17.90625,0.67,23.6875,12.9375,36.625,11.71875,7.6875,3.0625,14.3125,21.78125,72.0,92.8,0.287,0.376,0.472,0.477,0.491,0.107,0.93,0.44,0.168,0.31,0.192,NA,NA,NA,2016
Cincinnati,33.0,22.0,11.0,0.667,15.19,5.25,12.0,6.0,14.0,3.0,6.0,6.0,73.27272727272727,63.333333333333336,1355.0,25.78787878787879,60.0,0.43,7.636363636363637,21.96969696969697,0.348,14.06060606060606,19.939393939393938,0.705,25.75757575757576,13.363636363636363,39.121212121212125,15.393939393939394,7.787878787878788,5.818181818181818,11.0,15.545454545454543,65.5,108.9,0.332,0.366,0.527,0.532,0.597,0.1159999999999999,0.155,0.493,0.1369999999999999,0.366,0.234,9.0,R64,WEST,2016
Clemson,31.0,17.0,14.0,0.548,12.03,6.87,10.0,8.0,13.0,4.0,3.0,8.0,69.64516129032258,64.48387096774194,1250.0,24.29032258064516,55.64516129032258,0.437,7.67741935483871,21.870967741935484,0.351,13.387096774193548,18.516129032258064,0.723,24.387096774193548,10.32258064516129,34.70967741935484,13.258064516129032,5.774193548387097,5.225806451612903,10.161290322580646,16.483870967741936,63.7,108.4,0.333,0.393,0.54,0.504,0.546,0.09,0.142,0.506,0.136,0.304,0.241,NA,NA,NA,2016
Cleveland State,32.0,9.0,23.0,0.281,-9.17,0.09,4.0,14.0,5.0,9.0,3.0,10.0,60.84375,67.78125,1285.0,22.0,54.5625,0.403,5.4375,16.78125,0.324,11.40625,16.8125,0.678,22.59375,10.5625,33.15625,10.21875,6.125,2.71875,14.34375,20.9375,65.9,91.9,0.308,0.308,0.486,0.486,0.4639999999999999,0.93,0.81,0.453,0.187,0.301,0.209,NA,NA,NA,2016
Coastal Carolina,33.0,21.0,12.0,0.636,-1.85,-4.22,12.0,6.0,14.0,4.0,7.0,5.0,73.03030303030303,66.54545454545455,1325.0,25.87878787878788,57.84848484848485,0.447,7.393939393939394,21.69696969696969,0.341,13.87878787878788,20.87878787878788,0.665,27.939393939393938,11.424242424242424,39.36363636363637,12.0,5.909090909090909,3.4242424242424243,12.303030303030305,17.21212121212121,68.3,106.6,0.361,0.375,0.539,0.524,0.4639999999999999,0.86,0.0969999999999999,0.511,0.154,0.316,0.24,NA,NA,NA,2016
Colgate,30.0,13.0,17.0,0.433,-8.61,-6.06,9.0,9.0,8.0,4.0,5.0,13.0,69.76666666666667,71.5,1220.0,24.9,55.766666666666666,0.447,8.9,23.933333333333334,0.372,11.066666666666666,16.266666666666666,0.68,22.366666666666667,9.333333333333334,31.7,13.266666666666667,6.133333333333334,2.4,12.166666666666666,19.433333333333334,65.4,104.9,0.292,0.429,0.549,0.477,0.5329999999999999,0.92,0.72,0.526,0.161,0.2739999999999999,0.198,NA,NA,NA,2016
